"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.129802749E2,1.351089478E0,-1.070907593E0,9.950408936E0
1.130804946E2,1.497146606E0,-6.638946533E-1,9.466781616E0
1.131806838E2,1.130828857E0,-8.314819336E-1,9.883377075E0
1.132809035E2,1.674316406E0,-9.104919434E-1,9.653533936E0
1.133811232E2,1.233779907E0,-9.176788330E-1,9.394958496E0
1.134812329E2,1.092514038E0,-1.011047363E0,9.718170166E0
1.135814527E2,1.245742798E0,-7.405090332E-1,9.675079346E0
1.136816419E2,1.284057617E0,-8.889465332E-1,9.560150146E0
1.137818616E2,1.248138428E0,-1.034988403E0,9.208206177E0
1.138820508E2,6.950836182E-1,-7.069854736E-1,1.018264771E1
1.139822705E2,5.059356689E-1,-9.392242432E-1,9.593673706E0
1.140824597E2,9.536590576E-1,-1.013442993E0,9.220184326E0
1.141826795E2,3.527069092E-1,-1.087661743E0,9.569732666E0
1.142828992E2,-8.782958984E-2,-9.128875732E-1,9.924072266E0
1.143830884E2,1.827239990E-1,-8.841552734E-1,9.031036377E0
1.144833081E2,7.573242188E-1,-1.092453003E0,9.473968506E0
1.145834973E2,7.214202881E-1,-1.070907593E0,1.004139709E1
1.146837171E2,7.693023682E-1,-8.937377930E-1,9.617614746E0
1.147839368E2,1.149978638E0,-7.524871826E-1,9.347076416E0
1.148841260E2,1.600097656E0,-1.149917603E0,9.744506836E0
1.149843457E2,1.238571167E0,-1.094848633E0,9.543395996E0
1.150845349E2,1.286453247E0,-7.644500732E-1,8.983154297E0
1.151847852E2,1.080551147E0,-1.049362183E0,9.675079346E0
1.152849744E2,1.616851807E0,-1.365402222E0,1.007011414E1
1.153851636E2,1.315185547E0,-1.106826782E0,9.363830566E0
1.154853833E2,1.327148438E0,-7.572631836E-1,9.734939575E0
1.155855725E2,1.817962646E0,-1.420455933E0,9.718170166E0
1.156857923E2,1.535446167E0,-9.416198730E-1,9.081314087E0
1.157860120E2,1.564178467E0,-9.128875732E-1,9.538604736E0
1.158862012E2,1.647979736E0,-1.125976562E0,9.567337036E0
1.159864209E2,1.667129517E0,-8.219146729E-1,9.476364136E0
1.160866101E2,1.425308228E0,-1.288787842E0,1.033827209E1
1.161868299E2,1.865844727E0,-8.626098633E-1,9.488327026E0
1.162870496E2,1.324752808E0,-7.955780029E-1,9.567337036E0
1.163872388E2,1.018295288E0,-1.140335083E0,1.006294250E1
1.164874585E2,1.554595947E0,-7.620544434E-1,9.629592896E0
1.165876477E2,1.552200317E0,-6.088256836E-1,9.409317017E0
1.166878675E2,1.451644897E0,-1.310333252E0,9.730148315E0
1.167880567E2,1.312789917E0,-1.058944702E0,9.885772705E0
1.168882764E2,1.913726807E0,-7.213592529E-1,9.292007446E0
1.169884961E2,1.944854736E0,-5.657348633E-1,9.272857666E0
1.170886853E2,2.303985596E0,-9.559936523E-1,9.488327026E0
1.171889051E2,1.875427246E0,-6.423492432E-1,9.581710815E0
1.172891248E2,1.995132446E0,-6.854400635E-1,9.069351196E0
1.173893140E2,1.583328247E0,-8.003692627E-1,9.244125366E0
1.174895337E2,1.810775757E0,-7.093811035E-1,9.404525757E0
1.175897229E2,1.633605957E0,-5.226440430E-1,9.325531006E0
1.176899427E2,1.784439087E0,-5.800933838E-1,9.416503906E0
1.177901319E2,1.525863647E0,-4.436340332E-1,9.727752686E0
1.178903516E2,1.264907837E0,-7.333221436E-1,1.016110229E1
1.179905408E2,1.164352417E0,-9.990844727E-1,9.715774536E0
1.180907605E2,2.019073486E0,-5.800933838E-1,9.900131226E0
1.181909803E2,1.530654907E0,-6.064300537E-1,9.835494995E0
1.182911695E2,1.523468018E0,-1.204986572E0,9.390167236E0
1.183913892E2,2.059783936E0,-4.077148438E-1,9.500305176E0
1.184916089E2,1.389404297E0,-8.482513428E-1,1.005575562E1
1.185917981E2,1.789230347E0,-5.370025635E-1,9.744506836E0
1.186920179E2,1.463623047E0,-7.453002930E-1,9.744506836E0
1.187922071E2,1.841903687E0,-8.697967529E-1,9.548187256E0
1.188924268E2,1.705429077E0,-6.495361328E-1,9.043014526E0
1.189926160E2,1.923309326E0,-5.202484131E-1,9.050186157E0
1.190928357E2,1.128433228E0,-7.979736328E-1,1.018025208E1
1.191930554E2,1.614456177E0,-1.068511963E0,1.031912231E1
1.192932447E2,1.616851807E0,-7.596588135E-1,9.761276245E0
1.193934644E2,1.614456177E0,-5.441894531E-1,9.052581787E0
1.194936841E2,1.298416138E0,-7.596588135E-1,8.916122437E0
1.195938733E2,1.875427246E0,-5.370025635E-1,9.256088257E0
1.196940930E2,1.643188477E0,-7.165679932E-1,9.519454956E0
1.197942823E2,1.525863647E0,-5.705261230E-1,9.696624756E0
1.198945020E2,1.734161377E0,-7.812042236E-1,9.502700806E0
1.199946912E2,1.434890747E0,-2.472991943E-1,9.428482056E0
1.200949109E2,1.619247437E0,-6.399536133E-1,9.469177246E0
1.201951001E2,1.293624878E0,-4.963073730E-1,9.718170166E0
1.202953199E2,1.506713867E0,-8.841552734E-1,9.998291016E0
1.203955396E2,1.877822876E0,-7.261505127E-1,9.813934326E0
1.204957593E2,1.719802856E0,-4.939117432E-1,9.275253296E0
1.205959485E2,1.391799927E0,-5.202484131E-1,9.371017456E0
1.206961682E2,1.504318237E0,-3.382873535E-1,8.904144287E0
1.207963574E2,1.621643066E0,-5.393981934E-1,9.751693726E0
1.208965772E2,1.425308228E0,-8.147277832E-1,9.988723755E0
1.209967664E2,1.561782837E0,-4.723510742E-1,9.720565796E0
1.210969861E2,1.829940796E0,-2.496948242E-1,9.531433105E0
1.211971753E2,1.030273438E0,-5.010833740E-1,9.715774536E0
1.212973950E2,1.825149536E0,-5.465850830E-1,9.311157227E0
1.213976148E2,1.643188477E0,-4.364471436E-1,9.423690796E0
1.214978345E2,1.533050537E0,-4.101104736E-1,9.397354126E0
1.215980237E2,1.044631958E0,-6.184082031E-1,1.013955688E1
1.216982434E2,1.801208496E0,-7.309265137E-1,9.880981445E0
1.217984326E2,1.037445068E0,-3.382873535E-1,9.677474976E0
1.218986219E2,1.456436157E0,-2.832183838E-1,9.847457886E0
1.219988416E2,1.837112427E0,-4.268646240E-1,9.969558716E0
1.220990613E2,1.224197388E0,-2.472991943E-1,9.787612915E0
1.221992505E2,1.494750977E0,-4.867248535E-1,9.457199097E0
1.222994702E2,1.659942627E0,-2.113952637E-1,9.141174316E0
1.223996595E2,1.894577026E0,-5.561523438E-1,9.816329956E0
1.224998792E2,1.918518066E0,-3.478546143E-1,9.830703735E0
1.226000684E2,1.911331177E0,-2.808227539E-1,9.423690796E0
1.227003186E2,1.456436157E0,-3.900146484E-2,9.263275146E0
1.228005078E2,1.255325317E0,2.803039551E-2,9.390167236E0
1.229006970E2,1.240966797E0,-7.731628418E-2,9.842666626E0
1.230009168E2,1.602478027E0,-2.496948242E-1,9.481140137E0
1.231011365E2,1.808380127E0,-1.275939941E-1,9.102859497E0
1.232013257E2,1.387008667E0,-5.298156738E-1,9.548187256E0
1.233015454E2,1.516296387E0,-5.705261230E-1,9.787612915E0
1.234017346E2,1.726989746E0,-9.416198730E-1,9.550582886E0
1.235020201E2,1.492355347E0,-5.561523438E-1,8.975967407E0
1.236022094E2,1.628814697E0,-5.226440430E-1,9.543395996E0
1.237023986E2,1.420532227E0,-6.423492432E-1,9.430862427E0
1.238026183E2,1.451644897E0,-7.261505127E-1,9.957595825E0
1.239028380E2,1.358276367E0,-7.237548828E-1,9.694229126E0
1.240030272E2,1.114074707E0,-7.572631836E-1,9.562545776E0
1.241032164E2,1.063781738E0,-4.603881836E-1,9.694229126E0
1.242034362E2,8.219757080E-1,-2.736358643E-1,9.749298096E0
1.243036559E2,2.832794189E-1,-3.071594238E-1,9.938446045E0
1.244038756E2,5.442504883E-1,-3.095550537E-1,9.418899536E0
1.245040953E2,6.539916992E-2,-2.951812744E-1,9.959991455E0
1.246042540E2,-4.182281494E-1,-3.047637939E-1,9.447631836E0
1.247044738E2,2.569427490E-1,-8.314819336E-1,9.344680786E0
1.248046630E2,6.256561279E-1,-8.291015625E-1,9.797180176E0
1.249048827E2,7.956390381E-1,-1.125976562E0,9.969558716E0
1.250051024E2,1.159561157E0,-7.500915527E-1,9.363830566E0
1.251052916E2,1.094909668E0,-6.160125732E-1,9.481140137E0
1.252055114E2,1.442077637E0,-5.848846436E-1,9.447631836E0
1.253057006E2,1.262512207E0,-5.465850830E-1,9.344680786E0
1.254059203E2,1.466018677E0,-1.001480103E0,9.236938477E0
1.255061400E2,1.303207397E0,-2.808227539E-1,9.754089355E0
1.256063292E2,1.245742798E0,1.333770752E-1,9.416503906E0
1.257065490E2,1.240966797E0,1.788635254E-1,1.030235291E1
1.258067382E2,1.109283447E0,5.451812744E-1,1.000308228E1
1.259069579E2,7.238159180E-1,6.241912842E-1,9.349472046E0
1.260071471E2,1.011123657E0,3.464508057E-1,9.500305176E0
1.261073668E2,6.855010986E-1,7.654418945E-1,8.674301147E0
1.262075560E2,7.525482178E-1,3.392791748E-1,9.325531006E0
1.263077758E2,7.693023682E-1,4.254608154E-1,9.380584717E0
1.264079955E2,1.406158447E0,-3.662109375E-2,1.006294250E1
1.265082152E2,1.288848877E0,1.405639648E-1,8.932876587E0
1.266084044E2,1.468414307E0,-3.765869141E-1,9.948013306E0
1.267086242E2,1.281661987E0,1.453399658E-1,9.500305176E0
1.268088439E2,6.567687988E-1,-1.563262939E-1,9.885772705E0
1.269090331E2,5.562133789E-1,1.127624512E-2,1.007490540E1
1.270092528E2,7.453613281E-1,-2.257537842E-1,1.013955688E1
1.271094420E2,8.794403076E-1,-4.603881836E-1,1.036460876E1
1.272096312E2,1.015899658E0,-5.393981934E-1,9.866607666E0
1.273098815E2,1.128433228E0,3.761291504E-2,9.749298096E0
1.274100707E2,1.324462891E-1,-4.139709473E-2,9.682266235E0
1.275102599E2,7.405700684E-1,-2.137908936E-1,8.020690918E0
1.276104796E2,1.276550293E-1,4.957580566E-2,9.059768677E0
1.277106688E2,6.280517578E-1,-4.603881836E-1,9.739715576E0
1.278108886E2,1.248138428E0,-9.176788330E-1,1.028320312E1
1.279111083E2,3.574981689E-1,-1.084442139E-1,9.519454956E0
1.280112975E2,2.904663086E-1,-2.544860840E-1,9.507476807E0
1.281115477E2,4.412994385E-1,-4.364471436E-1,9.473968506E0
1.282117369E2,5.822753906E-2,-1.730804443E-1,9.505096436E0
1.283119262E2,1.611785889E-1,-5.920715332E-1,9.763656616E0
1.284121154E2,6.301879883E-2,-2.377319336E-1,9.622406006E0
1.285123656E2,-8.300170898E-1,3.521728516E-2,9.399749756E0
1.286125243E2,-1.289718628E0,1.621093750E-1,9.387771606E0
1.287127440E2,-1.335205078E0,3.105468750E-1,9.246520996E0
1.288129332E2,-1.246612549E0,-1.180114746E-1,1.000068665E1
1.289131530E2,-1.670394897E0,1.166076660E-1,9.679870605E0
1.290133727E2,-1.823623657E0,6.394958496E-2,9.969558716E0
1.291135619E2,-1.861923218E0,9.985351562E-2,9.567337036E0
1.292137816E2,-1.457305908E0,-2.856140137E-1,1.029995728E1
1.293140013E2,-1.421386719E0,1.070404053E-1,8.834716797E0
1.294142211E2,-5.331420898E-1,-4.867248535E-1,9.809158325E0
1.295144408E2,-4.711914062E-2,-1.156158447E-1,9.950408936E0
1.296145995E2,2.784881592E-1,-5.537567139E-1,1.021377563E1
1.297148192E2,3.862304688E-1,-6.782531738E-1,9.311157227E0
1.298150084E2,5.394592285E-1,-5.896759033E-1,9.430862427E0
1.299152282E2,1.061096191E-1,-3.646240234E-1,9.835494995E0
1.300154784E2,2.018737793E-1,-3.502502441E-1,9.598464966E0
1.301156676E2,-8.543395996E-2,-1.682891846E-1,1.018504333E1
1.302158568E2,2.234191895E-1,-5.058746338E-1,9.555374146E0
1.303160460E2,5.104064941E-2,-1.563262939E-1,9.191452026E0
1.304162658E2,1.372375488E-1,-1.802673340E-1,9.533813477E0
1.305164855E2,-5.430603027E-2,-3.430786133E-1,9.636764526E0
1.306166747E2,-2.078247070E-2,-7.740325928E-1,9.490722656E0
1.307168639E2,-1.404876709E-1,-2.377319336E-1,8.899353027E0
1.308170836E2,-2.530212402E-1,-4.244689941E-1,9.327911377E0
1.309172728E2,1.034545898E-2,-3.406829834E-1,9.713378906E0
1.310174926E2,2.138519287E-1,-5.370025635E-1,1.013955688E1
1.311177123E2,1.013183594E-1,-3.789825439E-1,9.904922485E0
1.312179015E2,2.736968994E-1,-3.598327637E-1,9.643951416E0
1.313181212E2,4.197540283E-1,-1.515350342E-1,8.973571777E0
1.314183104E2,1.037139893E-1,-4.316558838E-1,9.129196167E0
1.315185607E2,-5.191040039E-2,-5.154571533E-1,9.576919556E0
1.316187499E2,-5.430603027E-2,-2.592773438E-1,9.519454956E0
1.317189391E2,-2.458343506E-1,-4.675750732E-1,1.009645081E1
1.318191588E2,9.413146973E-2,-4.699707031E-1,9.648742676E0
1.319193480E2,-3.032989502E-1,-8.450317383E-2,9.129196167E0
1.320195678E2,3.158569336E-3,-6.088256836E-1,9.842666626E0
1.321197875E2,1.512145996E-2,-1.658935547E-1,9.203414917E0
1.322199767E2,3.646850586E-1,-5.729217529E-1,9.143569946E0
1.323201659E2,1.492004395E-1,-5.729217529E-1,9.576919556E0
1.324203856E2,4.676361084E-1,-6.950225830E-1,9.567337036E0
1.325206054E2,-2.841491699E-1,-3.765869141E-1,1.001026917E1
1.326207946E2,2.425842285E-1,-3.526458740E-1,9.876190186E0
1.327210143E2,5.343627930E-2,-1.611175537E-1,9.215393066E0
1.328212035E2,3.072204590E-1,-3.358917236E-1,9.251296997E0
1.329214232E2,1.204681396E-1,-2.281494141E-1,9.600860596E0
1.330216124E2,3.668212891E-2,-6.423492432E-1,9.797180176E0
1.331218322E2,2.709960938E-2,-6.591033936E-1,9.715774536E0
1.332220519E2,1.751708984E-2,-4.149017334E-1,9.557754517E0
1.333222411E2,2.066650391E-1,-8.674011230E-1,9.562545776E0
1.334224369E2,2.210235596E-1,-7.692413330E-1,1.008448792E1
1.335226566E2,4.245300293E-1,-7.093811035E-1,9.564941406E0
1.336228458E2,2.784881592E-1,-5.106658936E-1,9.217788696E0
1.337230655E2,1.659698486E-1,-4.819335938E-1,9.928863525E0
1.338232547E2,1.994781494E-1,-3.981323242E-1,9.529037476E0
1.339234744E2,1.539916992E-1,-4.029235840E-1,9.093292236E0
1.340236637E2,2.713012695E-1,-4.963073730E-1,9.773239136E0
1.341238834E2,-3.056945801E-1,-7.165679932E-1,1.012518311E1
1.342240726E2,8.695983887E-2,-3.263092041E-1,9.227355957E0
1.343242923E2,3.428649902E-2,-4.699707031E-1,9.780426025E0
1.344244815E2,2.018737793E-1,-7.620544434E-1,9.861831665E0
1.345247013E2,3.742523193E-1,-8.434600830E-1,9.581710815E0
1.346249210E2,-2.003479004E-1,-1.020629883E0,1.055853271E1
1.347251102E2,3.431396484E-1,-1.850585938E-1,9.682266235E0
1.348253299E2,2.449645996E-1,-5.082702637E-1,1.007490540E1
1.349255496E2,-2.937164307E-1,-2.856140137E-1,9.507476807E0
1.350257389E2,1.372375488E-1,-3.933563232E-1,9.533813477E0
1.351259586E2,-2.078247070E-2,-5.657348633E-1,9.742111206E0
1.352261478E2,3.311614990E-1,-5.968627930E-1,9.562545776E0
1.353263675E2,5.822753906E-2,-8.386688232E-1,1.002462769E1
1.354265567E2,1.994781494E-1,-4.053192139E-1,9.852249146E0
1.355267765E2,6.779479980E-2,-7.572631836E-1,9.591278076E0
1.356269962E2,1.156921387E-1,-7.285308838E-1,1.032391357E1
1.357271854E2,1.324462891E-1,-4.436340332E-1,9.347076416E0
1.358274051E2,-4.951477051E-2,-9.583740234E-1,9.813934326E0
1.359275943E2,3.742523193E-1,-8.243103027E-1,9.600860596E0
1.360278140E2,5.011444092E-1,-1.102035522E0,1.009407043E1
1.361280033E2,3.263702393E-1,-6.614990234E-1,9.725357056E0
1.362282230E2,2.736968994E-1,-5.561523438E-1,9.227355957E0
1.363284122E2,2.928619385E-1,-8.602142334E-1,9.639160156E0
1.364286319E2,-2.796936035E-2,-8.450317383E-2,9.124404907E0
1.365288516E2,5.343627930E-2,-4.747467041E-1,9.655929565E0
1.366290409E2,4.867858887E-1,-6.830444336E-1,1.021138000E1
1.367292606E2,1.013183594E-1,-4.939117432E-1,9.627197266E0
1.368294498E2,2.425842285E-1,-1.658935547E-1,9.481140137E0
1.369296695E2,2.230834961E-2,-1.039779663E0,1.068064880E1
1.370298892E2,1.109283447E0,-1.587219238E-1,8.600082397E0
1.371300785E2,-5.191040039E-2,-3.670196533E-1,9.526641846E0
1.372302982E2,5.418548584E-1,-7.716369629E-1,9.909713745E0
1.373304874E2,1.300506592E-1,-6.974182129E-1,9.818725586E0
1.374307071E2,2.210235596E-1,-8.027648926E-1,9.411712646E0
1.375309268E2,6.615600586E-1,-3.981323242E-1,9.318344116E0
1.376311466E2,4.580535889E-1,-2.137908936E-1,9.100463867E0
1.377313053E2,3.646850586E-1,-4.963073730E-1,9.912109375E0
1.378315250E2,5.538177490E-1,-6.533813477E-2,9.033432007E0
1.379317447E2,3.287658691E-1,-5.609436035E-1,9.684661865E0
1.380319339E2,-6.423950195E-3,-6.567077637E-1,1.019702148E1
1.381321536E2,8.456420898E-2,-1.204071045E-1,9.119628906E0
1.382323429E2,4.867858887E-1,-5.322113037E-1,9.416503906E0
1.383325626E2,3.024291992E-1,-6.184082031E-1,1.014672852E1
1.384327823E2,4.795989990E-1,-7.979736328E-1,9.679870605E0
1.385329715E2,5.873413086E-1,-6.974182129E-1,9.284820557E0
1.386332218E2,5.873413086E-1,-6.686859131E-1,9.287216187E0
1.387334110E2,3.120117188E-1,-3.837738037E-1,9.289611816E0
1.388336002E2,5.343627930E-2,-7.045898438E-1,9.483535767E0
1.389338199E2,5.083312988E-1,-9.655609131E-1,9.847457886E0
1.390340091E2,5.131225586E-1,-8.889465332E-1,9.936050415E0
1.391342288E2,6.855010986E-1,-7.333221436E-1,9.531433105E0
1.392344181E2,3.144073486E-1,-6.998138428E-1,9.643951416E0
1.393346378E2,5.634002686E-1,-5.753021240E-1,9.737319946E0
1.394348575E2,7.022705078E-1,-7.429046631E-1,1.022334290E1
1.395350467E2,8.195800781E-1,-9.224700928E-1,1.000068665E1
1.396352970E2,2.617340088E-1,-6.926269531E-1,9.943222046E0
1.397354556E2,6.400146484E-1,-8.123321533E-1,1.012518311E1
1.398356754E2,1.092514038E0,-1.018234253E0,8.999908447E0
1.399358951E2,1.147583008E0,-5.577087402E-2,8.094909668E0
1.400360843E2,4.624938965E-2,-1.008666992E0,9.567337036E0
1.401362735E2,3.886260986E-1,-4.364471436E-1,9.296798706E0
1.402364932E2,6.998748779E-1,-5.896759033E-1,9.849853516E0
1.403367130E2,7.214202881E-1,-6.112213135E-1,9.699020386E0
1.404369327E2,9.967498779E-1,-5.705261230E-1,9.409317017E0
1.405371219E2,9.153442383E-1,-7.596588135E-1,9.751693726E0
1.406373416E2,6.711425781E-1,-5.202484131E-1,9.557754517E0
1.407375308E2,1.025482178E0,-7.500915527E-1,9.773239136E0
1.408377201E2,9.153442383E-1,-5.202484131E-1,9.689437866E0
1.409379398E2,1.276870728E0,-5.681304932E-1,9.703811646E0
1.410381595E2,9.392852783E-1,-4.412384033E-1,9.639160156E0
1.411383487E2,8.770446777E-1,-6.830444336E-1,9.409317017E0
1.412385684E2,1.310394287E0,-1.166671753E0,1.018504333E1
1.413387882E2,1.128433228E0,-8.913421631E-1,9.955200195E0
1.414389774E2,1.262512207E0,-5.968627930E-1,9.485931396E0
1.415391971E2,1.296020508E0,-9.918975830E-1,1.005096436E1
1.416394168E2,1.286453247E0,-7.955780029E-1,9.615219116E0
1.417396060E2,1.236175537E0,-7.405090332E-1,9.181869507E0
1.418397952E2,1.197860718E0,-7.285308838E-1,9.426086426E0
1.419400150E2,1.336730957E0,-8.530426025E-1,9.505096436E0
1.420402042E2,1.305603027E0,-1.037384033E0,9.773239136E0
1.421404239E2,1.487564087E0,-7.812042236E-1,9.545791626E0
1.422406131E2,1.343917847E0,-5.202484131E-1,9.572128296E0
1.423408328E2,1.509109497E0,-7.357177734E-1,9.337493896E0
1.424410526E2,1.310394287E0,-8.650054932E-1,9.579315186E0
1.425412418E2,1.336730957E0,-8.602142334E-1,8.820343018E0
1.426414615E2,1.561782837E0,-6.294250488E-2,9.143569946E0
1.427417118E2,1.954437256E0,-7.117767334E-1,9.387771606E0
1.428419010E2,1.197860718E0,-7.189636230E-1,9.730148315E0
1.429421207E2,1.346298218E0,-9.392242432E-1,9.742111206E0
1.430423099E2,1.219406128E0,-7.476959229E-1,9.342285156E0
1.431425296E2,1.260116577E0,-1.099639893E0,9.224975586E0
1.432427494E2,1.489959717E0,-1.061325073E0,9.280029297E0
1.433429386E2,1.863449097E0,-1.075698853E0,9.526641846E0
1.434431244E2,1.566574097E0,-6.734771729E-1,9.373413086E0
1.435433442E2,1.616851807E0,-4.412384033E-1,9.756484985E0
1.436435639E2,1.446853638E0,-7.117767334E-1,1.028320312E1
1.437437531E2,1.219406128E0,-8.961334229E-1,9.928863525E0
1.438439728E2,1.583328247E0,-7.453002930E-1,9.438049316E0
1.439441315E2,1.530654907E0,-4.220733643E-1,9.924072266E0
1.440443512E2,1.255325317E0,-7.548675537E-1,9.052581787E0
1.441445405E2,5.035400391E-1,-7.285308838E-1,9.320739746E0
1.442447602E2,7.453613281E-1,-2.233581543E-1,9.354248047E0
1.443449799E2,5.322723389E-1,-1.180114746E-1,9.641555786E0
1.444451691E2,4.484863281E-1,-7.189636230E-1,9.778030396E0
1.445453888E2,8.602752686E-1,-3.430786133E-1,8.978363037E0
1.446456086E2,6.232604980E-1,-3.598327637E-1,9.646347046E0
1.447457978E2,1.264907837E0,-7.692413330E-1,9.093292236E0
1.448460480E2,7.453613281E-1,-9.646606445E-2,9.885772705E0
1.449462372E2,8.842163086E-1,-4.244689941E-1,1.020179749E1
1.450464264E2,7.477569580E-1,-2.616729736E-1,9.701416016E0
1.451466462E2,3.766479492E-1,-2.233581543E-1,9.971954346E0
1.452468354E2,7.645111084E-1,-9.407043457E-2,9.658325195E0
1.453470246E2,8.483123779E-1,1.605224609E-2,9.854644775E0
1.454472443E2,1.159561157E0,-5.202484131E-1,9.236938477E0
1.455474640E2,9.776000977E-1,-1.635131836E-1,9.100463867E0
1.456477143E2,1.439682007E0,-2.736358643E-1,9.160324097E0
1.457478425E2,1.358276367E0,-2.113952637E-1,9.292007446E0
1.458480622E2,8.818359375E-1,-3.861694336E-1,9.224975586E0
1.459482819E2,6.759338379E-1,-7.731628418E-2,9.806762695E0
1.460484711E2,8.650665283E-1,-1.204071045E-1,9.502700806E0
1.461486908E2,4.795989990E-1,-3.813781738E-1,9.476364136E0
1.462488801E2,3.048248291E-1,3.536376953E-1,1.001983643E1
1.463490998E2,1.123641968E0,-3.215179443E-1,8.640777588E0
1.464493195E2,9.081726074E-1,-1.874542236E-1,9.354248047E0
1.465495087E2,6.495971680E-1,1.844787598E-2,9.088500977E0
1.466497284E2,6.136779785E-1,-3.598327637E-1,9.490722656E0
1.467499176E2,6.448059082E-1,-4.005279541E-1,9.766052246E0
1.468501374E2,6.136779785E-1,-3.382873535E-1,9.196243286E0
1.469503571E2,9.105529785E-1,-5.106658936E-1,9.691833496E0
1.470505768E2,5.825500488E-1,-3.215179443E-1,9.823516846E0
1.471507660E2,1.539916992E-1,-4.627838135E-1,9.689437866E0
1.472509552E2,-1.359558105E-2,-2.640686035E-1,9.282424927E0
1.473511750E2,1.061096191E-1,-3.287048340E-1,9.567337036E0
1.474513947E2,3.383483887E-1,-1.682891846E-1,9.234542847E0
1.475515839E2,2.713012695E-1,-3.263092041E-1,9.864227295E0
1.476518036E2,-2.769622803E-1,-1.036529541E-1,1.029995728E1
1.477520234E2,4.293212891E-1,-3.239135742E-1,9.292007446E0
1.478522126E2,9.225311279E-1,-7.357177734E-1,9.663101196E0
1.479524323E2,-2.961120605E-1,-6.399536133E-1,1.033587646E1
1.480526215E2,2.569427490E-1,-3.933563232E-1,1.004139709E1
1.481528412E2,-1.285247803E-1,1.788635254E-1,8.918502808E0
1.482530304E2,1.563873291E-1,-4.508056641E-1,9.849853516E0
1.483532502E2,-6.423950195E-3,-4.196929932E-1,9.536209106E0
1.484534394E2,-1.500701904E-1,-3.765869141E-1,9.560150146E0
1.485536591E2,-1.309204102E-1,-2.209625244E-1,9.842666626E0
1.486538788E2,1.683502197E-1,-4.532012939E-1,8.887390137E0
1.487540680E2,6.088867188E-1,-4.555969238E-1,9.428482056E0
1.488542572E2,3.838348389E-1,-1.467437744E-1,9.701416016E0
1.489544770E2,1.515960693E-1,-1.778717041E-1,9.143569946E0
1.490546967E2,2.617340088E-1,-6.040344238E-1,9.988723755E0
1.491548859E2,1.156921387E-1,-2.760314941E-1,9.246520996E0
1.492551056E2,-2.410583496E-1,-4.388427734E-1,9.634368896E0
1.493552948E2,-1.740112305E-1,-3.981323242E-1,9.335098267E0
1.494555146E2,1.779327393E-1,-5.226440430E-1,9.837890625E0
1.495557343E2,-1.764068604E-1,-2.377319336E-1,9.766052246E0
1.496559540E2,4.436950684E-1,-5.513610840E-1,9.514663696E0
1.497561432E2,3.814392090E-1,-3.334960938E-1,9.521850586E0
1.498563630E2,7.977294922E-2,-2.425079346E-1,9.299194336E0
1.499565522E2,4.864501953E-2,-4.220733643E-1,9.464385986E0
1.500567719E2,3.428649902E-2,-4.029235840E-1,9.888168335E0
1.501569611E2,-9.979248047E-2,-1.850585938E-1,9.730148315E0
1.502571808E2,-2.434387207E-1,-3.406829834E-1,9.136383057E0
1.503573700E2,6.539916992E-2,-4.053192139E-1,9.552978516E0
1.504575898E2,3.158569336E-3,-4.867248535E-1,9.835494995E0
1.505578095E2,1.923065186E-1,-6.231994629E-1,9.998291016E0
1.506580292E2,6.950836182E-1,-8.458557129E-1,1.024729919E1
1.507582184E2,2.401885986E-1,-5.441894531E-1,9.325531006E0
1.508584076E2,-2.410583496E-1,-8.075408936E-1,9.555374146E0
1.509586274E2,5.059356689E-1,-9.871063232E-1,8.588104248E0
1.510588471E2,2.569427490E-1,-3.191223145E-1,9.122024536E0
1.511590363E2,-5.259552002E-1,-4.532012939E-1,9.533813477E0
1.512592560E2,3.359527588E-1,-5.370025635E-1,9.390167236E0
1.513594452E2,3.263702393E-1,-6.567077637E-1,9.742111206E0
1.514596650E2,3.239746094E-1,-6.399536133E-1,9.567337036E0
1.515598847E2,3.646850586E-1,-5.896759033E-1,1.019462585E1
1.516601044E2,4.389038086E-1,-5.058746338E-1,8.987945557E0
1.517602631E2,1.755371094E-1,-3.789825439E-1,9.639160156E0
1.518604828E2,-3.224487305E-1,-8.458557129E-1,9.292007446E0
1.519607026E2,9.652709961E-2,-3.741912842E-1,9.196243286E0
1.520608918E2,1.946868896E-1,-5.154571533E-1,9.861831665E0
1.521611115E2,-2.338714600E-1,-1.635131836E-1,9.198638916E0
1.522613312E2,-9.260559082E-2,-6.351623535E-1,9.620010376E0
1.523615204E2,1.348419189E-1,-8.841552734E-1,9.787612915E0
1.524617402E2,5.562133789E-1,-5.034790039E-1,9.536209106E0
1.525619294E2,-1.620483398E-1,-5.346069336E-1,9.761276245E0
1.526621491E2,6.539916992E-2,-4.220733643E-1,9.502700806E0
1.527623383E2,2.545471191E-1,-7.692413330E-1,9.392562866E0
1.528625580E2,1.204681396E-1,-8.841552734E-1,9.394958496E0
1.529627472E2,2.114562988E-1,-5.896759033E-1,9.421295166E0
1.530629670E2,1.180725098E-1,-4.053192139E-1,9.138778687E0
1.531631562E2,8.315582275E-1,-8.362731934E-1,9.713378906E0
1.532633759E2,2.377929688E-1,7.351684570E-2,9.859436035E0
