"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.052732798E2,-1.333007812E1,-1.770019531E1,-1.205398560E2
2.053734995E2,-1.333007812E1,-1.665954590E1,-1.211395264E2
2.054739329E2,-1.452941895E1,-1.596984863E1,-1.223403931E2
2.055746409E2,-1.512908936E1,-1.717987061E1,-1.232406616E2
2.056753489E2,-1.573028564E1,-1.873931885E1,-1.247406006E2
2.057760569E2,-1.692962646E1,-1.925964355E1,-1.238403320E2
2.058767649E2,-1.723022461E1,-2.220916748E1,-1.223403931E2
2.059774729E2,-1.873016357E1,-2.238006592E1,-1.214401245E2
2.060799510E2,-1.752929688E1,-2.254943848E1,-1.199401855E2
2.061801402E2,-1.512908936E1,-2.169036865E1,-1.190399170E2
2.062803599E2,-1.573028564E1,-2.046966553E1,-1.187408447E2
2.063805491E2,-1.573028564E1,-1.994934082E1,-1.184402466E2
2.064810435E2,-1.542968750E1,-1.891937256E1,-1.166397095E2
2.065817210E2,-1.362915039E1,-1.770019531E1,-1.187408447E2
2.066824290E2,-1.573028564E1,-1.492919922E1,-1.187408447E2
2.067831370E2,-1.723022461E1,-1.492919922E1,-1.175399780E2
2.068838450E2,-1.752929688E1,-1.665954590E1,-1.163406372E2
2.069845530E2,-1.662902832E1,-1.804962158E1,-1.175399780E2
2.070870310E2,-1.602935791E1,-1.994934082E1,-1.172409058E2
2.071872508E2,-1.602935791E1,-1.909027100E1,-1.199401855E2
2.072874400E2,-1.452941895E1,-1.943969727E1,-1.199401855E2
2.073876597E2,-1.422882080E1,-1.856994629E1,-1.196395874E2
2.074880930E2,-1.422882080E1,-1.752929688E1,-1.214401245E2
2.075888011E2,-1.512908936E1,-1.840057373E1,-1.187408447E2
2.076895091E2,-1.452941895E1,-1.943969727E1,-1.175399780E2
2.077902171E2,-1.483001709E1,-1.804962158E1,-1.175399780E2
2.078909251E2,-1.692962646E1,-1.822052002E1,-1.190399170E2
2.079916026E2,-1.483001709E1,-2.046966553E1,-1.169403076E2
2.080941111E2,-1.632995605E1,-1.822052002E1,-1.196395874E2
2.081943003E2,-1.632995605E1,-1.856994629E1,-1.208404541E2
2.082945201E2,-1.602935791E1,-1.856994629E1,-1.202407837E2
2.083947398E2,-1.392974854E1,-1.804962158E1,-1.205398560E2
2.084951731E2,-1.542968750E1,-1.735992432E1,-1.175399780E2
2.085958811E2,-1.512908936E1,-1.596984863E1,-1.205398560E2
2.086965891E2,-1.422882080E1,-1.770019531E1,-1.187408447E2
2.087972972E2,-1.392974854E1,-1.649017334E1,-1.190399170E2
2.088980052E2,-1.362915039E1,-1.510925293E1,-1.184402466E2
2.089987132E2,-1.542968750E1,-1.389007568E1,-1.187408447E2
2.091011912E2,-1.632995605E1,-1.580047607E1,-1.190399170E2
2.092014109E2,-1.782989502E1,-1.562042236E1,-1.181396484E2
2.093016001E2,-1.842956543E1,-1.649017334E1,-1.184402466E2
2.094018199E2,-1.723022461E1,-1.631927490E1,-1.199401855E2
2.095022532E2,-1.662902832E1,-1.925964355E1,-1.202407837E2
2.096029612E2,-1.662902832E1,-1.856994629E1,-1.190399170E2
2.097036692E2,-1.752929688E1,-1.961059570E1,-1.172409058E2
2.098043772E2,-1.602935791E1,-2.012939453E1,-1.187408447E2
2.099050852E2,-1.632995605E1,-1.925964355E1,-1.190399170E2
2.100057932E2,-1.452941895E1,-1.891937256E1,-1.196395874E2
2.101082713E2,-1.483001709E1,-1.822052002E1,-1.184402466E2
2.102084910E2,-1.483001709E1,-1.701049805E1,-1.193405151E2
2.103086802E2,-1.422882080E1,-1.649017334E1,-1.172409058E2
2.104088999E2,-1.542968750E1,-1.562042236E1,-1.187408447E2
2.105093333E2,-1.512908936E1,-1.459045410E1,-1.181396484E2
2.106100413E2,-1.542968750E1,-1.423950195E1,-1.181396484E2
2.107107493E2,-1.662902832E1,-1.407012939E1,-1.190399170E2
2.108114573E2,-1.632995605E1,-1.389007568E1,-1.199401855E2
2.109121653E2,-1.692962646E1,-1.596984863E1,-1.181396484E2
2.110128733E2,-1.542968750E1,-1.649017334E1,-1.184402466E2
2.111153514E2,-1.483001709E1,-1.510925293E1,-1.184402466E2
2.112155100E2,-1.483001709E1,-1.665954590E1,-1.169403076E2
2.113157908E2,-1.542968750E1,-1.492919922E1,-1.199401855E2
2.114159800E2,-1.452941895E1,-1.649017334E1,-1.172409058E2
2.115164134E2,-1.512908936E1,-1.596984863E1,-1.193405151E2
2.116171214E2,-1.542968750E1,-1.510925293E1,-1.184402466E2
2.117178294E2,-1.662902832E1,-1.459045410E1,-1.187408447E2
2.118185374E2,-1.602935791E1,-1.562042236E1,-1.163406372E2
2.119192454E2,-1.692962646E1,-1.371917725E1,-1.178405762E2
2.120199534E2,-1.573028564E1,-1.683959961E1,-1.166397095E2
2.121224619E2,-1.512908936E1,-1.528015137E1,-1.187408447E2
2.122226512E2,-1.752929688E1,-1.407012939E1,-1.178405762E2
2.123228709E2,-1.812896729E1,-1.580047607E1,-1.148406982E2
2.124230601E2,-1.723022461E1,-1.752929688E1,-1.178405762E2
2.125234934E2,-1.692962646E1,-1.804962158E1,-1.175399780E2
2.126242014E2,-1.602935791E1,-1.943969727E1,-1.163406372E2
2.127249095E2,-1.542968750E1,-1.925964355E1,-1.166397095E2
2.128256175E2,-1.512908936E1,-1.891937256E1,-1.178405762E2
2.129263255E2,-1.452941895E1,-1.977996826E1,-1.175399780E2
2.130270335E2,-1.512908936E1,-1.994934082E1,-1.178405762E2
2.131295420E2,-1.452941895E1,-1.925964355E1,-1.160400391E2
2.132297312E2,-1.362915039E1,-1.840057373E1,-1.181396484E2
2.133299510E2,-1.483001709E1,-1.856994629E1,-1.190399170E2
2.134301402E2,-1.542968750E1,-1.735992432E1,-1.181396484E2
2.135305345E2,-1.392974854E1,-1.909027100E1,-1.175399780E2
2.136312119E2,-1.422882080E1,-1.873931885E1,-1.181396484E2
2.137319200E2,-1.483001709E1,-1.665954590E1,-1.193405151E2
2.138326280E2,-1.512908936E1,-1.649017334E1,-1.184402466E2
2.139333360E2,-1.452941895E1,-1.701049805E1,-1.175399780E2
2.140340440E2,-1.483001709E1,-1.770019531E1,-1.187408447E2
2.141365830E2,-1.512908936E1,-1.804962158E1,-1.199401855E2
2.142367722E2,-1.212921143E1,-1.873931885E1,-1.193405151E2
2.143369615E2,-1.302947998E1,-1.544952393E1,-1.202407837E2
2.144371812E2,-1.452941895E1,-1.544952393E1,-1.178405762E2
2.145375840E2,-1.452941895E1,-1.580047607E1,-1.196395874E2
2.146382920E2,-1.692962646E1,-1.389007568E1,-1.205398560E2
2.147389695E2,-1.422882080E1,-1.701049805E1,-1.175399780E2
2.148397080E2,-1.392974854E1,-1.580047607E1,-1.196395874E2
2.149404160E2,-1.392974854E1,-1.492919922E1,-1.217407227E2
2.150411241E2,-1.483001709E1,-1.631927490E1,-1.175399780E2
2.151436326E2,-1.483001709E1,-1.562042236E1,-1.193405151E2
2.152438523E2,-1.362915039E1,-1.701049805E1,-1.187408447E2
2.153440721E2,-1.122894287E1,-1.649017334E1,-1.178405762E2
2.154442613E2,-1.422882080E1,-1.441040039E1,-1.184402466E2
2.155446641E2,-1.573028564E1,-1.510925293E1,-1.184402466E2
2.156453721E2,-1.542968750E1,-1.649017334E1,-1.202407837E2
2.157460801E2,-1.392974854E1,-1.804962158E1,-1.193405151E2
2.158467881E2,-1.392974854E1,-1.822052002E1,-1.190399170E2
2.159474961E2,-1.242980957E1,-1.804962158E1,-1.211395264E2
2.160482041E2,-1.212921143E1,-1.788024902E1,-1.196395874E2
2.161507432E2,-1.242980957E1,-1.856994629E1,-1.208404541E2
2.162509324E2,-1.272888184E1,-1.943969727E1,-1.193405151E2
2.163511521E2,-1.152954102E1,-1.788024902E1,-1.202407837E2
2.164513413E2,-1.183013916E1,-1.528015137E1,-1.217407227E2
2.165517442E2,-1.392974854E1,-1.580047607E1,-1.184402466E2
2.166524522E2,-1.422882080E1,-1.528015137E1,-1.211395264E2
2.167531602E2,-1.333007812E1,-1.873931885E1,-1.217407227E2
2.168538682E2,-1.272888184E1,-1.977996826E1,-1.193405151E2
2.169545762E2,-1.272888184E1,-1.840057373E1,-1.211395264E2
2.170552842E2,-1.242980957E1,-1.891937256E1,-1.202407837E2
2.171578233E2,-1.242980957E1,-2.030029297E1,-1.190399170E2
2.172580125E2,-1.272888184E1,-2.082061768E1,-1.199401855E2
2.173582322E2,-1.122894287E1,-2.133941650E1,-1.178405762E2
2.174584214E2,-1.092987061E1,-2.030029297E1,-1.202407837E2
2.175588242E2,-1.242980957E1,-1.925964355E1,-1.196395874E2
2.176595323E2,-1.272888184E1,-1.873931885E1,-1.199401855E2
2.177602403E2,-1.302947998E1,-1.994934082E1,-1.196395874E2
2.178609483E2,-1.242980957E1,-2.064971924E1,-1.196395874E2
2.179616563E2,-1.272888184E1,-2.082061768E1,-1.187408447E2
2.180623643E2,-1.242980957E1,-2.151031494E1,-1.163406372E2
2.181649033E2,-1.212921143E1,-2.133941650E1,-1.190399170E2
2.182650926E2,-1.152954102E1,-2.254943848E1,-1.175399780E2
2.183653123E2,-1.062927246E1,-2.169036865E1,-1.190399170E2
2.184655015E2,-1.033020020E1,-1.925964355E1,-1.190399170E2
2.185659348E2,-1.212921143E1,-1.977996826E1,-1.175399780E2
2.186666123E2,-1.392974854E1,-2.133941650E1,-1.184402466E2
2.187673203E2,-1.452941895E1,-1.994934082E1,-1.202407837E2
2.188680283E2,-1.333007812E1,-2.306976318E1,-1.184402466E2
2.189687364E2,-1.212921143E1,-2.393951416E1,-1.211395264E2
2.190694444E2,-1.272888184E1,-2.238006592E1,-1.208404541E2
2.191701524E2,-1.122894287E1,-2.238006592E1,-1.202407837E2
2.192721726E2,-1.212921143E1,-2.290039062E1,-1.205398560E2
2.193724229E2,-1.302947998E1,-2.290039062E1,-1.181396484E2
2.194725816E2,-1.362915039E1,-2.324981689E1,-1.169403076E2
2.195729844E2,-1.302947998E1,-2.254943848E1,-1.199401855E2
2.196736924E2,-1.272888184E1,-2.272949219E1,-1.178405762E2
2.197744004E2,-1.302947998E1,-2.411041260E1,-1.184402466E2
2.198751084E2,-1.242980957E1,-2.445983887E1,-1.196395874E2
2.199758164E2,-1.362915039E1,-2.359008789E1,-1.211395264E2
2.200765244E2,-1.362915039E1,-2.445983887E1,-1.190399170E2
2.201772325E2,-1.392974854E1,-2.393951416E1,-1.187408447E2
2.202792832E2,-1.392974854E1,-2.117004395E1,-1.205398560E2
2.203794724E2,-1.392974854E1,-2.220916748E1,-1.187408447E2
2.204796922E2,-1.362915039E1,-2.203063965E1,-1.190399170E2
2.205800645E2,-1.362915039E1,-1.961059570E1,-1.190399170E2
2.206807725E2,-1.452941895E1,-1.994934082E1,-1.190399170E2
2.207814805E2,-1.333007812E1,-2.185974121E1,-1.187408447E2
2.208821885E2,-1.362915039E1,-2.082061768E1,-1.193405151E2
2.209828965E2,-1.333007812E1,-2.151031494E1,-1.193405151E2
2.210836045E2,-1.422882080E1,-2.064971924E1,-1.196395874E2
2.211861436E2,-1.302947998E1,-2.341918945E1,-1.178405762E2
2.212863633E2,-1.302947998E1,-2.393951416E1,-1.181396484E2
2.213865525E2,-1.272888184E1,-2.411041260E1,-1.184402466E2
2.214867722E2,-1.183013916E1,-2.411041260E1,-1.184402466E2
2.215871446E2,-1.092987061E1,-2.393951416E1,-1.193405151E2
2.216878526E2,-1.183013916E1,-2.151031494E1,-1.211395264E2
2.217885606E2,-1.152954102E1,-2.082061768E1,-1.205398560E2
2.218892686E2,-1.212921143E1,-2.082061768E1,-1.211395264E2
2.219899766E2,-1.152954102E1,-2.220916748E1,-1.199401855E2
2.220906846E2,-1.272888184E1,-2.133941650E1,-1.190399170E2
2.221913926E2,-1.152954102E1,-2.151031494E1,-1.205398560E2
2.222934434E2,-1.272888184E1,-1.943969727E1,-1.211395264E2
2.223936631E2,-1.242980957E1,-1.994934082E1,-1.196395874E2
2.224938523E2,-1.272888184E1,-1.994934082E1,-1.202407837E2
2.225942246E2,-1.422882080E1,-2.046966553E1,-1.229400635E2
2.226949326E2,-1.362915039E1,-2.133941650E1,-1.220397949E2
2.227956407E2,-1.302947998E1,-2.117004395E1,-1.199401855E2
2.228963487E2,-1.272888184E1,-2.030029297E1,-1.214401245E2
2.229970567E2,-1.362915039E1,-1.961059570E1,-1.190399170E2
2.230977952E2,-1.452941895E1,-2.082061768E1,-1.199401855E2
2.231985032E2,-1.512908936E1,-1.977996826E1,-1.211395264E2
2.233005235E2,-1.392974854E1,-2.427978516E1,-1.187408447E2
2.234006822E2,-1.362915039E1,-2.377014160E1,-1.214401245E2
2.235009692E2,-1.333007812E1,-2.393951416E1,-1.205398560E2
2.236013415E2,-1.392974854E1,-2.272949219E1,-1.208404541E2
2.237020495E2,-1.362915039E1,-2.064971924E1,-1.214401245E2
2.238027576E2,-1.333007812E1,-1.961059570E1,-1.184402466E2
2.239034656E2,-1.362915039E1,-1.856994629E1,-1.178405762E2
2.240041736E2,-1.392974854E1,-1.840057373E1,-1.181396484E2
2.241048816E2,-1.483001709E1,-1.735992432E1,-1.205398560E2
2.242055896E2,-1.573028564E1,-1.804962158E1,-1.193405151E2
2.243076404E2,-1.452941895E1,-1.961059570E1,-1.196395874E2
2.244078601E2,-1.542968750E1,-1.804962158E1,-1.205398560E2
2.245080798E2,-1.483001709E1,-1.925964355E1,-1.196395874E2
2.246084216E2,-1.602935791E1,-1.822052002E1,-1.232406616E2
2.247091296E2,-1.602935791E1,-1.822052002E1,-1.220397949E2
2.248098376E2,-1.602935791E1,-2.012939453E1,-1.223403931E2
2.249105456E2,-1.542968750E1,-2.046966553E1,-1.205398560E2
2.250112536E2,-1.422882080E1,-1.891937256E1,-1.208404541E2
2.251119617E2,-1.452941895E1,-1.977996826E1,-1.199401855E2
2.252126697E2,-1.483001709E1,-1.840057373E1,-1.229400635E2
2.253147510E2,-1.483001709E1,-1.873931885E1,-1.205398560E2
2.254149402E2,-1.483001709E1,-1.856994629E1,-1.214401245E2
2.255151599E2,-1.483001709E1,-1.909027100E1,-1.211395264E2
2.256155017E2,-1.573028564E1,-1.752929688E1,-1.214401245E2
2.257162097E2,-1.512908936E1,-1.909027100E1,-1.217407227E2
2.258169177E2,-1.362915039E1,-1.788024902E1,-1.220397949E2
2.259176257E2,-1.512908936E1,-1.631927490E1,-1.223403931E2
2.260183337E2,-1.542968750E1,-1.510925293E1,-1.232406616E2
2.261190417E2,-1.752929688E1,-1.475982666E1,-1.238403320E2
2.262197803E2,-1.692962646E1,-1.735992432E1,-1.205398560E2
2.263218616E2,-1.873016357E1,-1.717987061E1,-1.214401245E2
2.264220508E2,-1.752929688E1,-1.856994629E1,-1.214401245E2
2.265222400E2,-1.782989502E1,-1.909027100E1,-1.193405151E2
2.266225818E2,-1.573028564E1,-1.977996826E1,-1.205398560E2
2.267232898E2,-1.602935791E1,-1.925964355E1,-1.214401245E2
2.268239978E2,-1.632995605E1,-1.873931885E1,-1.211395264E2
2.269247058E2,-1.752929688E1,-1.873931885E1,-1.187408447E2
2.270254138E2,-1.632995605E1,-1.873931885E1,-1.199401855E2
2.271261218E2,-1.662902832E1,-1.873931885E1,-1.181396484E2
2.272268603E2,-1.692962646E1,-1.822052002E1,-1.190399170E2
2.273289111E2,-1.662902832E1,-1.562042236E1,-1.211395264E2
2.274291308E2,-1.752929688E1,-1.580047607E1,-1.190399170E2
2.275293506E2,-1.782989502E1,-1.649017334E1,-1.184402466E2
2.276296619E2,-1.873016357E1,-1.441040039E1,-1.214401245E2
2.277303699E2,-1.812896729E1,-1.596984863E1,-1.175399780E2
2.278310779E2,-1.812896729E1,-1.459045410E1,-1.211395264E2
2.279317859E2,-1.812896729E1,-1.336975098E1,-1.214401245E2
2.280324939E2,-1.902923584E1,-1.389007568E1,-1.187408447E2
2.281332019E2,-2.023010254E1,-1.631927490E1,-1.193405151E2
2.282339099E2,-2.023010254E1,-1.544952393E1,-1.202407837E2
2.283359912E2,-1.932983398E1,-1.631927490E1,-1.199401855E2
2.284362109E2,-1.842956543E1,-1.580047607E1,-1.202407837E2
2.285364307E2,-1.932983398E1,-1.544952393E1,-1.208404541E2
2.286367419E2,-1.902923584E1,-1.510925293E1,-1.196395874E2
2.287374499E2,-1.902923584E1,-1.441040039E1,-1.202407837E2
2.288381579E2,-1.873016357E1,-1.407012939E1,-1.190399170E2
2.289388660E2,-1.932983398E1,-1.596984863E1,-1.181396484E2
2.290396045E2,-2.023010254E1,-1.423950195E1,-1.235397339E2
2.291402820E2,-2.023010254E1,-1.354980469E1,-1.217407227E2
2.292409900E2,-2.112884521E1,-1.459045410E1,-1.205398560E2
2.293430713E2,-2.052917480E1,-1.492919922E1,-1.181396484E2
2.294432910E2,-2.112884521E1,-1.423950195E1,-1.205398560E2
2.295435107E2,-1.932983398E1,-1.544952393E1,-1.178405762E2
2.296438220E2,-2.052917480E1,-1.441040039E1,-1.178405762E2
2.297445300E2,-2.082977295E1,-1.475982666E1,-1.172409058E2
2.298452380E2,-2.142944336E1,-1.492919922E1,-1.163406372E2
2.299459460E2,-2.112884521E1,-1.354980469E1,-1.187408447E2
2.300466540E2,-2.023010254E1,-1.492919922E1,-1.169403076E2
2.301473620E2,-2.202911377E1,-1.407012939E1,-1.166397095E2
2.302481006E2,-2.232971191E1,-1.407012939E1,-1.184402466E2
2.303501819E2,-2.262878418E1,-1.389007568E1,-1.181396484E2
2.304503711E2,-2.082977295E1,-1.580047607E1,-1.178405762E2
2.305505908E2,-2.052917480E1,-1.544952393E1,-1.178405762E2
2.306509021E2,-2.173004150E1,-1.510925293E1,-1.166397095E2
2.307516101E2,-2.142944336E1,-1.389007568E1,-1.199401855E2
2.308522876E2,-2.112884521E1,-1.510925293E1,-1.172409058E2
2.309530261E2,-2.142944336E1,-1.459045410E1,-1.181396484E2
2.310537341E2,-1.962890625E1,-1.717987061E1,-1.166397095E2
2.311544421E2,-2.142944336E1,-1.441040039E1,-1.184402466E2
2.312551501E2,-2.232971191E1,-1.423950195E1,-1.169403076E2
2.313572620E2,-2.052917480E1,-1.544952393E1,-1.172409058E2
2.314574512E2,-2.232971191E1,-1.459045410E1,-1.175399780E2
2.315577014E2,-2.173004150E1,-1.407012939E1,-1.166397095E2
2.316579822E2,-2.262878418E1,-1.250915527E1,-1.181396484E2
2.317586902E2,-2.173004150E1,-1.354980469E1,-1.193405151E2
2.318594287E2,-2.232971191E1,-1.336975098E1,-1.178405762E2
2.319601062E2,-2.202911377E1,-1.302947998E1,-1.184402466E2
2.320608142E2,-2.262878418E1,-1.284942627E1,-1.193405151E2
2.321615222E2,-2.262878418E1,-1.389007568E1,-1.175399780E2
2.322622302E2,-2.442932129E1,-1.268005371E1,-1.202407837E2
2.323643420E2,-2.352905273E1,-1.336975098E1,-1.202407837E2
2.324645312E2,-2.292938232E1,-1.389007568E1,-1.181396484E2
2.325647510E2,-2.322998047E1,-1.441040039E1,-1.196395874E2
2.326650928E2,-2.292938232E1,-1.302947998E1,-1.196395874E2
2.327657702E2,-2.262878418E1,-1.441040039E1,-1.172409058E2
2.328665088E2,-2.262878418E1,-1.441040039E1,-1.196395874E2
2.329671863E2,-2.292938232E1,-1.407012939E1,-1.196395874E2
2.330678943E2,-2.232971191E1,-1.407012939E1,-1.196395874E2
2.331686023E2,-2.292938232E1,-1.354980469E1,-1.199401855E2
2.332693103E2,-2.382965088E1,-1.302947998E1,-1.196395874E2
2.333714221E2,-2.502899170E1,-1.544952393E1,-1.166397095E2
2.334716213E2,-2.622985840E1,-1.407012939E1,-1.190399170E2
2.335718105E2,-2.532958984E1,-1.528015137E1,-1.187408447E2
2.336721218E2,-2.622985840E1,-1.631927490E1,-1.163406372E2
2.337728298E2,-2.472991943E1,-1.665954590E1,-1.175399780E2
2.338735378E2,-2.413024902E1,-1.528015137E1,-1.169403076E2
2.339742458E2,-2.532958984E1,-1.389007568E1,-1.187408447E2
2.340749538E2,-2.532958984E1,-1.199035645E1,-1.172409058E2
2.341756618E2,-2.563018799E1,-1.128997803E1,-1.196395874E2
2.342763699E2,-2.352905273E1,-1.441040039E1,-1.154403687E2
2.343784817E2,-2.502899170E1,-1.371917725E1,-1.160400391E2
2.344787014E2,-2.592926025E1,-1.336975098E1,-1.154403687E2
2.345788906E2,-2.563018799E1,-1.302947998E1,-1.166397095E2
2.346792019E2,-2.563018799E1,-1.336975098E1,-1.166397095E2
2.347799099E2,-2.652893066E1,-1.336975098E1,-1.154403687E2
2.348806179E2,-2.592926025E1,-1.492919922E1,-1.151397705E2
2.349813259E2,-2.682952881E1,-1.441040039E1,-1.172409058E2
2.350820339E2,-2.592926025E1,-1.544952393E1,-1.148406982E2
2.351827419E2,-2.592926025E1,-1.510925293E1,-1.154403687E2
2.352834499E2,-2.652893066E1,-1.423950195E1,-1.169403076E2
2.353855617E2,-2.622985840E1,-1.562042236E1,-1.157409668E2
2.354857815E2,-2.682952881E1,-1.492919922E1,-1.151397705E2
2.355859707E2,-2.682952881E1,-1.528015137E1,-1.139404297E2
2.356862820E2,-2.832946777E1,-1.475982666E1,-1.148406982E2
2.357869900E2,-2.742919922E1,-1.492919922E1,-1.157409668E2
2.358876980E2,-2.802886963E1,-1.284942627E1,-1.151397705E2
2.359884060E2,-2.742919922E1,-1.492919922E1,-1.157409668E2
2.360891140E2,-2.863006592E1,-1.336975098E1,-1.154403687E2
2.361898220E2,-2.952880859E1,-1.215972900E1,-1.151397705E2
2.362905300E2,-2.863006592E1,-1.354980469E1,-1.151397705E2
2.363926418E2,-2.863006592E1,-1.302947998E1,-1.166397095E2
2.364928616E2,-2.952880859E1,-1.233062744E1,-1.142395020E2
2.365930813E2,-2.922973633E1,-1.302947998E1,-1.148406982E2
2.366933620E2,-2.982940674E1,-1.320037842E1,-1.145401001E2
2.367940700E2,-2.982940674E1,-1.233062744E1,-1.148406982E2
2.368947781E2,-2.892913818E1,-1.215972900E1,-1.139404297E2
2.369954861E2,-2.982940674E1,-1.147003174E1,-1.145401001E2
2.370961941E2,-3.042907715E1,-1.268005371E1,-1.148406982E2
2.371969021E2,-3.103027344E1,-1.215972900E1,-1.139404297E2
2.372976101E2,-3.103027344E1,-1.094970703E1,-1.160400391E2
2.373997219E2,-3.072967529E1,-9.739685059E0,-1.163406372E2
2.374999416E2,-3.013000488E1,-1.233062744E1,-1.136398315E2
2.376001614E2,-2.922973633E1,-1.112060547E1,-1.157409668E2
2.377004421E2,-2.922973633E1,-9.219360352E0,-1.160400391E2
2.378011501E2,-3.072967529E1,-1.007995605E1,-1.139404297E2
2.379018581E2,-3.013000488E1,-9.390258789E0,-1.163406372E2
2.380025661E2,-2.922973633E1,-9.559631348E0,-1.148406982E2
2.381032741E2,-3.013000488E1,-1.007995605E1,-1.115402222E2
2.382039822E2,-3.042907715E1,-8.700561523E0,-1.157409668E2
2.383046902E2,-3.072967529E1,-1.147003174E1,-1.115402222E2
2.384068020E2,-2.982940674E1,-1.060028076E1,-1.136398315E2
2.385070217E2,-3.013000488E1,-8.869934082E0,-1.160400391E2
2.386072414E2,-3.013000488E1,-8.700561523E0,-1.145401001E2
2.387075222E2,-2.982940674E1,-8.520507812E0,-1.148406982E2
2.388082302E2,-3.103027344E1,-8.869934082E0,-1.142395020E2
2.389089382E2,-2.982940674E1,-1.007995605E1,-1.145401001E2
2.390096462E2,-3.013000488E1,-1.199035645E1,-1.130401611E2
2.391103542E2,-2.982940674E1,-1.112060547E1,-1.145401001E2
2.392110622E2,-3.072967529E1,-1.112060547E1,-1.127395630E2
2.393117702E2,-2.982940674E1,-1.094970703E1,-1.136398315E2
2.394139126E2,-3.282928467E1,-1.128997803E1,-1.142395020E2
2.395141018E2,-3.222961426E1,-1.336975098E1,-1.130401611E2
2.396143215E2,-3.253021240E1,-1.233062744E1,-1.118408203E2
2.397146023E2,-3.042907715E1,-1.284942627E1,-1.121398926E2
2.398153103E2,-3.072967529E1,-1.042938232E1,-1.133407593E2
2.399160183E2,-3.042907715E1,-8.869934082E0,-1.160400391E2
2.400167263E2,-3.042907715E1,-9.219360352E0,-1.160400391E2
2.401174343E2,-2.952880859E1,-1.128997803E1,-1.130401611E2
2.402181423E2,-3.042907715E1,-1.112060547E1,-1.127395630E2
2.403188808E2,-3.042907715E1,-9.739685059E0,-1.139404297E2
2.404209621E2,-3.132934570E1,-7.479858398E0,-1.154403687E2
2.405211819E2,-3.042907715E1,-8.000183105E0,-1.139404297E2
2.406214016E2,-2.952880859E1,-8.869934082E0,-1.136398315E2
2.407216824E2,-3.042907715E1,-8.349609375E0,-1.139404297E2
2.408223904E2,-2.922973633E1,-8.700561523E0,-1.157409668E2
2.409230984E2,-3.072967529E1,-8.869934082E0,-1.136398315E2
2.410238064E2,-2.982940674E1,-1.042938232E1,-1.139404297E2
2.411245144E2,-2.863006592E1,-9.739685059E0,-1.139404297E2
2.412252224E2,-3.103027344E1,-9.219360352E0,-1.148406982E2
2.413259304E2,-3.103027344E1,-1.181030273E1,-1.151397705E2
2.414280727E2,-2.922973633E1,-1.320037842E1,-1.133407593E2
2.415282925E2,-3.192901611E1,-1.128997803E1,-1.148406982E2
2.416284512E2,-2.922973633E1,-1.354980469E1,-1.121398926E2
2.417287624E2,-3.013000488E1,-1.163940430E1,-1.142395020E2
2.418294704E2,-2.952880859E1,-1.147003174E1,-1.115402222E2
2.419301784E2,-2.982940674E1,-1.181030273E1,-1.109405518E2
2.420308865E2,-3.042907715E1,-1.060028076E1,-1.124404907E2
2.421315945E2,-3.013000488E1,-9.739685059E0,-1.115402222E2
2.422323025E2,-3.132934570E1,-8.700561523E0,-1.133407593E2
2.423330105E2,-3.072967529E1,-1.078033447E1,-1.121398926E2
2.424351223E2,-3.013000488E1,-1.128997803E1,-1.118408203E2
2.425353420E2,-3.013000488E1,-1.042938232E1,-1.109405518E2
2.426355617E2,-3.013000488E1,-9.390258789E0,-1.127395630E2
2.427358425E2,-2.982940674E1,-1.199035645E1,-1.106399536E2
2.428365810E2,-2.982940674E1,-1.181030273E1,-1.103408813E2
2.429372585E2,-3.042907715E1,-1.042938232E1,-1.121398926E2
2.430379665E2,-2.922973633E1,-1.199035645E1,-1.112396240E2
2.431386745E2,-2.892913818E1,-1.199035645E1,-1.112396240E2
2.432393825E2,-2.892913818E1,-1.078033447E1,-1.133407593E2
2.433400906E2,-2.832946777E1,-1.181030273E1,-1.109405518E2
2.434422606E2,-2.742919922E1,-1.302947998E1,-1.118408203E2
2.435424498E2,-2.802886963E1,-1.284942627E1,-1.127395630E2
2.436426696E2,-2.772979736E1,-1.354980469E1,-1.121398926E2
2.437429503E2,-2.832946777E1,-1.250915527E1,-1.115402222E2
2.438436583E2,-2.832946777E1,-9.910583496E0,-1.136398315E2
2.439443663E2,-2.652893066E1,-1.181030273E1,-1.127395630E2
2.440450744E2,-2.682952881E1,-1.094970703E1,-1.142395020E2
2.441457824E2,-2.742919922E1,-8.180236816E0,-1.148406982E2
2.442464904E2,-2.682952881E1,-1.026000977E1,-1.130401611E2
2.443472289E2,-2.713012695E1,-9.739685059E0,-1.121398926E2
2.444493407E2,-2.713012695E1,-9.910583496E0,-1.118408203E2
2.445495299E2,-2.682952881E1,-9.390258789E0,-1.133407593E2
2.446497496E2,-2.742919922E1,-7.310485840E0,-1.157409668E2
2.447500304E2,-2.682952881E1,-7.139587402E0,-1.130401611E2
2.448507384E2,-2.713012695E1,-8.520507812E0,-1.136398315E2
2.449514159E2,-2.682952881E1,-1.007995605E1,-1.151397705E2
2.450521544E2,-2.652893066E1,-1.026000977E1,-1.118408203E2
2.451528624E2,-2.713012695E1,-1.026000977E1,-1.124404907E2
2.452535704E2,-2.713012695E1,-7.829284668E0,-1.142395020E2
