"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.114811044E1,8.387298584E-1,-1.207382202E0,9.433258057E0
4.124836068E1,1.061401367E0,-1.245681763E0,9.804367065E0
4.134861092E1,1.394195557E0,-1.686218262E0,9.950408936E0
4.144883065E1,9.201354980E-1,-1.125976562E0,9.459594727E0
4.154908089E1,1.401367188E0,-1.216949463E0,9.397354126E0
4.164930062E1,1.331939697E0,-1.741287231E0,9.490722656E0
4.174955086E1,1.341522217E0,-1.379760742E0,8.726974487E0
4.184977059E1,9.273223877E-1,-1.078094482E0,9.205810547E0
4.195002084E1,1.549804688E0,-9.895019531E-1,9.811553955E0
4.205027108E1,1.135620117E0,-9.272613525E-1,8.952026367E0
4.215049081E1,1.415740967E0,-8.314819336E-1,9.593673706E0
4.225074105E1,1.533050537E0,-5.920715332E-1,9.131591797E0
4.235099130E1,2.078933716E0,-6.447448730E-1,9.593673706E0
4.245121102E1,7.956390381E-1,-1.231323242E0,9.708602905E0
4.255146127E1,1.023086548E0,-1.303146362E0,9.600860596E0
4.265171151E1,4.341125488E-1,-1.219345093E0,8.906539917E0
4.275193124E1,1.097305298E0,-9.488067627E-1,9.890548706E0
4.285218148E1,1.894577026E0,-8.697967529E-1,9.133987427E0
4.295240121E1,1.348693848E0,-1.195404053E0,9.859436035E0
4.305265145E1,7.669067383E-1,-1.700576782E0,9.433258057E0
4.315290170E1,6.902923584E-1,-1.161895752E0,9.380584717E0
4.325312142E1,9.799957275E-1,4.565887451E-1,9.337493896E0
4.335337167E1,1.446853638E0,7.821960449E-1,9.205810547E0
4.345362191E1,1.664733887E0,9.521942139E-1,1.050347900E1
4.355384164E1,7.884521484E-1,-2.329406738E-1,9.351867676E0
4.365409188E1,8.937988281E-1,5.915832520E-2,9.631988525E0
4.375431161E1,9.464721680E-1,4.111022949E-1,8.741333008E0
4.385456185E1,2.011886597E0,3.761291504E-2,1.029757690E1
4.395481210E1,8.531036377E-1,1.645050049E-1,9.706207275E0
4.405503182E1,8.554992676E-1,3.512420654E-1,9.507476807E0
4.415528207E1,7.788848877E-1,-5.337524414E-2,9.260879517E0
4.425550179E1,1.559387207E0,5.020751953E-1,9.749298096E0
4.435575204E1,1.164352417E0,-1.994171143E-1,9.816329956E0
4.445600228E1,7.118377686E-1,3.320922852E-1,9.282424927E0
4.455622201E1,1.030273438E0,3.177337646E-1,9.260879517E0
4.465647225E1,1.734161377E0,1.381683350E-1,9.971954346E0
4.475672250E1,6.663513184E-1,1.381683350E-1,9.809158325E0
4.485694222E1,9.967498779E-1,2.746276855E-1,9.191452026E0
4.495716195E1,1.056610107E0,9.506225586E-2,9.483535767E0
4.505741219E1,1.391799927E0,4.063110352E-1,9.871398926E0
4.515766244E1,1.214630127E0,-6.056213379E-2,9.928863525E0
4.525791268E1,5.969238281E-1,2.746276855E-1,9.141174316E0
4.535816293E1,1.260116577E0,3.584289551E-1,9.627197266E0
4.545838265E1,1.535446167E0,-1.985168457E-2,9.801971436E0
4.555863290E1,8.650665283E-1,3.943481445E-1,9.615219116E0
4.565885262E1,7.812805176E-1,1.764678955E-1,8.935272217E0
4.575910287E1,1.614456177E0,-5.577087402E-2,1.043164062E1
4.585935311E1,6.543731689E-1,4.206848145E-1,9.332702637E0
4.595957284E1,1.329544067E0,3.129425049E-1,8.748519897E0
4.605982308E1,1.389404297E0,-2.999725342E-1,1.076922607E1
4.616004281E1,3.000335693E-1,-1.491394043E-1,8.501922607E0
4.626029305E1,1.715011597E0,-2.464294434E-2,9.567337036E0
4.636054330E1,1.873031616E0,-1.539306641E-1,1.016349792E1
4.646076302E1,9.991455078E-1,6.864318848E-1,9.641555786E0
4.656101327E1,1.355880737E0,8.731842041E-1,9.488327026E0
4.666126351E1,1.018295288E0,7.558593750E-1,9.615219116E0
4.676148324E1,1.023086548E0,3.105468750E-1,9.859436035E0
4.686173348E1,9.608306885E-1,2.913970947E-1,9.737319946E0
4.696195321E1,1.164352417E0,4.254608154E-1,9.332702637E0
4.706220345E1,9.105529785E-1,2.267456055E-1,9.519454956E0
4.716242318E1,1.128433228E0,8.659973145E-1,9.550582886E0
4.726264291E1,1.013504028E0,9.306488037E-1,9.794784546E0
4.736289315E1,9.416809082E-1,2.446166992E0,9.354248047E0
4.746314339E1,1.118850708E0,2.965713501E0,9.382980347E0
4.756336312E1,8.866119385E-1,3.075851440E0,9.349472046E0
4.766361336E1,9.704132080E-1,2.877136230E0,9.351867676E0
4.776389413E1,1.078155518E0,3.736648560E0,9.787612915E0
4.786411385E1,1.248138428E0,3.667221069E0,9.780426025E0
4.796433358E1,1.051818848E0,3.535537720E0,9.615219116E0
4.806458382E1,1.054214478E0,4.064651489E0,9.196243286E0
4.816483407E1,1.549804688E0,4.502792358E0,9.536209106E0
4.826505380E1,9.345092773E-1,4.718276978E0,9.406921387E0
4.836533456E1,1.070968628E0,5.039093018E0,8.911331177E0
4.846555428E1,1.224197388E0,4.842773438E0,9.830703735E0
4.856577401E1,1.650375366E0,4.706298828E0,9.574523926E0
4.866602425E1,1.384613037E0,5.314422607E0,9.689437866E0
4.876624398E1,6.855010986E-1,5.544265747E0,9.445236206E0
4.886652474E1,1.269683838E0,5.647216797E0,9.229751587E0
4.896674447E1,6.902923584E-1,3.973678589E0,9.236938477E0
4.906699471E1,4.077758789E-1,4.663208008E0,1.087217712E1
4.916724496E1,-2.218933105E-1,4.758972168E0,9.098068237E0
4.926746468E1,1.312789917E0,4.933746338E0,1.101821899E1
4.936768441E1,-8.543395996E-2,3.451736450E0,8.509094238E0
4.946793465E1,1.949645996E0,2.223510742E0,8.509094238E0
4.956815438E1,1.231384277E0,2.034378052E0,9.148345947E0
4.966843514E1,5.131225586E-1,4.000015259E0,1.058486938E1
4.976868539E1,2.083724976E0,3.729461670E0,9.248916626E0
4.986887460E1,7.980346680E-1,3.226684570E0,8.221801758E0
4.996912484E1,1.626419067E0,2.419830322E0,9.423690796E0
5.006937508E1,1.260116577E0,2.206756592E0,9.045410156E0
5.016962533E1,2.359054565E0,-1.754760742E-1,9.878585815E0
5.026987557E1,5.969238281E-1,1.555526733E0,6.533889771E0
5.037009530E1,2.258499146E0,4.409423828E0,8.851470947E0
5.047031503E1,7.498168945E-2,5.867492676E0,1.535891724E1
5.057056527E1,3.646850586E-1,3.530746460E0,9.184265137E0
5.067081551E1,3.551025391E-1,2.826858521E0,9.914505005E0
5.077103524E1,4.652404785E-1,3.183593750E0,9.208206177E0
5.087128548E1,1.530654907E0,1.251464844E0,8.832321167E0
5.097152758E1,1.157165527E0,2.154083252E0,9.131591797E0
5.107177782E1,8.195800781E-1,2.599395752E0,1.077162170E1
5.117202806E1,9.943542480E-1,2.410263062E0,1.005335999E1
5.127224779E1,1.264907837E0,2.178024292E0,9.442840576E0
5.137252855E1,1.592910767E0,2.474899292E0,9.473968506E0
5.147274828E1,7.573242188E-1,2.345611572E0,9.318344116E0
5.157299852E1,1.042236328E0,2.273788452E0,1.015391541E1
5.167321825E1,8.961944580E-1,2.146896362E0,9.217788696E0
5.177346849E1,1.116455078E0,2.103805542E0,9.732543945E0
5.187371874E1,-5.430603027E-2,2.980087280E0,9.476364136E0
5.197393846E1,1.499526978E0,1.814102173E0,9.782821655E0
5.207418871E1,1.152374268E0,1.924240112E0,9.378204346E0
5.217440844E1,1.901763916E0,1.964935303E0,1.046516418E1
5.227465868E1,-1.548614502E-1,2.324066162E0,9.466781616E0
5.237490892E1,1.992736816E0,1.220336914E0,1.013476562E1
5.247515917E1,8.842163086E-1,2.482086182E0,1.075007629E1
5.257540941E1,1.932876587E0,1.103027344E0,8.987945557E0
5.267562914E1,1.300506592E-1,1.929031372E0,9.363830566E0
5.277587938E1,9.799957275E-1,2.786148071E0,9.869003296E0
5.287609911E1,1.695861816E0,2.685592651E0,9.998291016E0
5.297637987E1,1.700653076E0,1.612991333E0,1.051544189E1
5.307663012E1,6.173019409E0,5.140533447E-1,1.304132080E1
5.317684984E1,-1.703903198E0,-3.041336060E0,9.576919556E0
5.327710009E1,2.701416016E0,-3.723678589E0,7.486770630E0
5.337731981E1,5.615173340E0,-1.659881592E0,8.511489868E0
5.347757006E1,2.320739746E0,6.385498047E-1,8.954421997E0
5.357782030E1,-1.328018188E0,2.721511841E0,8.243347168E0
5.367807055E1,8.004302979E-1,1.454971313E0,8.267288208E0
5.377829027E1,2.725372314E0,4.124511719E0,1.160241699E1
5.387854052E1,4.073303223E0,2.034378052E0,1.337651062E1
5.397876024E1,1.219406128E0,3.513992310E0,9.948013306E0
5.407901049E1,-7.653808594E-1,1.627349854E0,1.335736084E1
5.417926073E1,2.174697876E0,4.901123047E-1,8.940063477E0
5.427948046E1,4.748077393E-1,2.659255981E0,1.029039001E1
5.437970018E1,6.807098389E-1,2.268997192E0,8.827529907E0
5.447995043E1,5.897369385E-1,2.031982422E0,9.646347046E0
5.458020067E1,1.221801758E0,1.435821533E0,9.801971436E0
5.468042040E1,1.257720947E0,1.775802612E0,8.178695679E0
5.478067064E1,7.405700684E-1,1.490890503E0,8.370239258E0
5.488089037E1,1.664733887E0,1.367187500E-2,1.066867065E1
5.498114061E1,-2.553848267E0,4.409423828E0,9.045410156E0
5.508139086E1,1.288848877E0,3.200347900E0,8.466003418E0
5.518161058E1,9.680175781E-1,1.569900513E0,8.777252197E0
5.528189135E1,6.256561279E-1,9.833221436E-1,9.548187256E0
5.538214159E1,1.003936768E0,1.124572754E0,1.077401733E1
5.548236132E1,9.584503174E-1,1.239501953E0,9.466781616E0
5.558258104E1,1.056610107E0,1.277801514E0,9.306365967E0
5.568283129E1,6.926879883E-1,1.967330933E0,9.224975586E0
5.578308153E1,5.107269287E-1,1.921844482E0,9.287216187E0
5.588333178E1,1.659698486E-1,1.447784424E0,9.100463867E0
5.598358202E1,7.740936279E-1,6.241912842E-1,9.318344116E0
5.608380175E1,2.377929688E-1,1.694396973E0,1.007011414E1
5.618402147E1,1.851196289E-1,1.347229004E0,9.519454956E0
5.628427172E1,2.210235596E-1,1.670455933E0,9.088500977E0
5.638449144E1,8.411254883E-1,1.735092163E0,9.016677856E0
5.648474169E1,9.919586182E-1,1.656082153E0,9.265670776E0
5.658499193E1,6.519927979E-1,1.004867554E0,9.409317017E0
5.668521166E1,1.293624878E0,1.071899414E0,9.919281006E0
5.678546190E1,5.586090088E-1,7.845916748E-1,9.691833496E0
5.688571215E1,1.221801758E0,5.451812744E-1,9.699020386E0
5.698596239E1,9.440765381E-1,1.296951294E0,9.979141235E0
5.708618212E1,9.177398682E-1,1.809310913E0,1.023292542E1
5.718643236E1,8.028259277E-1,1.476516724E0,9.280029297E0
5.728665209E1,1.372634888E0,6.768646240E-1,9.196243286E0
5.738690233E1,-2.410583496E-1,2.175628662E0,8.662322998E0
5.748715258E1,1.329544067E0,1.522018433E0,9.950408936E0
5.758737230E1,6.567687988E-1,1.670455933E0,9.806762695E0
5.768762255E1,4.460906982E-1,2.024795532E0,9.251296997E0
5.778787279E1,7.980346680E-1,1.976913452E0,9.718170166E0
5.788809252E1,3.096160889E-1,1.816497803E0,1.050108337E1
5.798834276E1,4.149627686E-1,2.041549683E0,9.672683716E0
5.808859301E1,1.042236328E0,1.991271973E0,9.574523926E0
5.818881273E1,3.263702393E-1,1.761428833E0,9.636764526E0
5.828906298E1,8.171844482E-1,1.670455933E0,8.851470947E0
5.838931322E1,1.870635986E0,1.308929443E0,9.351867676E0
5.848956346E1,-9.739685059E-2,1.976913452E0,1.027841187E1
5.858978319E1,4.819946289E-1,1.804519653E0,9.608047485E0
5.869003344E1,1.789230347E0,1.354415894E0,9.124404907E0
5.879028368E1,1.236175537E0,1.328079224E0,9.476364136E0
5.889053392E1,6.472015381E-1,1.629745483E0,9.256088257E0
5.899075365E1,1.358276367E0,1.126968384E0,1.001745605E1
5.909097338E1,1.276870728E0,7.726287842E-1,9.766052246E0
5.919125414E1,1.683883667E0,1.347229004E0,9.763656616E0
5.929147386E1,1.341522217E0,8.612060547E-1,9.469177246E0
5.939175463E1,9.488677979E-1,1.562713623E0,9.581710815E0
5.949197435E1,6.136779785E-1,1.668060303E0,9.244125366E0
5.959219408E1,1.135620117E0,2.082260132E0,9.538604736E0
5.969244432E1,2.359054565E0,2.443786621E0,9.083709717E0
5.979266405E1,1.310394287E0,8.947296143E-1,1.087696838E1
5.989291430E1,1.207443237E0,3.249053955E-1,1.030235291E1
5.999313402E1,4.389328003E0,-1.394119263E0,1.199745178E1
6.009338427E1,-9.186096191E-1,6.632995605E-2,9.428482056E0
6.019363451E1,5.038162231E0,2.842102051E-1,1.025207520E1
6.029388475E1,-1.883850098E-1,1.615386963E0,9.926467896E0
6.039413500E1,2.778030396E0,-3.861694336E-1,9.950408936E0
6.049435472E1,-9.736785889E-1,4.644042969E0,1.001506042E1
6.059460497E1,9.656219482E-1,2.551513672E0,1.114033508E1
6.069482470E1,1.013183594E-1,1.383148193E0,1.009884644E1
6.079507494E1,2.425842285E-1,2.331253052E0,9.272857666E0
6.089532518E1,2.725372314E0,5.786895752E-1,8.312774658E0
6.099550259E1,5.274810791E-1,5.595397949E-1,9.416503906E0
6.109578335E1,2.835494995E0,-3.837738037E-1,1.081231689E1
6.119600307E1,1.300811768E0,1.172454834E0,9.830703735E0
6.129625332E1,8.961944580E-1,2.115768433E0,9.404525757E0
6.139650356E1,2.311172485E0,6.457366943E-1,1.218659973E1
6.149672329E1,8.339385986E-1,-1.039779663E0,9.256088257E0
6.159694302E1,1.712615967E0,-1.274414062E0,9.998291016E0
6.169719326E1,1.121246338E0,9.569854736E-1,9.517059326E0
6.179744350E1,-3.607635498E-1,4.493209839E0,6.627258301E0
6.189766323E1,-1.979522705E-1,2.668838501E0,7.010330200E0
6.199791348E1,2.543411255E0,-2.500244141E0,7.697463989E0
6.209816372E1,2.993515015E0,-1.161895752E0,8.770065308E0
6.219838345E1,1.485168457E0,7.774200439E-1,1.021856689E1
6.229863369E1,2.040618896E0,6.484985352E-3,9.945617676E0
6.239888393E1,4.245300293E-1,9.402160645E-1,8.846679688E0
6.249913418E1,6.472015381E-1,1.395126343E0,9.880981445E0
6.259935390E1,6.352233887E-1,1.035995483E0,1.009167480E1
6.269960415E1,7.142333984E-1,4.996948242E-1,8.207427979E0
6.279985439E1,1.391799927E0,7.774200439E-1,8.636001587E0
6.290007412E1,1.245742798E0,1.529190063E0,9.095687866E0
6.300032436E1,-3.248443604E-1,7.295379639E-1,9.323135376E0
6.310054409E1,9.656219482E-1,1.940994263E0,9.330307007E0
6.320082485E1,7.740936279E-1,5.715179443E-1,1.013716125E1
6.330104458E1,1.482772827E0,-8.210754395E-2,9.902526855E0
6.340126431E1,8.842163086E-1,1.435821533E0,1.068782043E1
6.350154507E1,6.807098389E-1,1.320892334E0,1.030474854E1
6.360179531E1,4.700317383E-1,2.575454712E0,9.133987427E0
6.370204556E1,9.440765381E-1,4.111022949E-1,9.078918457E0
6.380226528E1,2.086120605E0,4.718017578E-2,9.090896606E0
6.390251553E1,7.932434082E-1,9.952850342E-1,9.143569946E0
6.400273525E1,8.363342285E-1,1.433425903E0,9.428482056E0
6.410295498E1,-8.395996094E-1,7.415008545E-1,9.093292236E0
6.420320522E1,1.779327393E-1,6.241912842E-1,9.325531006E0
6.430345547E1,1.554595947E0,1.881149292E0,8.681488037E0
6.440367519E1,1.755706787E0,-3.422546387E-2,8.755706787E0
6.450395596E1,2.189056396E0,-2.951812744E-1,8.801193237E0
6.460417568E1,2.050201416E0,8.827667236E-1,1.086499023E1
6.470442593E1,8.985900879E-1,9.976806641E-1,1.177479553E1
6.480464565E1,1.097305298E0,5.475769043E-1,1.017546082E1
6.490492641E1,1.102096558E0,6.074218750E-1,9.636764526E0
6.500514614E1,9.632263184E-1,4.733581543E-1,8.607269287E0
6.510539638E1,1.133224487E0,7.438964844E-1,9.248916626E0
6.520561611E1,9.704132080E-1,9.114837646E-1,9.505096436E0
6.530583584E1,2.277648926E0,7.032012939E-1,1.138932800E1
6.540608608E1,-1.572570801E-1,1.268218994E0,1.119538879E1
6.550633633E1,-1.979522705E-1,8.947296143E-1,1.137257385E1
6.560661709E1,-1.788024902E-1,1.258651733E0,1.120497131E1
6.570683681E1,-6.935577393E-1,1.902694702E0,1.083627319E1
6.580705654E1,2.325531006E0,2.698364258E-1,8.925689697E0
6.590727627E1,7.118377686E-1,-2.943420410E-2,9.643951416E0
6.600752651E1,1.336730957E0,2.323913574E-2,9.387771606E0
6.610777676E1,1.145187378E0,3.847656250E-1,9.069351196E0
6.620799648E1,1.312789917E0,4.446258545E-1,9.088500977E0
6.630824673E1,5.298767090E-1,1.258651733E0,9.562545776E0
6.640849697E1,1.571365356E0,7.678375244E-1,9.179473877E0
6.650874722E1,1.291244507E0,3.201293945E-1,9.502700806E0
6.660896694E1,1.317581177E0,1.007263184E0,1.051065063E1
6.670921718E1,6.424102783E-1,4.350433350E-1,9.385375977E0
6.680946743E1,1.985549927E0,3.991241455E-1,1.005096436E1
6.690968716E1,2.107666016E0,-3.406829834E-1,8.786834717E0
6.700993740E1,1.432495117E0,-6.662902832E-1,9.234542847E0
6.711018764E1,-3.056945801E-1,1.742279053E0,8.501922607E0
6.721040737E1,1.123641968E0,1.280197144E0,9.306365967E0
6.731065762E1,2.562561035E0,-5.441894531E-1,8.640777588E0
6.741087734E1,1.142791748E0,-3.861694336E-1,1.064233398E1
6.751115810E1,2.141174316E0,7.606506348E-1,1.180831909E1
6.761137783E1,6.062316895E-2,9.114837646E-1,1.012518311E1
6.771162807E1,5.921325684E-1,2.204360962E0,8.997512817E0
6.781184780E1,7.525482178E-1,1.474121094E0,7.079757690E0
6.791209805E1,4.245300293E-1,4.422302246E-1,7.922515869E0
6.801234829E1,1.889785767E0,2.435150146E-1,8.971176147E0
6.811256802E1,1.276870728E0,8.229064941E-1,1.055136108E1
6.821281826E1,1.839508057E0,-9.167480469E-2,1.235179138E1
6.831306850E1,1.770080566E0,1.648910522E0,1.028799438E1
6.841328823E1,5.873413086E-1,7.415008545E-1,9.399749756E0
6.851353848E1,4.700317383E-1,1.699188232E0,6.117294312E0
6.861378872E1,6.902923584E-1,7.558593750E-1,9.655929565E0
6.871400844E1,1.640792847E0,-3.047637939E-1,1.004139709E1
6.881425869E1,4.676361084E-1,2.698364258E-1,1.003421021E1
6.891450893E1,7.429656982E-1,2.243499756E-1,9.955200195E0
6.901472866E1,2.952575684E-1,2.307312012E0,1.057051086E1
6.911500942E1,1.489959717E0,-1.580871582E0,9.806762695E0
6.921522915E1,6.472015381E-1,-6.294250488E-2,9.940841675E0
6.931547939E1,6.304321289E-1,9.306488037E-1,8.932876587E0
6.941569912E1,6.232604980E-1,7.893829346E-1,9.713378906E0
6.951594936E1,9.560546875E-1,1.148513794E0,1.023052979E1
6.961619961E1,-1.007202148E0,4.641662598E0,5.712677002E0
6.971644985E1,4.005889893E-1,-8.051452637E-1,6.960052490E0
6.981666958E1,1.406158447E0,-3.364547729E0,9.543395996E0
6.991691982E1,5.969238281E-1,2.029586792E0,1.338369751E1
7.001713955E1,-7.106018066E-2,1.022491455E-1,7.757324219E0
7.011738979E1,2.708602905E0,1.148513794E0,9.450027466E0
7.021764004E1,1.480377197E0,2.072677612E0,9.009490967E0
7.031785976E1,9.129486084E-1,-2.069290161E0,6.845138550E0
7.041811001E1,-2.913360596E-1,-2.377319336E-1,1.040290833E1
7.051836025E1,1.049423218E0,7.798156738E-1,9.284820557E0
7.061857998E1,7.166290283E-1,1.045562744E0,9.900131226E0
7.071883022E1,5.346679688E-1,1.763824463E0,8.693450928E0
7.081908047E1,1.920913696E0,2.195587158E-1,7.273696899E0
7.091933071E1,3.340667725E0,-2.089996338E-1,9.505096436E0
7.101956199E1,-6.149291992E-2,1.421447754E0,8.841888428E0
7.111981224E1,4.125671387E-1,3.201293945E-1,8.542617798E0
7.122003196E1,2.071746826E0,3.464508057E-1,7.956039429E0
7.132028220E1,-6.911621094E-1,1.086273193E0,5.308059692E0
7.142053245E1,3.896133423E0,-3.457931519E0,9.888168335E0
7.152078269E1,-3.847045898E-1,1.775802612E0,1.234222412E1
7.162100242E1,-1.716156006E-1,1.964935303E0,1.179154968E1
7.172125266E1,6.448059082E-1,-3.813781738E-1,8.686279297E0
7.182150291E1,1.272079468E0,4.422302246E-1,7.254547119E0
7.192175315E1,3.225753784E0,-1.161895752E0,8.166732788E0
7.202197288E1,9.892272949E-2,3.536376953E-1,8.695846558E0
7.212225364E1,1.937667847E0,-1.750869751E0,1.010842896E1
7.222244285E1,1.983169556E0,-5.131469727E0,7.723800659E0
7.232269309E1,1.707824707E0,-4.999786377E0,8.971176147E0
7.242294334E1,3.431396484E-1,-4.959091187E0,9.919281006E0
7.252316306E1,1.264907837E0,-6.414764404E0,9.277633667E0
7.262341331E1,1.595306396E0,-4.848953247E0,1.056571960E1
7.272366355E1,2.011886597E0,-7.106689453E0,1.108766174E1
7.282391380E1,7.286071777E-1,-5.643829346E0,1.042446899E1
7.292413352E1,3.699798584E0,-7.346115112E0,8.343902588E0
7.302438377E1,2.521850586E0,-2.576858521E0,4.661621094E0
7.312460349E1,4.029846191E-1,-7.875228882E0,1.168859863E1
7.322485374E1,2.519470215E0,-5.267944336E0,9.933654785E0
7.332510398E1,1.767684937E0,-5.885650635E0,9.327911377E0
7.342535423E1,-4.062500000E-1,-4.825012207E0,9.830703735E0
7.352557395E1,1.731765747E0,-5.749176025E0,1.028799438E1
7.362582420E1,1.427703857E0,-4.772338867E0,9.639160156E0
7.372607444E1,5.442504883E-1,-5.495391846E0,9.311157227E0
7.382632469E1,6.448059082E-1,-4.394058228E0,9.409317017E0
7.392654441E1,5.418548584E-1,-4.283920288E0,9.835494995E0
7.402676414E1,1.209838867E0,-5.196121216E0,9.825912476E0
7.412701438E1,-6.815795898E-1,-2.373352051E0,8.631210327E0
7.422726463E1,4.406097412E0,-4.425186157E0,8.875411987E0
7.432751487E1,-3.559722900E-1,-2.821075439E0,6.280105591E0
7.442773460E1,1.698257446E0,-5.253585815E0,8.920898438E0
7.452798484E1,1.530654907E0,-5.986206055E0,1.179154968E1
7.462823509E1,2.260894775E0,-2.998245239E0,9.679870605E0
7.472845481E1,1.674316406E0,-3.963104248E0,9.670288086E0
7.482870506E1,9.033813477E-1,-2.993453979E0,8.961608887E0
7.492895530E1,1.485168457E0,-3.003036499E0,9.215393066E0
7.502917503E1,1.401367188E0,-2.533767700E0,8.315170288E0
7.512945579E1,2.069351196E0,-2.370956421E0,9.054977417E0
7.522967552E1,1.269683838E0,-2.464340210E0,9.045410156E0
7.532989524E1,1.473190308E0,-2.651077271E0,9.196243286E0
7.543014549E1,9.823913574E-1,-2.876144409E0,9.253692627E0
7.553039573E1,1.274475098E0,-2.588836670E0,9.105255127E0
7.563061546E1,1.217010498E0,-2.536163330E0,9.557754517E0
7.573086570E1,1.466018677E0,-2.742065430E0,9.193847656E0
7.583111595E1,1.427703857E0,-2.014221191E0,9.179473877E0
7.593136619E1,7.501525879E-1,-1.614395142E0,9.272857666E0
7.603158592E1,6.040954590E-1,-1.087661743E0,9.648742676E0
7.613183616E1,5.274810791E-1,-1.066116333E0,9.677474976E0
7.623205589E1,4.676361084E-1,-1.018234253E0,9.306365967E0
7.633230613E1,1.243347168E0,-1.121185303E0,9.483535767E0
7.643255638E1,6.352233887E-1,-8.482513428E-1,9.775634766E0
7.653280662E1,6.400146484E-1,-7.788238525E-1,9.770843506E0
7.663302635E1,1.032669067E0,-9.895019531E-1,9.631988525E0
7.673327659E1,8.315582275E-1,-1.209777832E0,9.545791626E0
7.683349632E1,8.459167480E-1,-4.364471436E-1,9.670288086E0
7.693374656E1,5.298767090E-1,7.830810547E-2,9.469177246E0
7.703399680E1,9.153442383E-1,-7.189636230E-1,9.253692627E0
7.713424705E1,5.610046387E-1,-3.095550537E-1,8.849075317E0
7.723449729E1,6.256561279E-1,-4.986877441E-1,9.610427856E0
7.733471702E1,6.304321289E-1,-1.682891846E-1,9.339889526E0
7.743496726E1,7.836608887E-1,-7.261505127E-1,9.481140137E0
7.753518699E1,5.825500488E-1,-8.689880371E-2,9.574523926E0
7.763543724E1,7.022705078E-1,-2.089996338E-1,9.452423096E0
7.773565696E1,6.088867188E-1,-1.563262939E-1,9.744506836E0
7.783590720E1,9.105529785E-1,-1.066116333E0,9.100463867E0
7.793615745E1,1.497146606E0,-2.425079346E-1,9.153137207E0
7.803640769E1,1.094909668E0,-1.023025513E0,8.952026367E0
7.813665794E1,1.298416138E0,1.525268555E-1,9.660705566E0
7.823687766E1,1.442077637E0,-7.333221436E-1,9.303970337E0
7.833715843E1,9.297180176E-1,-1.228927612E0,1.035981750E1
7.843737815E1,9.632263184E-1,-5.800933838E-1,8.822738647E0
7.853759788E1,9.536590576E-1,-4.053192139E-1,8.920898438E0
7.863784812E1,1.585723877E0,-7.788238525E-1,9.007095337E0
7.873806785E1,9.776000977E-1,3.895568848E-1,9.588882446E0
7.883831809E1,1.449249268E0,-1.563262939E-1,9.648742676E0
7.893856834E1,9.105529785E-1,-3.741912842E-1,9.246520996E0
7.903881858E1,1.193069458E0,-6.974182129E-1,9.196243286E0
7.913903831E1,1.463623047E0,-7.453002930E-1,9.387771606E0
7.923928855E1,1.331939697E0,-8.267059326E-1,9.775634766E0
7.933953880E1,9.680175781E-1,-3.430786133E-1,9.399749756E0
7.943975852E1,1.849090576E0,-1.012573242E-1,8.966400146E0
7.954000877E1,1.422912598E0,2.842102051E-1,9.495513916E0
7.964025901E1,1.061401367E0,2.626647949E-1,8.794006348E0
7.974047874E1,1.303207397E0,1.812591553E-1,9.114837646E0
7.984072898E1,7.693023682E-1,-9.886169434E-2,9.555374146E0
7.994097923E1,1.753326416E0,-6.543121338E-1,1.058009338E1
8.004119895E1,1.003936768E0,-1.539306641E-1,9.093292236E0
8.014144920E1,1.552200317E0,1.285858154E-1,8.964004517E0
8.024169944E1,2.232162476E0,-1.018234253E0,9.397354126E0
8.034191917E1,1.360671997E0,-5.226440430E-1,9.366226196E0
8.044216941E1,1.698257446E0,-1.994171143E-1,9.212997437E0
8.054241966E1,1.420532227E0,2.803039551E-2,9.538604736E0
8.064263938E1,1.686279297E0,-8.913421631E-1,8.719787598E0
8.074288963E1,1.319961548E0,2.099914551E-1,9.416503906E0
8.084313987E1,1.372634888E0,-6.208038330E-1,8.889785767E0
8.094336795E1,1.384613037E0,-3.047637939E-1,8.980758667E0
8.104361820E1,1.279266357E0,-1.515350342E-1,1.084823608E1
8.114383792E1,9.943542480E-1,-5.058746338E-1,8.597686768E0
8.124408817E1,2.033447266E0,-1.994171143E-1,1.113314819E1
8.134433841E1,7.166290283E-1,6.002502441E-1,7.637619019E0
8.144458866E1,1.770080566E0,-6.878356934E-1,9.919281006E0
8.154480838E1,6.208648682E-1,-1.850585938E-1,9.890548706E0
8.164505863E1,1.358276367E0,-2.999725342E-1,9.145965576E0
8.174530887E1,1.403762817E0,6.394958496E-2,8.954421997E0
8.184555912E1,1.003936768E0,-4.867248535E-1,8.930480957E0
8.194577884E1,1.286453247E0,-9.607696533E-1,9.157928467E0
8.204602909E1,1.468414307E0,-1.480316162E0,9.392562866E0
8.214624881E1,1.442077637E0,-1.116394043E0,1.099188232E1
8.224649906E1,5.059356689E-1,-5.920715332E-1,9.572128296E0
8.234674930E1,1.025482178E0,-8.602142334E-1,9.696624756E0
8.244699955E1,6.878967285E-1,-1.094848633E0,9.442840576E0
8.254721927E1,7.118377686E-1,-9.775390625E-1,8.561767578E0
8.264750003E1,1.691070557E0,-1.312728882E0,9.981536865E0
8.274771976E1,7.836608887E-1,-5.633392334E-1,9.057373047E0
8.284793949E1,1.659942627E0,-7.500915527E-1,9.773239136E0
