"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.083994695E1,5.161590576E1,-1.800689697E1,-2.037048340E0
4.094019418E1,5.131530762E1,-1.852569580E1,-1.737976074E0
4.104056649E1,5.191497803E1,-1.783599854E1,1.261901855E0
4.114124398E1,5.161590576E1,-1.713562012E1,-1.136779785E0
4.124198251E1,5.281524658E1,-1.869659424E1,-2.380371094E-1
4.134266000E1,5.191497803E1,-1.748657227E1,6.256103516E-2
4.144339852E1,5.311584473E1,-1.783599854E1,-1.136779785E0
4.154410653E1,5.311584473E1,-1.817626953E1,-1.136779785E0
4.164481454E1,5.191497803E1,-1.731567383E1,-8.377075195E-1
4.174710946E1,5.221557617E1,-1.800689697E1,-8.377075195E-1
4.184735970E1,5.131530762E1,-1.713562012E1,-5.371093750E-1
4.194760995E1,5.161590576E1,-1.748657227E1,1.261901855E0
4.204782967E1,5.101470947E1,-1.713562012E1,-5.371093750E-1
4.214835458E1,5.251464844E1,-1.748657227E1,1.261901855E0
4.224906258E1,5.251464844E1,-1.817626953E1,-5.371093750E-1
4.234974007E1,5.251464844E1,-1.731567383E1,-2.380371094E-1
4.245047860E1,5.251464844E1,-1.869659424E1,-2.380371094E-1
4.255115609E1,5.191497803E1,-1.661682129E1,-2.037048340E0
4.265189462E1,5.101470947E1,-1.696624756E1,-2.037048340E0
4.275260262E1,5.101470947E1,-1.713562012E1,-5.371093750E-1
4.285474496E1,5.251464844E1,-1.817626953E1,-1.136779785E0
4.295496468E1,5.341491699E1,-1.835632324E1,-2.380371094E-1
4.305521493E1,5.251464844E1,-1.783599854E1,-1.136779785E0
4.315546517E1,5.341491699E1,-1.835632324E1,9.628295898E-1
4.325614266E1,5.221557617E1,-1.748657227E1,-5.371093750E-1
4.335682015E1,5.191497803E1,-1.765594482E1,-1.437377930E0
4.345755868E1,5.191497803E1,-1.696624756E1,3.631591797E-1
4.355823617E1,5.221557617E1,-1.783599854E1,-1.737976074E0
4.365897469E1,5.221557617E1,-1.696624756E1,3.631591797E-1
4.375968270E1,5.281524658E1,-1.800689697E1,3.631591797E-1
4.386213021E1,5.221557617E1,-1.765594482E1,-1.437377930E0
4.396238046E1,5.161590576E1,-1.696624756E1,-2.037048340E0
4.406263070E1,5.251464844E1,-1.731567383E1,-2.380371094E-1
4.416285043E1,5.281524658E1,-1.835632324E1,1.562500000E0
4.426319222E1,5.161590576E1,-1.748657227E1,6.256103516E-2
4.436393075E1,5.371551514E1,-1.921691895E1,6.256103516E-2
4.446460824E1,5.371551514E1,-1.921691895E1,6.256103516E-2
4.456534676E1,5.131530762E1,-1.852569580E1,-5.371093750E-1
4.466605477E1,5.281524658E1,-1.800689697E1,3.631591797E-1
4.476676278E1,5.341491699E1,-1.783599854E1,6.256103516E-2
4.486750131E1,5.281524658E1,-1.765594482E1,-2.380371094E-1
4.496979623E1,5.281524658E1,-1.852569580E1,1.261901855E0
4.507001595E1,5.251464844E1,-1.783599854E1,6.622314453E-1
4.517026620E1,5.311584473E1,-1.817626953E1,6.622314453E-1
4.527048592E1,5.311584473E1,-1.835632324E1,-2.380371094E-1
4.537098031E1,5.311584473E1,-1.800689697E1,3.631591797E-1
4.547171883E1,5.161590576E1,-1.713562012E1,-1.136779785E0
4.557242684E1,5.281524658E1,-1.713562012E1,6.256103516E-2
4.567310433E1,5.191497803E1,-1.783599854E1,1.261901855E0
4.577384286E1,5.131530762E1,-1.696624756E1,-2.380371094E-1
4.587452035E1,5.281524658E1,-1.852569580E1,-1.136779785E0
4.597525887E1,5.221557617E1,-1.748657227E1,-5.371093750E-1
4.607740121E1,5.221557617E1,-1.765594482E1,-1.437377930E0
4.617768197E1,5.251464844E1,-1.783599854E1,1.261901855E0
4.627790170E1,5.281524658E1,-1.800689697E1,9.628295898E-1
4.637815194E1,5.281524658E1,-1.887664795E1,-5.371093750E-1
4.647879891E1,5.131530762E1,-1.748657227E1,-5.371093750E-1
4.657947640E1,5.221557617E1,-1.765594482E1,-2.380371094E-1
4.668021493E1,5.131530762E1,-1.852569580E1,-5.371093750E-1
4.678092294E1,5.191497803E1,-1.748657227E1,6.256103516E-2
4.688160043E1,5.221557617E1,-1.835632324E1,9.628295898E-1
4.698233895E1,5.221557617E1,-1.731567383E1,3.631591797E-1
4.708304696E1,5.311584473E1,-1.938629150E1,1.562500000E0
4.718512826E1,5.221557617E1,-1.817626953E1,1.863098145E0
4.728534798E1,5.371551514E1,-1.972656250E1,2.162170410E0
4.738559823E1,5.221557617E1,-1.696624756E1,-8.377075195E-1
4.748587899E1,5.221557617E1,-1.800689697E1,9.628295898E-1
4.758658700E1,5.431518555E1,-1.921691895E1,1.261901855E0
4.768729501E1,5.251464844E1,-1.852569580E1,1.863098145E0
4.778800301E1,5.251464844E1,-1.869659424E1,1.562500000E0
4.788868050E1,5.251464844E1,-1.904602051E1,2.162170410E0
4.798941903E1,5.281524658E1,-1.800689697E1,9.628295898E-1
4.809012704E1,5.191497803E1,-1.783599854E1,1.261901855E0
4.819254403E1,5.491485596E1,-1.869659424E1,2.761840820E0
4.829276376E1,5.251464844E1,-1.887664795E1,-5.371093750E-1
4.839295297E1,5.281524658E1,-1.887664795E1,-5.371093750E-1
4.849326424E1,5.281524658E1,-1.887664795E1,6.256103516E-2
4.859366708E1,5.341491699E1,-1.904602051E1,3.631591797E-1
4.869437508E1,5.131530762E1,-1.800689697E1,1.562500000E0
4.879508309E1,5.311584473E1,-1.800689697E1,2.162170410E0
4.889576058E1,5.281524658E1,-1.800689697E1,3.631591797E-1
4.899646859E1,5.281524658E1,-1.852569580E1,1.261901855E0
4.909720712E1,5.281524658E1,-1.904602051E1,9.628295898E-1
4.919794564E1,5.401611328E1,-1.800689697E1,3.631591797E-1
4.930021004E1,5.371551514E1,-1.869659424E1,-2.380371094E-1
4.940039925E1,5.281524658E1,-1.783599854E1,6.622314453E-1
4.950064950E1,5.311584473E1,-1.887664795E1,-5.371093750E-1
4.960089974E1,5.191497803E1,-1.748657227E1,-1.737976074E0
4.970145516E1,5.401611328E1,-1.765594482E1,3.631591797E-1
4.980216317E1,5.281524658E1,-1.800689697E1,3.631591797E-1
4.990287118E1,5.341491699E1,-1.783599854E1,6.622314453E-1
5.000357919E1,5.221557617E1,-1.748657227E1,-5.371093750E-1
5.010428719E1,5.461578369E1,-1.835632324E1,2.162170410E0
5.020499520E1,5.281524658E1,-1.765594482E1,-2.380371094E-1
5.030573373E1,5.371551514E1,-1.696624756E1,-2.380371094E-1
5.040781503E1,5.251464844E1,-1.696624756E1,-8.377075195E-1
5.050806527E1,5.431518555E1,-1.731567383E1,3.631591797E-1
5.060831551E1,5.341491699E1,-1.800689697E1,-1.437377930E0
5.070853524E1,5.341491699E1,-1.817626953E1,6.256103516E-2
5.080924325E1,5.251464844E1,-1.661682129E1,1.562500000E0
5.090995126E1,5.401611328E1,-1.731567383E1,3.631591797E-1
5.101068163E1,5.401611328E1,-1.765594482E1,3.631591797E-1
5.111138964E1,5.371551514E1,-1.869659424E1,9.628295898E-1
5.121206713E1,5.401611328E1,-1.783599854E1,-2.937316895E0
5.131280565E1,5.311584473E1,-1.679687500E1,-1.136779785E0
5.141525316E1,5.281524658E1,-1.783599854E1,6.622314453E-1
5.151550341E1,5.341491699E1,-1.783599854E1,6.622314453E-1
5.161572313E1,5.281524658E1,-1.661682129E1,-8.377075195E-1
5.171597338E1,5.401611328E1,-1.783599854E1,6.256103516E-2
5.181634569E1,5.371551514E1,-1.748657227E1,-2.337646484E0
5.191705370E1,5.281524658E1,-1.713562012E1,-5.371093750E-1
5.201776171E1,5.371551514E1,-1.748657227E1,-2.337646484E0
5.211846972E1,5.401611328E1,-1.696624756E1,-2.380371094E-1
5.221917772E1,5.371551514E1,-1.835632324E1,-1.437377930E0
5.231988573E1,5.371551514E1,-1.800689697E1,3.631591797E-1
5.242059374E1,5.341491699E1,-1.661682129E1,-2.380371094E-1
5.252291918E1,5.311584473E1,-1.661682129E1,-2.380371094E-1
5.262316942E1,5.371551514E1,-1.835632324E1,-2.037048340E0
5.272338915E1,5.401611328E1,-1.783599854E1,-1.136779785E0
5.282363939E1,5.281524658E1,-1.661682129E1,-8.377075195E-1
5.292413378E1,5.551605225E1,-1.887664795E1,1.261901855E0
5.302484179E1,5.341491699E1,-1.661682129E1,-2.380371094E-1
5.312551928E1,5.401611328E1,-1.696624756E1,-8.377075195E-1
5.322625780E1,5.401611328E1,-1.731567383E1,-8.377075195E-1
5.332693529E1,5.281524658E1,-1.696624756E1,-2.380371094E-1
5.342767382E1,5.281524658E1,-1.592559814E1,-2.380371094E-1
5.352838182E1,5.221557617E1,-1.661682129E1,-8.377075195E-1
5.363049364E1,5.281524658E1,-1.679687500E1,-1.136779785E0
5.373074388E1,5.311584473E1,-1.731567383E1,-8.377075195E-1
5.383099413E1,5.371551514E1,-1.731567383E1,3.631591797E-1
5.393124437E1,5.281524658E1,-1.644592285E1,-1.136779785E0
5.403192186E1,5.221557617E1,-1.592559814E1,-1.437377930E0
5.413259935E1,5.221557617E1,-1.661682129E1,3.631591797E-1
5.423333788E1,5.491485596E1,-1.783599854E1,-1.737976074E0
5.433404589E1,5.371551514E1,-1.696624756E1,-8.377075195E-1
5.443475389E1,5.491485596E1,-1.748657227E1,6.256103516E-2
5.453546190E1,5.401611328E1,-1.765594482E1,-1.437377930E0
5.463797045E1,5.431518555E1,-1.679687500E1,-1.737976074E0
5.473822069E1,5.461578369E1,-1.817626953E1,-1.737976074E0
5.483847094E1,5.521545410E1,-1.748657227E1,-5.371093750E-1
5.493869066E1,5.401611328E1,-1.748657227E1,-2.937316895E0
5.503900194E1,5.461578369E1,-1.765594482E1,-2.380371094E-1
5.513967943E1,5.401611328E1,-1.748657227E1,-2.337646484E0
5.524041796E1,5.341491699E1,-1.661682129E1,-1.437377930E0
5.534109545E1,5.491485596E1,-1.765594482E1,-1.437377930E0
5.544183397E1,5.311584473E1,-1.817626953E1,-2.337646484E0
5.554254198E1,5.281524658E1,-1.696624756E1,-2.380371094E-1
5.564324999E1,5.401611328E1,-1.783599854E1,-1.737976074E0
5.574563646E1,5.371551514E1,-1.783599854E1,6.256103516E-2
5.584582567E1,5.401611328E1,-1.748657227E1,6.256103516E-2
5.594607592E1,5.311584473E1,-1.679687500E1,-1.136779785E0
5.604626513E1,5.401611328E1,-1.731567383E1,-8.377075195E-1
5.614679003E1,5.461578369E1,-1.765594482E1,-2.380371094E-1
5.624749804E1,5.401611328E1,-1.765594482E1,3.631591797E-1
5.634820604E1,5.371551514E1,-1.765594482E1,-1.437377930E0
5.644891405E1,5.401611328E1,-1.748657227E1,-1.136779785E0
5.654962206E1,5.281524658E1,-1.783599854E1,-5.371093750E-1
5.665033007E1,5.131530762E1,-1.627655029E1,-1.437377930E0
5.675103807E1,5.341491699E1,-1.765594482E1,-2.037048340E0
5.685327196E1,5.281524658E1,-1.783599854E1,-2.337646484E0
5.695352221E1,5.251464844E1,-1.748657227E1,-5.371093750E-1
5.705377245E1,5.251464844E1,-1.748657227E1,-5.371093750E-1
5.715399218E1,5.221557617E1,-1.748657227E1,-1.737976074E0
5.725457811E1,5.251464844E1,-1.800689697E1,-2.638244629E0
5.735528612E1,5.221557617E1,-1.748657227E1,-1.737976074E0
5.745599413E1,5.281524658E1,-1.765594482E1,-2.638244629E0
5.755670214E1,5.251464844E1,-1.748657227E1,-2.337646484E0
5.765741014E1,5.281524658E1,-1.731567383E1,-2.380371094E-1
5.775811815E1,5.311584473E1,-1.783599854E1,6.256103516E-2
5.785882616E1,5.311584473E1,-1.800689697E1,3.631591797E-1
5.796093798E1,5.311584473E1,-1.800689697E1,3.631591797E-1
5.806115770E1,5.341491699E1,-1.783599854E1,6.256103516E-2
5.816140795E1,5.161590576E1,-1.713562012E1,-2.337646484E0
5.826165819E1,5.161590576E1,-1.731567383E1,3.631591797E-1
5.836236620E1,5.251464844E1,-1.800689697E1,-8.377075195E-1
5.846307421E1,5.281524658E1,-1.800689697E1,3.631591797E-1
5.856378222E1,5.281524658E1,-1.869659424E1,-2.037048340E0
5.866449022E1,5.251464844E1,-1.835632324E1,9.628295898E-1
5.876519823E1,5.191497803E1,-1.731567383E1,-8.377075195E-1
5.886590624E1,5.251464844E1,-1.783599854E1,-1.136779785E0
5.896835375E1,5.041503906E1,-1.661682129E1,-1.437377930E0
5.906857347E1,5.311584473E1,-1.904602051E1,3.631591797E-1
5.916882372E1,5.281524658E1,-1.869659424E1,-2.380371094E-1
5.926907396E1,5.221557617E1,-1.696624756E1,-8.377075195E-1
5.936944628E1,5.311584473E1,-1.713562012E1,-5.371093750E-1
5.947012377E1,5.251464844E1,-1.748657227E1,-2.337646484E0
5.957086229E1,5.131530762E1,-1.731567383E1,-2.037048340E0
5.967153978E1,5.251464844E1,-1.835632324E1,-2.037048340E0
5.977227831E1,5.161590576E1,-1.783599854E1,-1.737976074E0
5.987298632E1,5.281524658E1,-1.765594482E1,-2.037048340E0
5.997369432E1,5.281524658E1,-1.783599854E1,6.622314453E-1
6.007598925E1,5.191497803E1,-1.661682129E1,-2.380371094E-1
6.017623949E1,5.251464844E1,-1.765594482E1,-3.237915039E0
6.027648973E1,5.191497803E1,-1.800689697E1,-8.377075195E-1
6.037670946E1,5.341491699E1,-1.731567383E1,-2.037048340E0
6.047723436E1,5.311584473E1,-1.696624756E1,-2.380371094E-1
6.057794237E1,5.281524658E1,-1.765594482E1,3.631591797E-1
6.067865038E1,5.281524658E1,-1.713562012E1,-5.371093750E-1
6.077935839E1,5.191497803E1,-1.713562012E1,6.256103516E-2
6.088006639E1,5.371551514E1,-1.835632324E1,-2.380371094E-1
6.098073208E1,5.191497803E1,-1.765594482E1,-1.437377930E0
6.108147060E1,5.281524658E1,-1.817626953E1,6.256103516E-2
6.118361294E1,5.221557617E1,-1.661682129E1,-2.037048340E0
6.128386318E1,5.281524658E1,-1.783599854E1,-1.136779785E0
6.138405239E1,5.281524658E1,-1.783599854E1,-1.136779785E0
6.148433315E1,5.251464844E1,-1.748657227E1,6.256103516E-2
6.158498012E1,5.311584473E1,-1.852569580E1,6.256103516E-2
6.168568813E1,5.191497803E1,-1.644592285E1,-1.737976074E0
6.178639614E1,5.221557617E1,-1.505584717E1,-5.371093750E-1
6.188710415E1,5.461578369E1,-1.592559814E1,-2.380371094E-1
6.198781216E1,5.341491699E1,-1.592559814E1,3.631591797E-1
6.208852016E1,5.401611328E1,-1.679687500E1,-5.371093750E-1
6.219102871E1,5.311584473E1,-1.627655029E1,-2.037048340E0
6.229127895E1,5.401611328E1,-1.644592285E1,-1.136779785E0
6.239149868E1,5.401611328E1,-1.679687500E1,6.622314453E-1
6.249174892E1,5.371551514E1,-1.765594482E1,-2.638244629E0
6.259206020E1,5.401611328E1,-1.817626953E1,-5.371093750E-1
6.269276821E1,5.371551514E1,-1.835632324E1,-1.437377930E0
6.279347622E1,5.341491699E1,-1.679687500E1,-1.737976074E0
6.289418423E1,5.131530762E1,-1.609649658E1,-4.138183594E0
6.299489223E1,5.341491699E1,-1.679687500E1,-5.371093750E-1
6.309560024E1,5.311584473E1,-1.731567383E1,-2.380371094E-1
6.319630825E1,5.311584473E1,-1.731567383E1,-8.377075195E-1
6.329869473E1,5.401611328E1,-1.765594482E1,-1.437377930E0
6.339891445E1,5.311584473E1,-1.783599854E1,-2.337646484E0
6.349913418E1,5.341491699E1,-1.679687500E1,-1.737976074E0
6.359935390E1,5.461578369E1,-1.800689697E1,-8.377075195E-1
6.369984829E1,5.311584473E1,-1.765594482E1,-2.037048340E0
6.380055630E1,5.371551514E1,-1.800689697E1,-1.437377930E0
6.390123379E1,5.401611328E1,-1.731567383E1,-8.377075195E-1
6.400197231E1,5.341491699E1,-1.731567383E1,-8.377075195E-1
6.410268032E1,5.401611328E1,-1.609649658E1,-2.937316895E0
6.420338833E1,5.341491699E1,-1.765594482E1,-2.037048340E0
6.430409634E1,5.251464844E1,-1.835632324E1,-8.377075195E-1
6.440633022E1,5.311584473E1,-1.713562012E1,-1.737976074E0
6.450651943E1,5.311584473E1,-1.731567383E1,-2.380371094E-1
6.460683071E1,5.221557617E1,-1.748657227E1,-2.937316895E0
6.470708096E1,5.431518555E1,-1.800689697E1,-1.437377930E0
6.480760586E1,5.161590576E1,-1.731567383E1,-8.377075195E-1
6.490834438E1,5.371551514E1,-1.644592285E1,-2.337646484E0
6.500902187E1,5.401611328E1,-1.748657227E1,-1.136779785E0
6.510976040E1,5.311584473E1,-1.713562012E1,-1.136779785E0
6.521046841E1,5.341491699E1,-1.661682129E1,-2.380371094E-1
6.531117641E1,5.491485596E1,-1.817626953E1,1.261901855E0
6.541188442E1,5.581512451E1,-1.783599854E1,-5.371093750E-1
6.551399624E1,5.371551514E1,-1.748657227E1,-1.737976074E0
6.561418545E1,5.371551514E1,-1.661682129E1,-2.638244629E0
6.571440517E1,5.431518555E1,-1.783599854E1,-1.136779785E0
6.581471645E1,5.371551514E1,-1.696624756E1,-2.037048340E0
6.591539394E1,5.371551514E1,-1.800689697E1,-8.377075195E-1
6.601613247E1,5.341491699E1,-1.765594482E1,-8.377075195E-1
6.611684048E1,5.341491699E1,-1.748657227E1,-1.737976074E0
6.621754848E1,5.311584473E1,-1.817626953E1,-1.136779785E0
6.631825649E1,5.371551514E1,-1.852569580E1,-1.737976074E0
6.641896450E1,5.311584473E1,-1.800689697E1,-1.437377930E0
6.652141201E1,5.221557617E1,-1.627655029E1,-2.638244629E0
6.662163174E1,5.371551514E1,-1.765594482E1,-2.037048340E0
6.672188198E1,5.281524658E1,-1.731567383E1,-2.638244629E0
6.682213222E1,5.371551514E1,-1.731567383E1,-2.037048340E0
6.692250454E1,5.311584473E1,-1.679687500E1,-1.737976074E0
6.702321255E1,5.341491699E1,-1.800689697E1,-1.437377930E0
6.712392056E1,5.311584473E1,-1.713562012E1,-1.136779785E0
6.722462856E1,5.401611328E1,-1.696624756E1,-2.380371094E-1
6.732533657E1,5.281524658E1,-1.713562012E1,-1.136779785E0
6.742604458E1,5.371551514E1,-1.661682129E1,-2.380371094E-1
6.752675259E1,5.281524658E1,-1.713562012E1,-1.136779785E0
6.762904751E1,5.341491699E1,-1.852569580E1,-1.737976074E0
6.772929775E1,5.101470947E1,-1.661682129E1,-2.638244629E0
6.782954800E1,5.221557617E1,-1.765594482E1,1.562500000E0
6.792979824E1,5.191497803E1,-1.869659424E1,3.631591797E-1
6.803029262E1,5.101470947E1,-2.111663818E1,9.628295898E-1
6.813100063E1,4.891510010E1,-2.925567627E1,9.661865234E0
6.823170864E1,4.771575928E1,-1.609649658E1,1.686248779E1
6.833241665E1,4.411468506E1,-9.346008301E0,1.236267090E1
6.843312466E1,6.061553955E1,-7.786560059E0,9.062194824E0
6.853383266E1,7.021484375E1,-9.346008301E0,5.162048340E0
6.863454067E1,7.441558838E1,-1.176605225E1,-2.380371094E-1
6.873671352E1,7.351531982E1,-1.332702637E1,5.462646484E0
6.883696377E1,7.321472168E1,-9.516906738E0,6.256103516E-2
6.893721401E1,5.821533203E1,-9.696960449E0,-3.237915039E0
6.903746426E1,6.691589355E1,-1.003570557E1,-5.036926270E0
6.913808071E1,7.171478271E1,-7.955932617E0,-1.437377930E0
6.923878872E1,6.451568604E1,-1.246643066E1,-8.638000488E0
6.933949673E1,6.301574707E1,-4.325866699E0,-5.337524414E0
6.944020473E1,5.671539307E1,-1.090698242E1,-1.133728027E1
6.954091274E1,6.721496582E1,-8.306884766E0,-2.003784180E1
6.964162075E1,4.051513672E1,-2.301635742E1,-8.337402344E0
6.974415981E1,4.591522217E1,-1.921691895E1,-4.737854004E0
6.984437954E1,5.161590576E1,-2.388610840E1,-9.237670898E0
6.994462978E1,5.191497803E1,-2.076568604E1,-2.638244629E0
7.004488003E1,5.101470947E1,-1.748657227E1,-3.536987305E0
7.014516079E1,5.251464844E1,-1.731567383E1,-1.437377930E0
7.024586880E1,5.251464844E1,-1.661682129E1,-3.237915039E0
7.034657680E1,5.131530762E1,-1.713562012E1,-1.737976074E0
7.044725430E1,5.221557617E1,-1.609649658E1,-1.737976074E0
7.054799282E1,5.371551514E1,-1.679687500E1,-1.737976074E0
7.064870083E1,5.131530762E1,-1.609649658E1,-1.136779785E0
7.074943935E1,5.251464844E1,-1.679687500E1,-1.136779785E0
7.085179531E1,5.101470947E1,-1.644592285E1,-1.737976074E0
7.095205711E1,5.221557617E1,-1.505584717E1,-2.337646484E0
7.105227683E1,5.221557617E1,-1.592559814E1,-3.237915039E0
7.115252708E1,5.161590576E1,-1.609649658E1,-1.737976074E0
7.125296043E1,5.281524658E1,-1.575622559E1,-2.937316895E0
7.135366844E1,5.101470947E1,-1.436614990E1,-2.937316895E0
7.145437644E1,5.371551514E1,-1.609649658E1,-3.536987305E0
7.155508445E1,5.251464844E1,-1.488647461E1,-3.237915039E0
7.165579246E1,5.161590576E1,-1.488647461E1,-2.638244629E0
7.175650047E1,5.341491699E1,-1.609649658E1,-2.337646484E0
7.185720848E1,5.191497803E1,-1.436614990E1,-5.937194824E0
7.195941184E1,5.401611328E1,-1.557617188E1,-2.037048340E0
7.205972312E1,5.281524658E1,-1.505584717E1,-1.136779785E0
7.215991233E1,5.341491699E1,-1.454620361E1,-2.037048340E0
7.226019309E1,5.251464844E1,-1.523590088E1,-2.037048340E0
7.236074851E1,5.251464844E1,-1.436614990E1,-2.937316895E0
7.246145652E1,5.191497803E1,-1.419677734E1,-3.237915039E0
7.256216453E1,5.251464844E1,-1.523590088E1,3.631591797E-1
7.266287254E1,5.341491699E1,-1.505584717E1,6.256103516E-2
7.276358055E1,5.251464844E1,-1.488647461E1,-8.377075195E-1
7.286425804E1,5.251464844E1,-1.454620361E1,-3.237915039E0
7.296499656E1,5.221557617E1,-1.488647461E1,-2.380371094E-1
7.306713890E1,5.161590576E1,-1.471557617E1,-2.937316895E0
7.316735862E1,5.251464844E1,-1.471557617E1,-1.136779785E0
7.326760886E1,5.341491699E1,-1.454620361E1,-2.037048340E0
7.336785911E1,5.311584473E1,-1.471557617E1,-5.371093750E-1
7.346853660E1,5.221557617E1,-1.402587891E1,-1.737976074E0
7.356924461E1,5.311584473E1,-1.557617188E1,-1.437377930E0
7.366995262E1,5.341491699E1,-1.540679932E1,-5.371093750E-1
7.377066062E1,5.251464844E1,-1.384582520E1,-2.638244629E0
7.387136863E1,5.341491699E1,-1.454620361E1,-2.037048340E0
7.397204612E1,5.221557617E1,-1.471557617E1,-3.536987305E0
7.407455467E1,5.401611328E1,-1.644592285E1,-1.737976074E0
7.417477439E1,5.251464844E1,-1.471557617E1,-1.737976074E0
7.427502464E1,5.281524658E1,-1.419677734E1,-3.237915039E0
7.437527488E1,5.071563721E1,-1.454620361E1,-2.638244629E0
7.447561668E1,5.251464844E1,-1.471557617E1,-5.371093750E-1
7.457632469E1,5.311584473E1,-1.540679932E1,-5.371093750E-1
7.467703269E1,5.281524658E1,-1.575622559E1,-5.371093750E-1
7.477774070E1,5.251464844E1,-1.471557617E1,-5.371093750E-1
7.487844871E1,5.101470947E1,-1.436614990E1,-2.337646484E0
7.497915672E1,5.161590576E1,-1.471557617E1,-3.536987305E0
7.507986473E1,5.281524658E1,-1.540679932E1,-1.136779785E0
7.518222068E1,5.251464844E1,-1.505584717E1,-5.371093750E-1
7.528244041E1,5.341491699E1,-1.575622559E1,-5.371093750E-1
7.538269065E1,5.221557617E1,-1.419677734E1,-1.437377930E0
7.548294090E1,5.251464844E1,-1.471557617E1,-2.337646484E0
7.558340476E1,5.251464844E1,-1.471557617E1,-5.371093750E-1
7.568411277E1,5.221557617E1,-1.454620361E1,-2.037048340E0
7.578482078E1,5.371551514E1,-1.505584717E1,-1.737976074E0
7.588552879E1,5.251464844E1,-1.419677734E1,-1.437377930E0
7.598620628E1,5.191497803E1,-1.280670166E1,-2.638244629E0
7.608694480E1,5.251464844E1,-1.488647461E1,-2.037048340E0
7.618765281E1,5.281524658E1,-1.557617188E1,-2.037048340E0
7.628985618E1,5.191497803E1,-1.454620361E1,-2.638244629E0
7.639010642E1,5.281524658E1,-1.523590088E1,-2.638244629E0
7.649032615E1,5.281524658E1,-1.505584717E1,-2.937316895E0
7.659057640E1,5.431518555E1,-1.575622559E1,-2.337646484E0
7.669119285E1,5.311584473E1,-1.436614990E1,-3.536987305E0
7.679190086E1,5.221557617E1,-1.488647461E1,-3.237915039E0
7.689260886E1,5.311584473E1,-1.540679932E1,-5.371093750E-1
7.699328636E1,5.251464844E1,-1.540679932E1,-2.937316895E0
7.709402488E1,5.191497803E1,-1.505584717E1,-3.536987305E0
7.719470237E1,5.371551514E1,-1.419677734E1,-3.837585449E0
7.729727195E1,5.401611328E1,-1.592559814E1,-2.037048340E0
7.739752220E1,5.401611328E1,-1.592559814E1,-2.037048340E0
7.749777244E1,5.191497803E1,-1.419677734E1,-3.237915039E0
7.759799217E1,5.281524658E1,-1.523590088E1,-2.638244629E0
7.769827293E1,5.251464844E1,-1.557617188E1,-1.437377930E0
7.779895042E1,5.221557617E1,-1.540679932E1,-2.937316895E0
7.789968894E1,5.341491699E1,-1.557617188E1,-3.237915039E0
7.800039695E1,5.281524658E1,-1.471557617E1,-1.737976074E0
7.810110496E1,5.191497803E1,-1.488647461E1,-8.377075195E-1
7.820181297E1,5.341491699E1,-1.575622559E1,-2.337646484E0
7.830252098E1,5.221557617E1,-1.505584717E1,-1.737976074E0
7.840493797E1,5.131530762E1,-1.419677734E1,-3.837585449E0
7.850515769E1,5.191497803E1,-1.419677734E1,-5.036926270E0
7.860540794E1,5.191497803E1,-1.540679932E1,-5.371093750E-1
7.870565818E1,5.191497803E1,-1.523590088E1,-2.037048340E0
7.880606101E1,5.221557617E1,-1.488647461E1,-3.237915039E0
7.890676902E1,5.101470947E1,-1.523590088E1,-2.037048340E0
7.900750755E1,5.371551514E1,-1.609649658E1,-1.136779785E0
7.910818504E1,5.251464844E1,-1.419677734E1,-3.237915039E0
7.920889305E1,5.131530762E1,-1.419677734E1,-3.837585449E0
7.930960105E1,5.131530762E1,-1.402587891E1,-4.138183594E0
7.941033958E1,5.191497803E1,-1.402587891E1,-2.337646484E0
7.951257346E1,5.311584473E1,-1.505584717E1,-1.136779785E0
7.961282371E1,5.221557617E1,-1.419677734E1,-3.837585449E0
7.971307395E1,5.311584473E1,-1.505584717E1,-2.337646484E0
7.981332420E1,5.221557617E1,-1.575622559E1,-2.937316895E0
7.991384910E1,5.221557617E1,-1.505584717E1,-1.737976074E0
8.001455711E1,5.311584473E1,-1.505584717E1,-1.737976074E0
8.011526512E1,5.311584473E1,-1.454620361E1,-2.638244629E0
8.021597312E1,5.191497803E1,-1.419677734E1,-2.638244629E0
8.031668113E1,5.251464844E1,-1.523590088E1,-1.437377930E0
8.041738914E1,5.281524658E1,-1.557617188E1,-2.037048340E0
8.051812766E1,5.251464844E1,-1.471557617E1,-1.737976074E0
8.062023948E1,5.311584473E1,-1.540679932E1,-5.371093750E-1
8.072048973E1,5.401611328E1,-1.540679932E1,-1.737976074E0
8.082073997E1,5.281524658E1,-1.436614990E1,-2.337646484E0
8.092095970E1,5.131530762E1,-1.454620361E1,-2.638244629E0
8.102164554E1,5.311584473E1,-1.436614990E1,-2.337646484E0
8.112235355E1,5.191497803E1,-1.436614990E1,-1.737976074E0
8.122306156E1,5.251464844E1,-1.402587891E1,-4.138183594E0
8.132376956E1,5.251464844E1,-1.436614990E1,-1.737976074E0
8.142447757E1,5.341491699E1,-1.436614990E1,-2.337646484E0
8.152518558E1,5.281524658E1,-1.540679932E1,-2.937316895E0
8.162766361E1,5.281524658E1,-1.454620361E1,-3.237915039E0
8.172791385E1,5.191497803E1,-1.350555420E1,-3.837585449E0
8.182816410E1,5.371551514E1,-1.419677734E1,-2.638244629E0
