"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.558917276E2,8.666992188E-3,-2.944946289E-3,-6.256103516E-3
1.559919473E2,3.341674805E-3,-8.270263672E-3,1.373291016E-4
1.560921365E2,-1.049804688E-2,1.304626465E-2,1.373291016E-4
1.561923562E2,-2.009582520E-2,1.091003418E-2,-4.119873047E-3
1.562925455E2,-6.240844727E-3,-6.134033203E-3,1.373291016E-4
1.563927652E2,-9.445190430E-3,7.705688477E-3,1.373291016E-4
1.564929849E2,-1.583862305E-2,1.197814941E-2,-9.307861328E-4
1.565931741E2,-9.445190430E-3,-5.065917969E-3,-4.119873047E-3
1.566934244E2,1.187133789E-2,-3.382873535E-2,-9.307861328E-4
1.567935831E2,1.931762695E-2,-9.338378906E-3,9.719848633E-3
1.568938028E2,-3.051757812E-3,1.409912109E-2,-1.998901367E-3
1.569940225E2,-1.983642578E-3,9.841918945E-3,3.341674805E-3
1.570942117E2,-2.116394043E-2,1.197814941E-2,1.373291016E-4
1.571944009E2,1.220703125E-3,8.773803711E-3,1.205444336E-3
1.572946207E2,9.735107422E-3,2.474975586E-2,7.598876953E-3
1.573948404E2,1.525878906E-4,1.197814941E-2,-1.998901367E-3
1.574950296E2,-1.263427734E-2,5.584716797E-3,1.205444336E-3
1.575952493E2,4.409790039E-3,3.448486328E-3,-1.998901367E-3
1.576954690E2,1.399230957E-2,-5.065917969E-3,1.205444336E-3
1.577956583E2,-3.051757812E-3,-1.892089844E-2,2.273559570E-3
1.578958780E2,1.187133789E-2,-8.087158203E-4,2.273559570E-3
1.579960672E2,1.719665527E-2,-1.466369629E-2,1.205444336E-3
1.580962869E2,2.273559570E-3,-1.145935059E-2,-5.187988281E-3
1.581964761E2,-6.240844727E-3,-1.466369629E-2,-3.051757812E-3
1.582966958E2,-7.308959961E-3,-7.202148438E-3,3.341674805E-3
1.583968851E2,-2.009582520E-2,6.652832031E-3,-1.998901367E-3
1.584971048E2,-4.119873047E-3,1.516723633E-2,1.205444336E-3
1.585973245E2,1.292419434E-2,-8.270263672E-3,-9.307861328E-4
1.586975137E2,7.598876953E-3,2.380371094E-3,-9.307861328E-4
1.587977334E2,5.477905273E-3,2.688598633E-2,-4.119873047E-3
1.588979227E2,6.546020508E-3,9.841918945E-3,1.205444336E-3
1.589981424E2,6.546020508E-3,-8.087158203E-4,2.273559570E-3
1.590983621E2,-1.689147949E-2,2.581787109E-2,1.373291016E-4
1.591985513E2,-1.049804688E-2,1.327514648E-3,-1.998901367E-3
1.592987405E2,6.546020508E-3,4.516601562E-3,4.394531250E-3
1.593989603E2,-1.477050781E-2,1.409912109E-2,1.205444336E-3
1.594991800E2,-9.445190430E-3,-5.065917969E-3,-6.256103516E-3
1.595993692E2,-3.051757812E-3,-2.944946289E-3,-5.187988281E-3
1.596995584E2,5.477905273E-3,-1.039123535E-2,-3.051757812E-3
1.597997781E2,-1.983642578E-3,-1.876831055E-3,-4.119873047E-3
1.598999979E2,-9.155273438E-4,-8.087158203E-4,-1.998901367E-3
1.600002176E2,1.187133789E-2,-6.134033203E-3,2.273559570E-3
1.601004068E2,-4.119873047E-3,3.448486328E-3,-5.187988281E-3
1.602006265E2,-9.155273438E-4,1.304626465E-2,-1.998901367E-3
1.603008157E2,1.080322266E-2,-4.013061523E-3,-1.998901367E-3
1.604010660E2,1.612854004E-2,-1.876831055E-3,-9.307861328E-4
1.605012857E2,-1.049804688E-2,3.114318848E-2,-4.119873047E-3
1.606014749E2,-6.240844727E-3,1.942443848E-2,-9.445190430E-3
1.607016641E2,2.273559570E-3,3.448486328E-3,-1.998901367E-3
1.608018533E2,-9.155273438E-4,-1.876831055E-3,-3.051757812E-3
1.609020730E2,5.477905273E-3,-8.087158203E-4,-3.051757812E-3
1.610022623E2,1.525878906E-4,6.652832031E-3,4.394531250E-3
1.611024820E2,-1.902770996E-2,6.652832031E-3,-1.998901367E-3
1.612026712E2,-9.445190430E-3,9.841918945E-3,-3.051757812E-3
1.613028909E2,1.506042480E-2,4.516601562E-3,-9.307861328E-4
1.614030801E2,6.546020508E-3,6.652832031E-3,-1.998901367E-3
1.615032999E2,-5.172729492E-3,2.593994141E-4,-5.187988281E-3
1.616034891E2,1.399230957E-2,-6.134033203E-3,-9.307861328E-4
1.617037088E2,5.477905273E-3,9.841918945E-3,-9.307861328E-4
1.618039590E2,-1.477050781E-2,2.049255371E-2,-1.998901367E-3
1.619041177E2,-3.051757812E-3,2.049255371E-2,-9.307861328E-4
1.620043375E2,-9.155273438E-4,-7.202148438E-3,1.399230957E-2
1.621045267E2,-1.370239258E-2,1.942443848E-2,-1.998901367E-3
1.622047464E2,-1.049804688E-2,7.908630371E-2,2.143859863E-2
1.623049356E2,-2.328491211E-2,3.753662109E-2,-1.158142090E-2
1.624051553E2,1.399230957E-2,-1.571655273E-2,1.718139648E-2
1.625053750E2,-2.328491211E-2,2.688598633E-2,2.273559570E-3
1.626055643E2,2.996826172E-2,-7.202148438E-3,8.666992188E-3
1.627057840E2,-1.689147949E-2,-2.105712891E-2,1.205444336E-3
1.628060037E2,-2.542114258E-2,-2.105712891E-2,-6.256103516E-3
1.629061929E2,-1.689147949E-2,1.327514648E-3,6.530761719E-3
1.630063821E2,4.409790039E-3,-8.087158203E-4,-7.324218750E-3
1.631066019E2,2.677917480E-2,1.197814941E-2,1.611328125E-2
1.632068216E2,5.477905273E-3,1.304626465E-2,-1.051330566E-2
1.633070108E2,2.784729004E-2,8.773803711E-3,1.399230957E-2
1.634072305E2,-4.032897949E-2,2.581787109E-2,-6.256103516E-3
1.635073826E2,-4.119873047E-3,-2.944946289E-3,3.341674805E-3
1.636076024E2,-1.983642578E-3,3.221130371E-2,2.273559570E-3
1.637077916E2,-3.181457520E-2,2.688598633E-2,-1.370239258E-2
1.638080113E2,-8.377075195E-3,9.841918945E-3,-3.051757812E-3
1.639082005E2,-9.155273438E-4,-6.134033203E-3,-1.904296875E-2
1.640084202E2,1.506042480E-2,1.304626465E-2,5.462646484E-3
1.641086400E2,-6.240844727E-3,1.304626465E-2,-9.445190430E-3
1.642088292E2,-7.308959961E-3,5.584716797E-3,-9.445190430E-3
1.643090489E2,1.080322266E-2,-2.944946289E-3,-5.187988281E-3
1.644092381E2,-3.051757812E-3,1.837158203E-2,-9.307861328E-4
1.645094578E2,5.477905273E-3,9.841918945E-3,-4.119873047E-3
1.646096776E2,-4.119873047E-3,-1.039123535E-2,-6.256103516E-3
1.647098973E2,1.080322266E-2,-1.145935059E-2,1.205444336E-3
1.648100865E2,-1.795959473E-2,-8.270263672E-3,-1.158142090E-2
1.649102757E2,-5.172729492E-3,-2.105712891E-2,-9.307861328E-4
1.650104954E2,1.719665527E-2,-1.359558105E-2,8.666992188E-3
1.651107152E2,-3.051757812E-3,-5.065917969E-3,-5.187988281E-3
1.652109044E2,-1.477050781E-2,1.197814941E-2,1.078796387E-2
1.653111241E2,-8.377075195E-3,8.773803711E-3,-8.377075195E-3
1.654113133E2,1.719665527E-2,2.593994141E-4,1.373291016E-4
1.655115025E2,1.292419434E-2,-2.638244629E-2,-4.119873047E-3
1.656117222E2,6.546020508E-3,-6.134033203E-3,-3.051757812E-3
1.657119420E2,-1.370239258E-2,-4.013061523E-3,-1.998901367E-3
1.658121617E2,-9.155273438E-4,-2.944946289E-3,1.373291016E-4
1.659123509E2,-5.172729492E-3,1.091003418E-2,1.824951172E-2
1.660125706E2,-2.116394043E-2,8.773803711E-3,-9.445190430E-3
1.661127598E2,1.399230957E-2,1.942443848E-2,1.292419434E-2
1.662129490E2,-2.861022949E-2,3.327941895E-2,-8.377075195E-3
1.663131688E2,1.612854004E-2,1.091003418E-2,6.530761719E-3
1.664133885E2,2.145385742E-2,-1.145935059E-2,5.462646484E-3
1.665135777E2,4.409790039E-3,3.448486328E-3,-4.119873047E-3
1.666137974E2,-1.049804688E-2,1.942443848E-2,7.598876953E-3
1.667140172E2,-3.051757812E-3,-5.065917969E-3,-1.370239258E-2
1.668142064E2,1.826477051E-2,-2.210998535E-2,-9.307861328E-4
1.669143956E2,-5.172729492E-3,4.074096680E-2,1.078796387E-2
1.670146153E2,5.477905273E-3,1.623535156E-2,-1.998901367E-3
1.671148350E2,-3.288269043E-2,-2.531433105E-2,-1.158142090E-2
1.672150242E2,1.080322266E-2,-3.596496582E-2,2.273559570E-3
1.673152440E2,9.735107422E-3,1.197814941E-2,3.341674805E-3
1.674154637E2,-7.308959961E-3,3.448486328E-3,-9.307861328E-4
1.675156529E2,-1.370239258E-2,2.593994141E-4,-9.307861328E-4
1.676158726E2,7.598876953E-3,-2.105712891E-2,-4.119873047E-3
1.677160618E2,-7.308959961E-3,2.474975586E-2,-7.324218750E-3
1.678162816E2,-1.583862305E-2,5.032348633E-2,1.931762695E-2
1.679164708E2,-3.500366211E-2,2.688598633E-2,-1.051330566E-2
1.680166905E2,2.145385742E-2,6.652832031E-3,1.078796387E-2
1.681168797E2,-4.565429688E-2,2.581787109E-2,-5.187988281E-3
1.682170994E2,5.477905273E-3,8.773803711E-3,1.205444336E-3
1.683172886E2,2.273559570E-3,2.049255371E-2,2.273559570E-3
1.684175084E2,6.546020508E-3,1.197814941E-2,-4.119873047E-3
1.685177281E2,1.187133789E-2,-1.039123535E-2,3.341674805E-3
1.686179173E2,5.477905273E-3,-4.661560059E-2,-7.324218750E-3
1.687181370E2,1.292419434E-2,-1.571655273E-2,5.462646484E-3
1.688183873E2,1.292419434E-2,2.688598633E-2,1.506042480E-2
1.689185460E2,-2.221679688E-2,2.581787109E-2,-1.370239258E-2
1.690187657E2,3.636169434E-2,6.652832031E-3,2.143859863E-2
1.691189549E2,-1.263427734E-2,2.380371094E-3,-4.119873047E-3
1.692191441E2,3.956604004E-2,6.652832031E-3,7.598876953E-3
1.693193638E2,-5.172729492E-3,2.795410156E-2,6.530761719E-3
1.694195836E2,-2.967834473E-2,2.593994141E-4,1.373291016E-4
1.695197728E2,-5.172729492E-3,-1.678466797E-2,-1.998901367E-3
1.696199925E2,1.506042480E-2,-2.743530273E-2,-9.307861328E-4
1.697201817E2,1.187133789E-2,-1.678466797E-2,-5.187988281E-3
1.698204320E2,6.546020508E-3,-1.876831055E-3,5.462646484E-3
1.699206212E2,-5.172729492E-3,-7.202148438E-3,-2.542114258E-2
1.700208104E2,-6.240844727E-3,-5.065917969E-3,5.462646484E-3
1.701210301E2,-2.328491211E-2,1.327514648E-3,-7.324218750E-3
1.702212193E2,1.506042480E-2,1.091003418E-2,9.719848633E-3
1.703214390E2,4.409790039E-3,3.434753418E-2,6.530761719E-3
1.704216282E2,-2.542114258E-2,2.688598633E-2,-8.377075195E-3
1.705218480E2,-8.377075195E-3,5.584716797E-3,1.373291016E-4
1.706220677E2,7.598876953E-3,-1.359558105E-2,-8.377075195E-3
1.707222569E2,2.252197266E-2,-2.957153320E-2,-1.998901367E-3
1.708224766E2,-1.983642578E-3,1.730346680E-2,1.292419434E-2
1.709226658E2,-2.754211426E-2,2.593994141E-4,-1.264953613E-2
1.710228856E2,-4.119873047E-3,-9.338378906E-3,7.598876953E-3
1.711230748E2,-2.116394043E-2,3.448486328E-3,-9.307861328E-4
1.712233250E2,-6.240844727E-3,2.156066895E-2,1.205444336E-3
1.713235448E2,1.187133789E-2,-1.039123535E-2,1.205444336E-3
1.714237340E2,3.341674805E-3,9.841918945E-3,1.373291016E-4
1.715239232E2,1.187133789E-2,-2.531433105E-2,-1.583862305E-2
1.716241429E2,-8.377075195E-3,-1.252746582E-2,-4.119873047E-3
1.717243321E2,1.080322266E-2,-9.338378906E-3,1.078796387E-2
1.718245213E2,-2.328491211E-2,1.304626465E-2,-5.187988281E-3
1.719247410E2,1.220703125E-3,-8.087158203E-4,-9.307861328E-4
1.720249302E2,1.187133789E-2,3.448486328E-3,3.341674805E-3
1.721251500E2,1.187133789E-2,4.516601562E-3,3.341674805E-3
1.722253392E2,3.341674805E-3,6.652832031E-3,1.373291016E-4
1.723255589E2,6.546020508E-3,-2.105712891E-2,-6.256103516E-3
1.724257786E2,1.931762695E-2,-3.170776367E-2,-8.377075195E-3
1.725259678E2,-4.119873047E-3,1.304626465E-2,-9.445190430E-3
1.726261876E2,-1.156616211E-2,1.730346680E-2,1.078796387E-2
1.727264073E2,1.525878906E-4,-1.145935059E-2,1.205444336E-3
1.728266270E2,1.525878906E-4,-8.087158203E-4,-3.051757812E-3
1.729268162E2,-7.308959961E-3,1.197814941E-2,-4.119873047E-3
1.730270054E2,1.506042480E-2,-8.270263672E-3,-6.256103516E-3
1.731272252E2,-9.155273438E-4,3.434753418E-2,4.394531250E-3
1.732274144E2,1.612854004E-2,-9.338378906E-3,-9.307861328E-4
1.733276341E2,5.477905273E-3,-2.105712891E-2,-8.377075195E-3
1.734278475E2,2.996826172E-2,-1.039123535E-2,-4.119873047E-3
1.735280672E2,5.477905273E-3,-1.678466797E-2,-8.377075195E-3
1.736282869E2,1.080322266E-2,4.516601562E-3,-8.377075195E-3
1.737284761E2,-1.583862305E-2,4.818725586E-2,-7.324218750E-3
1.738287264E2,-1.902770996E-2,1.516723633E-2,-9.307861328E-4
1.739288851E2,1.525878906E-4,7.705688477E-3,5.462646484E-3
1.740291048E2,-1.263427734E-2,2.581787109E-2,1.205444336E-3
1.741293245E2,8.666992188E-3,-2.944946289E-3,-8.377075195E-3
1.742295137E2,1.931762695E-2,-9.338378906E-3,-6.256103516E-3
1.743297335E2,-3.051757812E-3,-4.013061523E-3,3.341674805E-3
1.744299227E2,1.399230957E-2,-9.338378906E-3,-9.307861328E-4
1.745301424E2,-4.119873047E-3,4.516601562E-3,4.394531250E-3
1.746303316E2,-3.051757812E-3,3.646850586E-2,3.341674805E-3
1.747305513E2,-1.689147949E-2,1.730346680E-2,-7.324218750E-3
1.748307711E2,1.399230957E-2,-2.105712891E-2,-5.187988281E-3
1.749309603E2,-1.263427734E-2,1.091003418E-2,1.373291016E-4
1.750311495E2,-1.156616211E-2,1.623535156E-2,3.341674805E-3
1.751313692E2,-6.240844727E-3,1.197814941E-2,8.666992188E-3
1.752315889E2,1.719665527E-2,-1.039123535E-2,-5.187988281E-3
1.753317781E2,-2.967834473E-2,1.837158203E-2,-8.377075195E-3
1.754320284E2,-3.051757812E-3,7.705688477E-3,1.373291016E-4
1.755321871E2,3.317260742E-2,4.516601562E-3,1.506042480E-2
1.756324068E2,-1.370239258E-2,2.369689941E-2,2.273559570E-3
1.757325960E2,-3.713989258E-2,5.584716797E-3,-8.377075195E-3
1.758328157E2,4.409790039E-3,-1.876831055E-3,-1.998901367E-3
1.759330355E2,2.273559570E-3,3.967285156E-2,1.185607910E-2
1.760332247E2,-6.240844727E-3,1.091003418E-2,-4.119873047E-3
1.761334444E2,-9.445190430E-3,-1.678466797E-2,-6.256103516E-3
1.762336336E2,9.735107422E-3,6.652832031E-3,-9.307861328E-4
1.763338533E2,-3.051757812E-3,1.091003418E-2,5.462646484E-3
1.764340425E2,6.546020508E-3,-7.202148438E-3,-8.377075195E-3
1.765342623E2,3.341674805E-3,-1.571655273E-2,-9.445190430E-3
1.766344820E2,1.525878906E-4,3.448486328E-3,-8.377075195E-3
1.767346712E2,-3.051757812E-3,8.773803711E-3,-1.264953613E-2
1.768349215E2,2.038574219E-2,-9.338378906E-3,-6.256103516E-3
1.769351107E2,1.506042480E-2,6.652832031E-3,-6.256103516E-3
1.770352999E2,-1.263427734E-2,-2.743530273E-2,-1.690673828E-2
1.771355196E2,-2.221679688E-2,1.091003418E-2,-1.370239258E-2
1.772357088E2,9.735107422E-3,-7.202148438E-3,-1.998901367E-3
1.773359591E2,9.735107422E-3,1.409912109E-2,1.373291016E-4
1.774361483E2,-1.477050781E-2,1.327514648E-3,-5.187988281E-3
1.775363375E2,3.341674805E-3,2.593994141E-4,-1.264953613E-2
1.776365267E2,1.292419434E-2,-2.850341797E-2,-7.324218750E-3
1.777367464E2,2.252197266E-2,-4.013061523E-3,3.341674805E-3
1.778369661E2,-8.377075195E-3,6.652832031E-3,-3.051757812E-3
1.779371553E2,2.273559570E-3,-1.359558105E-2,-8.377075195E-3
1.780373751E2,-1.370239258E-2,-2.944946289E-3,-9.307861328E-4
1.781375643E2,2.571105957E-2,1.837158203E-2,1.078796387E-2
1.782377840E2,4.409790039E-3,2.593994141E-4,8.666992188E-3
1.783379732E2,-5.172729492E-3,3.434753418E-2,1.718139648E-2
1.784381929E2,-2.861022949E-2,-6.134033203E-3,-9.307861328E-4
1.785383821E2,6.546020508E-3,-2.944946289E-3,2.273559570E-3
1.786386019E2,-3.181457520E-2,3.434753418E-2,-3.051757812E-3
1.787388216E2,-8.377075195E-3,8.773803711E-3,-3.051757812E-3
1.788390413E2,2.359008789E-2,-8.270263672E-3,7.598876953E-3
1.789392305E2,2.677917480E-2,-1.678466797E-2,-6.256103516E-3
1.790394197E2,1.525878906E-4,-9.338378906E-3,-9.445190430E-3
1.791396395E2,-1.902770996E-2,-2.944946289E-3,-7.324218750E-3
1.792398287E2,-9.155273438E-4,-9.338378906E-3,1.373291016E-4
1.793400484E2,1.080322266E-2,-1.785278320E-2,4.394531250E-3
1.794402681E2,-3.051757812E-3,1.837158203E-2,5.462646484E-3
1.795404573E2,-1.983642578E-3,2.262878418E-2,6.530761719E-3
1.796406771E2,-1.902770996E-2,2.262878418E-2,-1.998901367E-3
1.797408663E2,1.525878906E-4,-5.065917969E-3,-1.998901367E-3
1.798410860E2,1.506042480E-2,-1.039123535E-2,4.394531250E-3
1.799412752E2,2.464294434E-2,-4.013061523E-3,3.341674805E-3
1.800414949E2,-7.308959961E-3,1.304626465E-2,4.394531250E-3
1.801416841E2,-1.689147949E-2,2.156066895E-2,-9.307861328E-4
1.802419039E2,-1.263427734E-2,7.705688477E-3,-4.119873047E-3
1.803421236E2,9.735107422E-3,-8.270263672E-3,-9.307861328E-4
1.804423128E2,2.038574219E-2,-4.013061523E-3,1.373291016E-4
1.805425325E2,5.477905273E-3,1.197814941E-2,3.341674805E-3
1.806427217E2,-1.795959473E-2,1.327514648E-3,-5.187988281E-3
1.807429415E2,-2.009582520E-2,-7.202148438E-3,-7.324218750E-3
1.808431612E2,9.735107422E-3,-7.202148438E-3,-9.307861328E-4
1.809433504E2,1.931762695E-2,-1.359558105E-2,-5.187988281E-3
1.810435701E2,1.826477051E-2,1.197814941E-2,2.273559570E-3
1.811437593E2,7.598876953E-3,2.902221680E-2,1.205444336E-3
1.812439791E2,-1.902770996E-2,1.623535156E-2,-9.307861328E-4
1.813441683E2,-3.074645996E-2,9.841918945E-3,-6.256103516E-3
1.814443575E2,-1.263427734E-2,1.197814941E-2,-1.051330566E-2
1.815445772E2,7.598876953E-3,-2.944946289E-3,-3.051757812E-3
1.816447969E2,1.292419434E-2,-1.252746582E-2,2.273559570E-3
1.817450167E2,1.399230957E-2,6.652832031E-3,3.341674805E-3
1.818452364E2,-1.689147949E-2,2.593994141E-4,-4.119873047E-3
1.819454256E2,-6.240844727E-3,-7.202148438E-3,-5.187988281E-3
1.820456148E2,-1.370239258E-2,-1.039123535E-2,-1.264953613E-2
1.821458345E2,-3.051757812E-3,-1.876831055E-3,-3.051757812E-3
1.822460543E2,1.719665527E-2,-1.571655273E-2,1.205444336E-3
1.823462435E2,2.784729004E-2,2.593994141E-4,3.341674805E-3
1.824464327E2,5.477905273E-3,1.516723633E-2,4.394531250E-3
1.825466524E2,3.341674805E-3,2.369689941E-2,3.341674805E-3
1.826468721E2,-1.477050781E-2,6.652832031E-3,-3.051757812E-3
1.827470613E2,1.525878906E-4,6.652832031E-3,-3.051757812E-3
1.828472811E2,2.273559570E-3,1.197814941E-2,4.394531250E-3
1.829474703E2,8.666992188E-3,7.705688477E-3,6.530761719E-3
1.830476900E2,-4.119873047E-3,1.091003418E-2,8.666992188E-3
1.831478792E2,1.292419434E-2,-1.466369629E-2,9.719848633E-3
1.832480989E2,3.341674805E-3,-1.571655273E-2,2.273559570E-3
1.833483187E2,-1.983642578E-3,1.516723633E-2,5.462646484E-3
1.834485184E2,-1.795959473E-2,2.049255371E-2,4.394531250E-3
1.835487076E2,-2.009582520E-2,1.623535156E-2,1.373291016E-4
1.836489273E2,-7.308959961E-3,2.262878418E-2,-4.119873047E-3
1.837491470E2,1.292419434E-2,2.593994141E-4,-1.998901367E-3
1.838493668E2,1.220703125E-3,-4.013061523E-3,2.273559570E-3
1.839495560E2,4.409790039E-3,-8.087158203E-4,-3.051757812E-3
1.840497452E2,1.612854004E-2,-5.065917969E-3,1.205444336E-3
1.841499954E2,1.506042480E-2,-8.087158203E-4,1.373291016E-4
1.842502151E2,-3.051757812E-3,7.705688477E-3,1.205444336E-3
1.843503738E2,-4.119873047E-3,-4.013061523E-3,1.373291016E-4
1.844505936E2,-1.902770996E-2,4.516601562E-3,1.373291016E-4
1.845507828E2,-3.051757812E-3,6.652832031E-3,1.373291016E-4
1.846510025E2,-1.795959473E-2,1.516723633E-2,-4.119873047E-3
1.847511917E2,-4.119873047E-3,1.327514648E-3,-5.187988281E-3
1.848514114E2,-2.009582520E-2,1.327514648E-3,-7.324218750E-3
1.849516006E2,-1.689147949E-2,3.009033203E-2,-1.998901367E-3
1.850518204E2,-5.172729492E-3,2.380371094E-3,-3.051757812E-3
1.851520096E2,4.409790039E-3,-9.338378906E-3,-9.307861328E-4
1.852522293E2,1.826477051E-2,-8.270263672E-3,-3.051757812E-3
1.853524490E2,1.080322266E-2,-1.998901367E-2,2.273559570E-3
1.854526382E2,9.735107422E-3,-4.013061523E-3,1.373291016E-4
1.855528580E2,7.598876953E-3,4.516601562E-3,1.373291016E-4
1.856530472E2,1.187133789E-2,2.380371094E-3,3.341674805E-3
1.857532669E2,1.719665527E-2,-1.571655273E-2,1.205444336E-3
1.858534866E2,9.735107422E-3,5.584716797E-3,2.273559570E-3
1.859536758E2,7.598876953E-3,-5.065917969E-3,-9.307861328E-4
1.860538956E2,-4.119873047E-3,-8.087158203E-4,7.598876953E-3
1.861540848E2,-9.155273438E-4,6.652832031E-3,3.341674805E-3
1.862543045E2,-3.051757812E-3,7.705688477E-3,1.373291016E-4
1.863544937E2,-6.240844727E-3,2.049255371E-2,-3.051757812E-3
1.864547134E2,-6.240844727E-3,2.474975586E-2,-9.307861328E-4
1.865549026E2,-8.377075195E-3,2.581787109E-2,-9.307861328E-4
1.866551224E2,-6.240844727E-3,3.448486328E-3,-1.998901367E-3
1.867553116E2,-6.240844727E-3,-1.876831055E-3,-3.051757812E-3
1.868555618E2,-7.308959961E-3,9.841918945E-3,-3.051757812E-3
1.869557510E2,-9.445190430E-3,1.304626465E-2,-4.119873047E-3
1.870559402E2,-8.377075195E-3,6.652832031E-3,-6.256103516E-3
1.871561600E2,-2.009582520E-2,1.942443848E-2,-4.119873047E-3
1.872563492E2,-2.009582520E-2,1.197814941E-2,1.373291016E-4
1.873565689E2,-1.583862305E-2,1.837158203E-2,-9.307861328E-4
1.874567581E2,-1.156616211E-2,6.652832031E-3,-5.187988281E-3
1.875569778E2,-1.902770996E-2,3.448486328E-3,-3.051757812E-3
1.876571671E2,-1.689147949E-2,8.773803711E-3,-6.256103516E-3
1.877573868E2,-1.689147949E-2,1.730346680E-2,-4.119873047E-3
1.878576065E2,-1.370239258E-2,6.652832031E-3,-7.324218750E-3
1.879577957E2,-2.009582520E-2,6.652832031E-3,-6.256103516E-3
1.880580154E2,-1.156616211E-2,9.841918945E-3,-5.187988281E-3
1.881582047E2,-1.583862305E-2,6.652832031E-3,-1.264953613E-2
1.882584244E2,-7.308959961E-3,8.773803711E-3,-1.158142090E-2
1.883586441E2,-4.119873047E-3,2.049255371E-2,-7.324218750E-3
1.884588333E2,-1.049804688E-2,2.049255371E-2,-6.256103516E-3
1.885590530E2,9.735107422E-3,2.049255371E-2,-1.158142090E-2
1.886592422E2,-9.445190430E-3,2.795410156E-2,-8.377075195E-3
1.887594620E2,2.273559570E-3,-1.876831055E-3,-4.119873047E-3
1.888596512E2,1.220703125E-3,2.593994141E-4,-1.264953613E-2
1.889598709E2,2.273559570E-3,6.652832031E-3,-1.158142090E-2
1.890600601E2,3.341674805E-3,9.841918945E-3,-1.051330566E-2
1.891602798E2,2.464294434E-2,9.841918945E-3,-8.377075195E-3
1.892604691E2,2.891540527E-2,1.091003418E-2,-1.158142090E-2
1.893606888E2,1.612854004E-2,2.380371094E-3,-8.377075195E-3
1.894608780E2,4.409790039E-3,-5.065917969E-3,-1.370239258E-2
1.895610977E2,3.341674805E-3,-5.065917969E-3,-1.797485352E-2
1.896613174E2,-1.983642578E-3,-8.087158203E-4,-1.904296875E-2
1.897615067E2,2.273559570E-3,-2.210998535E-2,-1.370239258E-2
1.898617264E2,6.546020508E-3,1.327514648E-3,-1.583862305E-2
1.899619461E2,4.409790039E-3,2.380371094E-3,-1.797485352E-2
1.900621353E2,-6.240844727E-3,2.688598633E-2,-1.477050781E-2
1.901623245E2,5.477905273E-3,2.593994141E-4,-2.009582520E-2
1.902625442E2,-1.049804688E-2,5.584716797E-3,-2.330017090E-2
1.903627335E2,-1.689147949E-2,-5.065917969E-3,-2.009582520E-2
1.904629532E2,8.666992188E-3,5.584716797E-3,-2.436828613E-2
1.905631729E2,-1.156616211E-2,1.730346680E-2,-2.648925781E-2
1.906633621E2,-6.240844727E-3,1.516723633E-2,-2.862548828E-2
1.907635818E2,-5.172729492E-3,4.516601562E-3,-3.288269043E-2
1.908637711E2,-1.370239258E-2,-8.087158203E-4,-3.288269043E-2
1.909639908E2,6.546020508E-3,-8.087158203E-4,-2.862548828E-2
1.910642105E2,-1.370239258E-2,-8.087158203E-4,-3.181457520E-2
1.911643997E2,-5.172729492E-3,-7.202148438E-3,-2.969360352E-2
1.912646194E2,-8.377075195E-3,2.380371094E-3,-2.969360352E-2
1.913648087E2,-1.156616211E-2,6.652832031E-3,-2.755737305E-2
1.914650284E2,-6.240844727E-3,1.327514648E-3,-2.862548828E-2
1.915652176E2,-7.308959961E-3,-4.013061523E-3,-3.074645996E-2
1.916654373E2,8.666992188E-3,-2.944946289E-3,-2.862548828E-2
1.917656570E2,1.220703125E-3,-8.087158203E-4,-2.648925781E-2
1.918658463E2,4.409790039E-3,-5.065917969E-3,-2.969360352E-2
1.919660660E2,8.666992188E-3,-2.944946289E-3,-2.648925781E-2
1.920662552E2,-7.308959961E-3,1.837158203E-2,-2.755737305E-2
1.921664749E2,2.273559570E-3,1.730346680E-2,-2.862548828E-2
1.922666641E2,-3.051757812E-3,9.841918945E-3,-3.181457520E-2
1.923668838E2,1.525878906E-4,6.652832031E-3,-3.608703613E-2
1.924671036E2,1.525878906E-4,2.593994141E-4,-3.181457520E-2
1.925672928E2,1.399230957E-2,-1.252746582E-2,-2.330017090E-2
1.926675125E2,1.525878906E-4,-4.013061523E-3,-1.690673828E-2
1.927677017E2,2.273559570E-3,-1.876831055E-3,-2.330017090E-2
1.928679214E2,-8.377075195E-3,2.593994141E-4,-2.009582520E-2
1.929681412E2,-8.377075195E-3,-1.876831055E-3,-2.223205566E-2
1.930683304E2,-1.263427734E-2,1.091003418E-2,-3.181457520E-2
1.931685196E2,3.341674805E-3,1.327514648E-3,-2.862548828E-2
1.932687698E2,8.666992188E-3,2.380371094E-3,-3.074645996E-2
1.933689896E2,1.525878906E-4,4.516601562E-3,-2.542114258E-2
1.934691496E2,-1.983642578E-3,2.593994141E-4,-2.969360352E-2
1.935693693E2,-8.377075195E-3,-5.065917969E-3,-2.969360352E-2
1.936695585E2,6.546020508E-3,-8.087158203E-4,-3.074645996E-2
1.937697477E2,8.666992188E-3,6.652832031E-3,-2.436828613E-2
1.938699369E2,1.080322266E-2,9.841918945E-3,-2.648925781E-2
1.939701567E2,1.399230957E-2,2.593994141E-4,-2.969360352E-2
