"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.057092251E1,8.722534180E-1,1.980133057E-1,9.866607666E0
4.067111171E1,8.171844482E-1,2.890014648E-1,9.430862427E0
4.077127040E1,9.919586182E-1,2.363281250E-1,9.842666626E0
4.087142910E1,7.549438477E-1,2.794189453E-1,9.555374146E0
4.097161831E1,7.932434082E-1,2.004089355E-1,9.818725586E0
4.107174648E1,1.082946777E0,3.967437744E-1,9.557754517E0
4.117193569E1,7.501525879E-1,2.913970947E-1,9.653533936E0
4.127209438E1,6.759338379E-1,9.028625488E-2,9.718170166E0
4.137228359E1,9.967498779E-1,2.794189453E-1,9.737319946E0
4.147244228E1,9.416809082E-1,4.661712646E-1,9.713378906E0
4.157263149E1,8.076019287E-1,3.320922852E-1,9.679870605E0
4.167279018E1,7.501525879E-1,-1.323852539E-1,9.596069336E0
4.177300991E1,5.251007080E-1,4.278564453E-1,9.629592896E0
4.187319912E1,9.440765381E-1,5.499725342E-1,9.643951416E0
4.197338832E1,6.998748779E-1,-1.266479492E-2,9.588882446E0
4.207354702E1,5.227050781E-1,6.265869141E-1,9.591278076E0
4.217367519E1,1.054214478E0,4.134979248E-1,9.459594727E0
4.227386440E1,1.044631958E0,2.890014648E-1,9.600860596E0
4.237405361E1,1.013504028E0,3.344879150E-1,9.703811646E0
4.247421230E1,8.004302979E-1,4.111022949E-1,9.600860596E0
4.257440151E1,7.405700684E-1,1.022491455E-1,9.543395996E0
4.267456020E1,7.884521484E-1,1.046447754E-1,9.732543945E0
4.277474941E1,1.075759888E0,5.260162354E-1,9.651138306E0
4.287493862E1,6.567687988E-1,1.980133057E-1,9.737319946E0
4.297509731E1,8.626708984E-1,1.956176758E-1,9.512268066E0
4.307525600E1,1.051818848E0,3.727874756E-1,9.569732666E0
4.317544521E1,7.094421387E-1,6.155395508E-2,9.845062256E0
4.327563442E1,7.286071777E-1,2.291412354E-1,9.507476807E0
4.337579311E1,1.068572998E0,4.254608154E-1,9.318344116E0
4.347598232E1,9.608306885E-1,2.722320557E-1,9.974349976E0
4.357614101E1,6.807098389E-1,2.315368652E-1,9.531433105E0
4.367633022E1,1.106887817E0,3.727874756E-1,9.469177246E0
4.377651943E1,5.514221191E-1,1.692810059E-1,9.916885376E0
4.387667812E1,8.985900879E-1,4.733581543E-1,9.655929565E0
4.397683681E1,6.998748779E-1,1.501312256E-1,9.394958496E0
4.407702602E1,7.477569580E-1,5.715179443E-1,9.272857666E0
4.417718471E1,5.274810791E-1,3.286544800E0,9.938446045E0
4.427737392E1,1.114074707E0,4.675170898E0,9.787612915E0
4.437753261E1,5.822753906E-2,3.971282959E0,8.889785767E0
4.447772182E1,1.121246338E0,2.685592651E0,9.710998535E0
4.457788051E1,8.411254883E-1,3.573837280E0,1.000308228E1
4.467806972E1,6.424102783E-1,4.196334839E0,9.179473877E0
4.477828945E1,1.140396118E0,3.746231079E0,1.044601440E1
4.487841762E1,9.943542480E-1,3.612152100E0,9.962387085E0
4.497860683E1,9.728088379E-1,4.526733398E0,9.567337036E0
4.507879604E1,4.269256592E-1,4.208312988E0,9.284820557E0
4.517895473E1,1.346298218E0,3.185974121E0,1.007969666E1
4.527911342E1,5.227050781E-1,3.444549561E0,9.457199097E0
4.537930263E1,2.449645996E-1,3.480468750E0,9.667892456E0
4.547949184E1,6.472015381E-1,4.313644409E0,9.895339966E0
4.557968105E1,4.867858887E-1,3.593002319E0,9.129196167E0
4.567987026E1,1.178710938E0,3.652847290E0,9.433258057E0
4.578002895E1,8.267669678E-1,3.104583740E0,9.512268066E0
4.588018764E1,7.357788086E-1,3.516387939E0,9.699020386E0
4.598037685E1,3.981933594E-1,3.932968140E0,9.196243286E0
4.608053554E1,5.705871582E-1,4.119720459E0,9.617614746E0
4.618072475E1,2.425842285E-1,4.313644409E0,9.361434937E0
4.628088344E1,8.722534180E-1,4.347167969E0,9.624801636E0
4.638107265E1,5.825500488E-1,3.528350830E0,9.438049316E0
4.648123134E1,4.053802490E-1,3.485260010E0,9.710998535E0
4.658142055E1,3.144073486E-1,2.302520752E0,1.017068481E1
4.668160976E1,4.580535889E-1,1.094360352E-1,1.020179749E1
4.678176845E1,6.711425781E-1,3.823699951E-1,9.773239136E0
4.688192714E1,5.394592285E-1,-2.856140137E-1,9.337493896E0
4.698211635E1,8.219757080E-1,2.577850342E0,8.683883667E0
4.708230556E1,5.104064941E-2,1.543563843E0,7.709442139E0
4.718246425E1,7.621154785E-1,3.027969360E0,1.072613525E1
4.728262294E1,1.420532227E0,2.482086182E0,1.130552673E1
4.738281215E1,2.473602295E-1,3.403854370E0,9.979141235E0
4.748300136E1,3.407440186E-1,2.822067261E0,9.512268066E0
4.758318169E1,4.412994385E-1,3.530746460E0,9.576919556E0
4.768334038E1,8.914031982E-1,4.059860229E0,9.356643677E0
4.778349907E1,2.210235596E-1,3.482864380E0,9.428482056E0
4.788368828E1,5.035400391E-1,3.461318970E0,8.887390137E0
4.798384697E1,7.740936279E-1,3.600173950E0,9.428482056E0
4.808406670E1,4.628448486E-1,3.102188110E0,1.009645081E1
4.818422539E1,1.991271973E-2,3.255416870E0,9.895339966E0
4.828438408E1,3.910217285E-1,3.351181030E0,1.011082458E1
4.838457329E1,-7.824707031E-2,2.960922241E0,9.818725586E0
4.848476250E1,-1.764068604E-1,2.869949341E0,9.720565796E0
4.858492119E1,2.018737793E-1,3.396667480E0,9.567337036E0
4.868507988E1,1.132965088E-1,3.317657471E0,9.454818726E0
4.878526909E1,-3.515625000E-2,3.018386841E0,8.829925537E0
4.888545830E1,2.760925293E-1,3.037536621E0,9.050186157E0
4.898561699E1,6.400146484E-1,2.927413940E0,9.265670776E0
4.908580620E1,1.149978638E0,3.320053101E0,9.550582886E0
4.918599541E1,1.267303467E0,2.810089111E0,9.895339966E0
4.928615410E1,8.650665283E-1,1.926635742E0,1.023052979E1
4.938634331E1,4.891815186E-1,-1.034988403E0,9.998291016E0
4.948653252E1,7.573242188E-1,-6.902313232E-1,9.739715576E0
4.958666069E1,1.877822876E0,3.004028320E0,9.792388916E0
4.968688042E1,5.873413086E-1,1.735092163E0,8.832321167E0
4.978706963E1,1.360671997E0,1.579467773E0,1.048670959E1
4.988722832E1,5.370635986E-1,2.558700562E0,9.902526855E0
4.998738701E1,4.795989990E-1,2.137313843E0,9.196243286E0
5.008757622E1,5.538177490E-1,2.980087280E0,9.471572876E0
5.018776543E1,8.435211182E-1,2.436599731E0,9.248916626E0
5.028789360E1,8.937988281E-1,1.926635742E0,9.485931396E0
5.038811333E1,1.193069458E0,2.108596802E0,1.031672668E1
5.048830254E1,1.568969727E0,2.415054321E0,9.806762695E0
5.058846123E1,1.202651978E0,2.664047241E0,9.430862427E0
5.068865044E1,1.322357178E0,2.635314941E0,8.571350098E0
5.078880913E1,6.855010986E-1,1.993667603E0,9.548187256E0
5.088899834E1,7.046661377E-1,3.008804321E0,9.122024536E0
5.098915703E1,1.913726807E0,2.728683472E0,9.050186157E0
5.108931572E1,1.176315308E0,2.166046143E0,9.167510986E0
5.118947441E1,1.228988647E0,2.369552612E0,1.025207520E1
5.128966362E1,1.576141357E0,2.664047241E0,9.727752686E0
5.138985283E1,1.305603027E0,2.367172241E0,1.018504333E1
5.149001152E1,9.704132080E-1,2.496444702E0,9.404525757E0
5.159017021E1,1.013504028E0,1.713546753E0,9.143569946E0
5.169035942E1,1.398971558E0,2.680801392E0,9.773239136E0
5.179051811E1,1.118850708E0,2.053527832E0,9.945617676E0
5.189070732E1,1.509109497E0,2.685592651E0,9.811553955E0
5.199092705E1,8.267669678E-1,1.823684692E0,9.459594727E0
5.209108574E1,1.667129517E0,2.769393921E0,1.095118713E1
5.219124443E1,1.267303467E0,2.321670532E0,1.027601624E1
5.229143364E1,1.506713867E0,2.496444702E0,1.003900146E1
5.239159233E1,1.664733887E0,1.998458862E0,9.351867676E0
5.249178154E1,1.413345337E0,1.814102173E0,1.025207520E1
5.259194023E1,1.157165527E0,2.156478882E0,8.418121338E0
5.269212944E1,7.740936279E-1,2.280975342E0,7.941680908E0
5.279228813E1,1.281661987E0,2.434204102E0,1.027124023E1
5.289247734E1,7.597198486E-1,2.087036133E0,9.117233276E0
5.299263603E1,1.920913696E0,1.761428833E0,9.620010376E0
5.309282524E1,1.561782837E0,1.948181152E0,1.005335999E1
5.319298393E1,1.607269287E0,1.924240112E0,1.035502625E1
5.329317314E1,1.595306396E0,2.285766602E0,9.406921387E0
5.339336235E1,6.998748779E-1,2.110992432E0,9.418899536E0
5.349352104E1,-2.530212402E-1,1.672851562E0,8.080535889E0
5.359371025E1,1.145187378E0,2.338439941E0,1.171253967E1
5.369386894E1,8.076019287E-1,1.814102173E0,1.064712524E1
5.379405815E1,5.825500488E-1,1.926635742E0,9.648742676E0
5.389424736E1,4.724273682E-1,1.787765503E0,9.363830566E0
5.399440605E1,1.132965088E-1,1.861984253E0,7.896179199E0
5.409459526E1,-2.817535400E-1,1.402297974E0,8.961608887E0
5.419475395E1,1.217010498E0,1.929031372E0,1.107807922E1
5.429494316E1,1.109008789E-1,2.089431763E0,1.124089050E1
5.439510185E1,8.243713379E-1,8.181152344E-1,9.620010376E0
5.449529106E1,1.655151367E0,1.483703613E0,9.234542847E0
5.459544975E1,7.860565186E-1,2.230697632E0,1.094879150E1
5.469563896E1,3.934173584E-1,2.302520752E0,1.054177856E1
5.479582817E1,6.831054688E-1,2.015213013E0,1.077641296E1
5.489598686E1,9.919586182E-1,1.955368042E0,9.459594727E0
5.499617607E1,1.178710938E0,2.084655762E0,9.533813477E0
5.509636528E1,-8.782958984E-2,1.469345093E0,8.796401978E0
5.519655449E1,8.626708984E-1,1.672851562E0,1.020898438E1
5.529668266E1,3.670806885E-1,-1.161895752E0,8.360656738E0
5.539687187E1,6.472015381E-1,2.171783447E-1,1.043403625E1
5.549706108E1,1.466018677E0,2.834030151E0,1.022813416E1
5.559721977E1,7.429656982E-1,1.385543823E0,8.303207397E0
5.569740898E1,1.683502197E-1,1.352020264E0,9.351867676E0
5.579759819E1,4.460906982E-1,1.112609863E0,1.105892944E1
5.589775688E1,4.724273682E-1,1.687210083E0,9.699020386E0
5.599794609E1,7.453613281E-1,6.912231445E-1,8.741333008E0
5.609813530E1,2.114562988E-1,1.471740723E0,9.215393066E0
5.619829399E1,3.574981689E-1,1.462158203E0,9.315948486E0
5.629845268E1,6.926879883E-1,1.533981323E0,1.098471069E1
5.639864189E1,8.315582275E-1,2.189987183E0,1.071894836E1
5.649880058E1,8.695983887E-2,1.265838623E0,7.987167358E0
5.659898979E1,1.420532227E0,1.818893433E0,9.833099365E0
5.669917900E1,6.543731689E-1,1.658477783E0,9.799575806E0
5.679936821E1,1.123641968E0,1.665664673E0,8.947235107E0
5.689952690E1,1.166732788E0,1.562713623E0,9.330307007E0
5.699971611E1,9.201354980E-1,1.634536743E0,9.493118286E0
5.709987480E1,7.286071777E-1,1.438217163E0,9.375808716E0
5.720006401E1,6.807098389E-1,9.378204346E-1,8.418121338E0
5.730022270E1,5.343627930E-2,3.871612549E-1,7.252151489E0
5.740038139E1,1.123641968E0,2.257034302E0,8.528259277E0
5.750057060E1,1.217010498E0,2.237884521E0,1.074528503E1
5.760081502E1,2.976379395E-1,1.495681763E0,9.794784546E0
5.770100423E1,2.497558594E-1,1.031204224E0,1.097033691E1
5.780116292E1,-9.979248047E-2,1.026412964E0,8.990341187E0
5.790135213E1,6.779479980E-2,1.443008423E0,8.714996338E0
5.800154134E1,1.300506592E-1,1.342453003E0,1.014195251E1
5.810170003E1,4.125671387E-1,2.082260132E0,1.024250793E1
5.820185872E1,8.794403076E-1,1.737487793E0,1.001745605E1
5.830204793E1,3.838348389E-1,1.380752563E0,9.452423096E0
5.840223714E1,3.431396484E-1,1.299346924E0,9.509872437E0
5.850239583E1,1.109008789E-1,7.821960449E-1,9.126800537E0
5.860258504E1,3.790435791E-1,1.735092163E0,9.785217285E0
5.870274373E1,5.729827881E-1,7.151641846E-1,8.633605957E0
5.880293294E1,4.436950684E-1,1.648910522E0,1.040769958E1
5.890309164E1,4.700317383E-1,1.469345093E0,9.258483887E0
5.900328084E1,1.156921387E-1,1.469345093E0,9.883377075E0
5.910347005E1,4.269256592E-1,1.572296143E0,1.034545898E1
5.920362874E1,1.444091797E-1,1.311325073E0,9.718170166E0
5.930378744E1,1.755371094E-1,1.490890503E0,9.284820557E0
5.940397664E1,3.958129883E-1,9.928894043E-1,9.227355957E0
5.950416585E1,4.508666992E-1,1.028808594E0,9.624801636E0
5.960432455E1,8.147888184E-1,1.344833374E0,1.028799438E1
5.970451375E1,4.915771484E-1,1.466949463E0,9.864227295E0
5.980470296E1,1.755371094E-1,7.438964844E-1,1.031433105E1
5.990489217E1,3.428649902E-2,9.354248047E-1,1.026165771E1
6.000505086E1,6.639556885E-1,7.199554443E-1,9.483535767E0
6.010520956E1,7.019042969E-2,1.273010254E0,9.560150146E0
6.020539876E1,6.064910889E-1,1.225128174E0,9.615219116E0
6.030555746E1,-1.620483398E-1,1.131759644E0,8.719787598E0
6.040574666E1,7.693023682E-1,1.553131104E0,8.626419067E0
6.050593587E1,7.949829102E-3,1.124572754E0,8.564163208E0
6.060609456E1,1.683502197E-1,8.348693848E-1,9.141174316E0
6.070628377E1,-1.599121094E-2,1.320892334E0,1.108047485E1
6.080644246E1,3.862304688E-1,1.495681763E0,1.025686646E1
6.090663167E1,2.784881592E-1,1.794952393E0,8.777252197E0
6.100682088E1,4.795989990E-1,1.955368042E0,9.861831665E0
6.110697957E1,3.814392090E-1,1.215560913E0,1.052742004E1
6.120716878E1,3.096160889E-1,1.842834473E0,1.104934692E1
6.130732748E1,1.994781494E-1,1.205978394E0,9.318344116E0
6.140751668E1,1.923065186E-1,8.588104248E-1,9.902526855E0
6.150767538E1,1.204681396E-1,1.330474854E0,9.928863525E0
6.160786458E1,5.035400391E-1,1.373565674E0,9.770843506E0
6.170805379E1,-5.139923096E-1,8.205108643E-1,1.007730103E1
6.180824300E1,-1.045837402E-1,6.074218750E-1,7.915344238E0
6.190840169E1,-1.811981201E-1,1.603408813E0,1.072853088E1
6.200856038E1,-5.714569092E-1,8.157196045E-1,1.017785645E1
6.210874959E1,2.138519287E-1,1.098236084E0,9.864227295E0
6.220893880E1,-2.171020508E-1,1.471740723E0,9.710998535E0
6.230909749E1,-8.303833008E-2,8.444519043E-1,7.711837769E0
6.240928670E1,-3.128814697E-1,7.415008545E-1,9.198638916E0
6.250944539E1,-1.261291504E-1,1.158096313E0,9.883377075E0
6.260963460E1,4.628448486E-1,1.732696533E0,9.397354126E0
6.270982381E1,1.152374268E0,1.220336914E0,1.065670776E1
6.280998250E1,2.760925293E-1,1.194000244E0,9.220184326E0
6.291014120E1,4.556579590E-1,-1.563262939E-1,9.488327026E0
6.301033040E1,6.998748779E-1,-2.137908936E-1,8.758102417E0
6.311051961E1,1.212234497E0,-3.204147339E0,9.689437866E0
6.321067830E1,5.825500488E-1,-5.488204956E0,9.950408936E0
6.331086751E1,7.629394531E-4,-4.872894287E0,1.064952087E1
6.341105672E1,-2.436538696E0,-5.026123047E0,1.080754089E1
6.351121541E1,1.317581177E0,-5.737213135E0,9.122024536E0
6.361140462E1,1.439682007E0,-5.232025146E0,9.260879517E0
6.371159383E1,1.734161377E0,-5.828186035E0,9.770843506E0
6.381175252E1,8.866119385E-1,-5.064437866E0,9.064559937E0
6.391191122E1,-2.078247070E-2,-5.418777466E0,9.191452026E0
6.401210042E1,-4.301910400E-1,-5.909591675E0,1.032391357E1
6.411225912E1,6.328277588E-1,-5.725234985E0,8.863449097E0
6.421244832E1,1.492004395E-1,-6.062820435E0,1.018983459E1
6.431263753E1,1.236175537E0,-6.084365845E0,1.009407043E1
6.441279623E1,8.483123779E-1,-5.722839355E0,9.916885376E0
6.451298543E1,4.484863281E-1,-5.969451904E0,9.244125366E0
6.461314412E1,1.114074707E0,-5.624679565E0,9.459594727E0
6.471336385E1,3.168029785E-1,-5.617492676E0,9.323135376E0
6.481355306E1,1.193069458E0,-4.860931396E0,9.768447876E0
6.491368123E1,5.131225586E-1,-4.176193237E0,1.005575562E1
6.501387044E1,3.311614990E-1,-3.038940430E0,9.675079346E0
6.511405965E1,-4.421691895E-1,-1.104431152E0,9.586486816E0
6.521421834E1,1.515960693E-1,-1.049362183E0,9.869003296E0
6.531440755E1,7.019042969E-2,-7.812042236E-1,9.778030396E0
6.541456624E1,2.138519287E-1,-5.274200439E-1,8.437271118E0
6.551475545E1,6.062316895E-2,-1.020629883E0,8.748519897E0
6.561497518E1,1.683502197E-1,-1.066116333E0,9.904922485E0
6.571510335E1,2.760925293E-1,-8.674011230E-1,9.919281006E0
6.581529256E1,8.004302979E-1,-1.946258545E-1,1.054656982E1
6.591545125E1,2.401885986E-1,-2.449035645E-1,9.931259155E0
6.601564046E1,2.042694092E-1,-1.587219238E-1,9.758880615E0
6.611579915E1,-3.344268799E-1,5.858764648E-1,8.746124268E0
6.621598836E1,4.029846191E-1,-3.191223145E-1,9.833099365E0
6.631614706E1,4.341125488E-1,3.129425049E-1,9.490722656E0
6.641633626E1,1.166732788E0,-3.182983398E-2,9.900131226E0
6.651652547E1,1.925704956E0,4.613800049E-1,1.001506042E1
6.661668416E1,2.023864746E0,1.040771484E0,9.900131226E0
6.671687337E1,2.100479126E0,9.497985840E-1,8.729370117E0
6.681703206E1,1.245742798E0,1.059936523E0,8.772460938E0
6.691722127E1,1.432495117E0,9.713439941E-1,9.823516846E0
6.701737996E1,1.018295288E0,-2.616729736E-1,9.780426025E0
6.711759969E1,1.561782837E0,2.411193848E-1,9.933654785E0
6.721775838E1,9.129486084E-1,3.521728516E-2,1.011801147E1
6.731791707E1,1.439682007E0,1.024017334E0,9.825912476E0
6.741810628E1,7.525482178E-1,8.683929443E-1,9.189056396E0
6.751829549E1,8.842163086E-1,7.247467041E-1,9.550582886E0
6.761842154E1,9.919586182E-1,5.619354248E-1,9.567337036E0
6.771861074E1,8.890075684E-1,7.678375244E-1,9.543395996E0
6.781876944E1,9.033813477E-1,9.210662842E-1,9.536209106E0
6.791895864E1,8.339385986E-1,1.026412964E0,1.020179749E1
6.801914785E1,1.020690918E0,8.540344238E-1,9.943222046E0
6.811930654E1,1.056610107E0,8.468475342E-1,9.533813477E0
6.821949575E1,7.309875488E-1,1.000076294E0,9.174682617E0
6.831968496E1,4.269256592E-1,6.241912842E-1,9.260879517E0
6.841984366E1,1.276870728E0,9.976806641E-1,1.048191833E1
6.852003286E1,1.238571167E0,2.866058350E-1,9.057373047E0
6.862019156E1,5.921325684E-1,3.608245850E-1,9.143569946E0
6.872038076E1,2.760925293E-1,6.576995850E-1,1.011082458E1
6.882056997E1,7.357788086E-1,9.067077637E-1,1.076683044E1
6.892072866E1,7.860565186E-1,1.107818604E0,9.739715576E0
6.902091787E1,3.311614990E-1,6.984100342E-1,8.552200317E0
6.912107657E1,5.083312988E-1,7.606506348E-1,9.313552856E0
6.922126577E1,6.064910889E-1,8.612060547E-1,1.015391541E1
6.932142446E1,5.107269287E-1,5.786895752E-1,1.024967957E1
6.942161367E1,6.208648682E-1,5.691223145E-1,9.837890625E0
6.952180288E1,1.492004395E-1,3.895568848E-1,9.296798706E0
6.962196158E1,4.676361084E-1,9.928894043E-1,9.833099365E0
6.972212027E1,3.311614990E-1,6.050262451E-1,9.699020386E0
6.982230948E1,1.420288086E-1,1.190032959E-1,9.605651855E0
6.992246817E1,5.227050781E-1,2.315368652E-1,9.576919556E0
7.002265738E1,2.138519287E-1,4.781341553E-1,9.687042236E0
7.012284658E1,1.013504028E0,2.387237549E-1,9.756484985E0
7.022303579E1,3.287658691E-1,-2.703857422E-2,9.052581787E0
7.032319448E1,6.639556885E-1,2.435150146E-1,1.009884644E1
7.042338369E1,7.860565186E-1,2.267456055E-1,9.801971436E0
7.052354238E1,7.908477783E-1,3.249053955E-1,1.015870667E1
7.062373159E1,1.468048096E-1,2.563476562E-2,9.282424927E0
7.072389029E1,9.512634277E-1,2.842102051E-1,9.940841675E0
7.082407950E1,4.580535889E-1,2.674560547E-1,9.646347046E0
7.092426870E1,7.525482178E-1,1.980133057E-1,9.981536865E0
7.102442740E1,6.448059082E-1,1.501312256E-1,9.239334106E0
7.112461660E1,8.123931885E-1,3.416748047E-1,8.904144287E0
7.122477530E1,8.028259277E-1,5.475769043E-1,1.015151978E1
7.132499502E1,1.035064697E0,1.740722656E-1,1.017785645E1
7.142515371E1,7.262115479E-1,2.650604248E-1,9.105255127E0
7.152531241E1,6.472015381E-1,5.044708252E-1,9.459594727E0
7.162550161E1,8.866119385E-1,3.392791748E-1,9.900131226E0
7.172569082E1,3.168029785E-1,1.764678955E-1,9.713378906E0
7.182584951E1,5.490417480E-1,5.197143555E-2,9.902526855E0
7.192600820E1,8.028259277E-1,5.882720947E-1,9.682266235E0
7.202619741E1,7.429656982E-1,4.326477051E-1,1.009645081E1
7.212635611E1,2.306060791E-1,1.605224609E-2,9.727752686E0
7.222657583E1,4.101715088E-1,-5.577087402E-2,9.177078247E0
7.232673452E1,8.722534180E-1,4.661712646E-1,9.840270996E0
7.242689322E1,7.166290283E-1,1.844787598E-2,9.983932495E0
7.252708242E1,5.442504883E-1,1.261901855E-1,9.900131226E0
7.262724112E1,5.251007080E-1,7.830810547E-2,9.320739746E0
7.272743032E1,1.013504028E0,2.803039551E-2,9.974349976E0
7.282761953E1,1.121246338E0,1.525268555E-1,9.789993286E0
7.292777823E1,1.449249268E0,-5.633392334E-1,9.773239136E0
7.302796743E1,4.795989990E-1,-1.036529541E-1,9.074127197E0
7.312812613E1,7.764892578E-1,5.116577148E-1,9.876190186E0
7.322831533E1,4.891815186E-1,3.584289551E-1,1.008927917E1
7.332850454E1,-1.596527100E-1,2.458953857E-1,9.665496826E0
7.342866324E1,3.431396484E-1,2.363281250E-1,9.964782715E0
7.352885244E1,7.716979980E-1,2.842102051E-1,1.033108521E1
7.362901114E1,2.035827637E0,-8.817596436E-1,9.873794556E0
7.372920034E1,7.645111084E-1,-9.392242432E-1,7.771682739E0
7.382938955E1,3.215789795E-1,-3.097534180E-3,8.664718628E0
7.392957876E1,8.626708984E-1,-9.407043457E-2,9.236938477E0
7.402973745E1,1.114074707E0,-1.563262939E-1,1.094160461E1
7.412992666E1,1.396331787E-1,-5.082702637E-1,1.006773376E1
7.423008535E1,7.118377686E-1,-4.077148438E-1,1.003900146E1
7.433024404E1,2.114562988E-1,-5.609436035E-1,8.561767578E0
7.443043325E1,1.070968628E0,-6.056213379E-2,9.603256226E0
7.453062246E1,8.339385986E-1,-2.520904541E-1,9.878585815E0
7.463078116E1,7.908477783E-1,2.323913574E-2,8.997512817E0
7.473097036E1,5.897369385E-1,2.698364258E-1,9.107650757E0
7.483112906E1,1.027877808E0,2.147827148E-1,9.643951416E0
7.493134878E1,1.296020508E0,2.084350586E-2,1.080754089E1
7.503150747E1,7.812805176E-1,1.605224609E-2,9.907318115E0
7.513169668E1,2.353973389E-1,1.190032959E-1,9.052581787E0
7.523185537E1,7.597198486E-1,5.475769043E-1,9.706207275E0
7.533201407E1,1.109283447E0,2.818145752E-1,9.912109375E0
7.543220327E1,1.099700928E0,1.884460449E-1,1.011322021E1
7.553239248E1,1.305603027E0,2.099914551E-1,1.016110229E1
7.563255117E1,7.429656982E-1,3.632202148E-1,1.013237000E1
7.573274038E1,3.383483887E-1,2.171783447E-1,8.987945557E0
7.583289908E1,6.304321289E-1,2.075958252E-1,8.892181396E0
7.593308828E1,6.855010986E-1,-4.220733643E-1,9.624801636E0
7.603327749E1,2.425842285E-1,-1.299896240E-1,9.325531006E0
7.613343618E1,6.663513184E-1,-1.299896240E-1,1.036460876E1
7.623362539E1,5.705871582E-1,-3.215179443E-1,9.962387085E0
7.633378408E1,6.304321289E-1,3.042602539E-2,9.636764526E0
7.643397329E1,7.884521484E-1,1.094360352E-1,8.679092407E0
7.653413198E1,6.136779785E-1,-5.097961426E-2,1.023052979E1
7.663432119E1,7.621154785E-1,-4.005279541E-1,9.890548706E0
7.673451040E1,8.171844482E-1,-2.281494141E-1,9.335098267E0
7.683466909E1,1.013504028E0,2.315368652E-1,9.215393066E0
7.693485830E1,4.365081787E-1,3.057556152E-1,9.560150146E0
7.703507803E1,6.711425781E-1,1.501312256E-1,9.845062256E0
7.713520620E1,7.046661377E-1,1.142272949E-1,1.060403442E1
7.723539541E1,9.225311279E-1,2.171783447E-1,1.016349792E1
7.733555410E1,1.013183594E-1,-6.926269531E-1,8.959213257E0
7.743571280E1,1.512145996E-2,4.182891846E-1,7.996749878E0
7.753594286E1,4.819946289E-1,7.415008545E-1,9.411712646E0
7.763613207E1,1.133224487E0,3.320922852E-1,8.681488037E0
7.773629076E1,5.346679688E-1,4.517974854E-1,9.682266235E0
7.783647997E1,9.129486084E-1,-8.689880371E-2,1.030474854E1
7.793666918E1,6.567687988E-1,1.381683350E-1,1.018983459E1
7.803682787E1,6.998748779E-1,3.057556152E-1,9.390167236E0
7.813701708E1,5.179138184E-1,3.081512451E-1,9.426086426E0
7.823720629E1,7.860565186E-1,3.823699951E-1,9.411712646E0
7.833736498E1,7.094421387E-1,5.676269531E-2,1.000547791E1
7.843755419E1,1.233779907E0,8.789062500E-2,1.011082458E1
7.853771288E1,2.186431885E-1,-5.493164062E-3,9.452423096E0
7.863787157E1,9.081726074E-1,2.530822754E-1,9.995895386E0
7.873809130E1,6.735382080E-1,4.733581543E-1,9.907318115E0
7.883824999E1,1.899108887E-1,-6.533813477E-2,8.652755737E0
7.893843920E1,5.562133789E-1,4.302520752E-1,9.196243286E0
7.903859789E1,6.495971680E-1,2.267456055E-1,9.232147217E0
7.913878710E1,4.125671387E-1,1.118316650E-1,9.335098267E0
7.923894579E1,6.902923584E-1,2.219543457E-1,9.933654785E0
7.933913500E1,6.543731689E-1,4.230804443E-1,9.667892456E0
7.943929369E1,5.035400391E-1,1.669006348E-1,9.442840576E0
7.953948290E1,3.048248291E-1,3.536376953E-1,9.157928467E0
7.963967211E1,1.204681396E-1,-1.180114746E-1,9.550582886E0
7.973983080E1,8.315582275E-1,3.991241455E-1,1.033348083E1
7.984002001E1,4.628448486E-1,2.578735352E-1,9.847457886E0
7.994020922E1,1.047027588E0,1.525268555E-1,9.406921387E0
8.004036791E1,4.987640381E-1,5.882720947E-1,9.794784546E0
8.014055712E1,3.263702393E-1,1.019226074E0,9.418899536E0
8.024071581E1,4.005889893E-1,6.313629150E-1,1.064472961E1
8.034090502E1,1.037445068E0,3.823699951E-1,1.034545898E1
8.044109423E1,4.772033691E-1,-2.377319336E-1,8.884994507E0
8.054125292E1,7.357788086E-1,8.037567139E-1,1.033348083E1
8.064144213E1,6.926879883E-1,2.746276855E-1,8.990341187E0
8.074160082E1,8.722534180E-1,3.464508057E-1,9.706207275E0
8.084179003E1,6.304321289E-1,-6.056213379E-2,9.883377075E0
8.094197924E1,1.264907837E0,3.656158447E-1,1.040052795E1
8.104213793E1,3.407440186E-1,3.991241455E-1,9.533813477E0
8.114232714E1,8.411254883E-1,6.289672852E-1,9.095687866E0
8.124248583E1,-1.788024902E-1,2.626647949E-1,8.916122437E0
8.134267504E1,1.161956787E0,6.648864746E-1,1.086021423E1
8.144286425E1,1.133224487E0,4.374389648E-1,1.104695129E1
8.154302294E1,7.046661377E-1,3.536376953E-1,8.470794678E0
8.164321215E1,8.028259277E-1,3.751831055E-1,9.131591797E0
8.174340136E1,8.914031982E-1,3.919525146E-1,8.683883667E0
8.184356005E1,1.288848877E0,4.517974854E-1,9.976745605E0
8.194374926E1,1.145187378E0,3.344879150E-1,9.825912476E0
8.204390795E1,1.243347168E0,3.273010254E-1,9.849853516E0
8.214409716E1,3.335571289E-1,1.357727051E-1,8.999908447E0
