"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.768875087E1,3.280639648E-3,5.050659180E-3,5.172729492E-3
3.778894008E1,2.212524414E-3,7.186889648E-3,8.377075195E-3
3.788909878E1,-2.044677734E-3,7.186889648E-3,9.445190430E-3
3.798928798E1,3.280639648E-3,5.050659180E-3,5.172729492E-3
3.808944668E1,1.159667969E-3,8.239746094E-3,5.172729492E-3
3.818963588E1,-7.369995117E-3,-1.342773438E-3,7.308959961E-3
3.828979458E1,-4.180908203E-3,1.861572266E-3,5.172729492E-3
3.838995327E1,3.280639648E-3,6.118774414E-3,-1.292419434E-2
3.849014248E1,-2.044677734E-3,-1.625061035E-2,-1.220703125E-3
3.859033168E1,9.155273438E-5,-5.599975586E-3,3.051757812E-3
3.869049038E1,1.159667969E-3,9.307861328E-3,1.049804688E-2
3.879067958E1,-3.112792969E-3,1.861572266E-3,9.445190430E-3
3.889083828E1,1.495361328E-3,6.179809570E-3,-1.417541504E-2
3.899102749E1,4.684448242E-3,-1.406860352E-2,7.324218750E-4
3.909121669E1,4.272460938E-4,4.043579102E-3,3.936767578E-3
3.919137539E1,-6.408691406E-4,9.368896484E-3,3.936767578E-3
3.929153408E1,-6.408691406E-4,2.975463867E-3,-1.403808594E-3
3.939172329E1,3.616333008E-3,-1.406860352E-2,-5.661010742E-3
3.949188198E1,3.616333008E-3,-2.349853516E-3,-6.729125977E-3
3.959207119E1,4.272460938E-4,2.001953125E-2,-7.781982422E-3
3.969229091E1,4.272460938E-4,-1.406860352E-2,-1.403808594E-3
3.979244960E1,2.548217773E-3,1.043701172E-2,-1.403808594E-3
3.989260830E1,3.616333008E-3,-1.300048828E-2,1.800537109E-3
3.999279751E1,-3.845214844E-3,1.922607422E-3,-3.356933594E-4
4.009295620E1,-1.708984375E-3,1.364135742E-2,-3.356933594E-4
4.019311489E1,1.495361328E-3,7.247924805E-3,-3.356933594E-4
4.029333461E1,-6.408691406E-4,1.043701172E-2,-1.403808594E-3
4.039352382E1,2.548217773E-3,-6.607055664E-3,7.324218750E-4
4.049368252E1,1.495361328E-3,9.368896484E-3,-3.356933594E-4
4.059384121E1,2.548217773E-3,-5.538940430E-3,-4.592895508E-3
4.069403042E1,4.272460938E-4,1.150512695E-2,1.800537109E-3
4.079421962E1,-1.708984375E-3,-5.538940430E-3,-5.661010742E-3
4.089434780E1,1.495361328E-3,7.247924805E-3,2.868652344E-3
4.099453701E1,-1.708984375E-3,-9.796142578E-3,-1.403808594E-3
4.109469570E1,3.616333008E-3,1.922607422E-3,-2.456665039E-3
4.119485439E1,2.548217773E-3,1.922607422E-3,7.125854492E-3
4.129504360E1,-6.408691406E-4,-2.136230469E-4,-1.403808594E-3
4.139523281E1,-6.408691406E-4,-3.417968750E-3,-6.729125977E-3
4.149539150E1,4.684448242E-3,8.544921875E-4,3.936767578E-3
4.159558071E1,4.272460938E-4,-2.365112305E-2,7.125854492E-3
4.169580044E1,-3.845214844E-3,4.043579102E-3,-3.356933594E-4
4.179592861E1,-6.408691406E-4,-1.832580566E-2,1.138305664E-2
4.189614834E1,-2.777099609E-3,5.111694336E-3,7.125854492E-3
4.199627651E1,1.426696777E-2,1.043701172E-2,-1.205444336E-2
4.209646572E1,1.495361328E-3,1.257324219E-2,1.138305664E-2
4.219662441E1,-6.408691406E-4,-5.538940430E-3,6.057739258E-3
4.229678310E1,4.684448242E-3,-8.743286133E-3,-3.356933594E-4
4.239697231E1,4.684448242E-3,-5.538940430E-3,-1.403808594E-3
4.249716152E1,-1.708984375E-3,-2.136230469E-4,2.868652344E-3
4.259732021E1,-1.708984375E-3,7.247924805E-3,-3.356933594E-4
4.269750942E1,4.272460938E-4,-2.136230469E-4,-2.456665039E-3
4.279766811E1,5.752563477E-3,5.111694336E-3,7.324218750E-4
4.289785732E1,-2.777099609E-3,-8.743286133E-3,1.800537109E-3
4.299801601E1,4.272460938E-4,8.300781250E-3,-4.592895508E-3
4.309820522E1,-2.777099609E-3,7.247924805E-3,-1.098632812E-2
4.319836391E1,4.272460938E-4,-8.743286133E-3,-5.661010742E-3
4.329855312E1,-4.898071289E-3,-3.417968750E-3,4.989624023E-3
4.339874233E1,2.548217773E-3,1.789855957E-2,-3.356933594E-4
4.349890102E1,1.495361328E-3,-7.675170898E-3,-6.729125977E-3
4.359909023E1,-6.408691406E-4,-5.538940430E-3,1.138305664E-2
4.369927944E1,3.616333008E-3,1.469421387E-2,-6.729125977E-3
4.379946865E1,-3.845214844E-3,-8.743286133E-3,7.125854492E-3
4.389959682E1,-6.408691406E-4,-4.470825195E-3,-5.661010742E-3
4.399978603E1,-2.777099609E-3,1.257324219E-2,3.936767578E-3
4.409994472E1,2.491760254E-2,-3.417968750E-3,4.989624023E-3
4.420013393E1,1.303863525E-1,1.683044434E-2,-3.549194336E-2
4.430029262E1,9.523010254E-2,1.789855957E-2,7.324218750E-4
4.440048183E1,-1.661682129E-2,7.247924805E-3,5.186462402E-2
4.450067104E1,-1.708984375E-3,-2.046203613E-2,-3.549194336E-2
4.460086025E1,1.000976562E-2,-5.241394043E-2,3.056335449E-2
4.470101894E1,4.684448242E-3,-1.618957520E-2,7.743835449E-2
4.480117763E1,1.000976562E-2,1.364135742E-2,8.193969727E-3
4.490136684E1,1.319885254E-2,-2.258300781E-2,2.630615234E-2
4.500152553E1,1.640319824E-2,-3.417968750E-3,2.842712402E-2
4.510171474E1,2.548217773E-3,-2.151489258E-2,-6.729125977E-3
4.520190395E1,-3.047180176E-2,-4.283142090E-2,-4.592895508E-3
4.530206264E1,1.747131348E-2,1.683044434E-2,-2.589416504E-2
4.540225185E1,-9.170532227E-3,6.796264648E-2,-4.592895508E-3
4.550244106E1,-1.129150391E-2,4.345703125E-2,3.936767578E-3
4.560259975E1,-2.514648438E-2,-1.281738281E-3,8.193969727E-3
4.570278896E1,-4.112243652E-2,-2.471923828E-2,1.458740234E-2
4.580294765E1,-2.088928223E-2,2.641296387E-2,1.884460449E-2
4.590313686E1,1.853942871E-2,1.469421387E-2,1.800537109E-3
4.600329555E1,1.426696777E-2,3.919982910E-2,6.057739258E-3
4.610348476E1,1.107788086E-2,1.896667480E-2,-5.661010742E-3
4.620367397E1,-1.708984375E-3,1.683044434E-2,2.630615234E-2
4.630383266E1,4.684448242E-3,8.300781250E-3,1.458740234E-2
4.640399135E1,1.319885254E-2,7.247924805E-3,4.989624023E-3
4.650418056E1,5.752563477E-3,8.544921875E-4,1.351928711E-2
4.660436977E1,-3.153991699E-2,-5.538940430E-3,2.523803711E-2
4.670452846E1,-8.799743652E-2,2.975463867E-3,5.186462402E-2
4.680468715E1,-2.514648438E-2,2.534484863E-2,2.523803711E-2
4.690487636E1,-4.858398438E-2,3.280639648E-2,3.588867188E-2
4.700503505E1,-1.768493652E-2,2.961730957E-2,1.328277588E-1
4.710522426E1,1.005554199E-1,-8.650207520E-2,2.203369141E-2
4.720541347E1,1.026916504E-1,-1.939392090E-2,1.991271973E-2
4.730557216E1,8.941650391E-3,1.576232910E-2,1.138305664E-2
4.740576137E1,1.107788086E-2,-2.365112305E-2,2.310180664E-2
4.750592006E1,5.752563477E-3,-2.471923828E-2,4.547119141E-2
4.760613090E1,1.853942871E-2,-1.725769043E-2,4.440307617E-2
4.770625908E1,-1.708984375E-3,1.896667480E-2,2.735900879E-2
4.780644829E1,-1.768493652E-2,-7.675170898E-3,3.163146973E-2
4.790663750E1,-3.153991699E-2,3.068542480E-2,2.203369141E-2
4.800679619E1,-1.708984375E-3,3.068542480E-2,4.989624023E-3
4.810698540E1,2.491760254E-2,4.452514648E-2,9.262084961E-3
4.820717461E1,3.877258301E-2,2.322387695E-2,3.163146973E-2
4.830733330E1,1.107788086E-2,2.322387695E-2,4.989624023E-3
4.840752251E1,1.533508301E-2,-1.406860352E-2,1.884460449E-2
4.850768120E1,8.941650391E-3,-3.216552734E-2,3.163146973E-2
4.860787041E1,3.616333008E-3,-2.151489258E-2,4.228210449E-2
4.870802910E1,-5.966186523E-3,-1.618957520E-2,3.588867188E-2
4.880821831E1,-2.726745605E-2,-4.470825195E-3,4.867553711E-2
4.890837700E1,-3.260803223E-2,6.179809570E-3,1.884460449E-2
4.900856621E1,-3.047180176E-2,2.975463867E-3,1.245117188E-2
4.910875542E1,-1.982116699E-2,-3.004455566E-2,-2.056884766E-2
4.920891411E1,-2.777099609E-3,-2.136230469E-4,-8.850097656E-3
4.930910332E1,-1.449584961E-2,1.922607422E-3,-1.417541504E-2
4.940926201E1,-6.669616699E-2,-4.815673828E-2,-4.933166504E-2
4.950945122E1,-2.726745605E-2,-3.323364258E-2,-1.631164551E-2
4.960960991E1,2.598571777E-2,-1.832580566E-2,6.358337402E-2
4.970982964E1,6.007385254E-2,-1.406860352E-2,-1.631164551E-2
4.980998833E1,3.616333008E-3,-4.470825195E-3,-1.403808594E-3
4.991017754E1,2.598571777E-2,-6.092834473E-2,8.193969727E-3
5.001033623E1,-2.777099609E-3,-5.348205566E-2,1.565551758E-2
5.011052544E1,-1.982116699E-2,-6.199645996E-2,4.014587402E-2
5.021068413E1,-4.898071289E-3,-8.743286133E-3,-2.456665039E-3
5.031087334E1,-2.301025391E-2,-3.750610352E-2,-6.729125977E-3
5.041106255E1,6.820678711E-3,-2.471923828E-2,-1.631164551E-2
5.051122124E1,3.237915039E-2,-2.684020996E-2,-3.442382812E-2
5.061137993E1,-1.342773438E-2,8.300781250E-3,-1.950073242E-2
5.071153862E1,3.616333008E-3,3.706359863E-2,-2.803039551E-2
5.081175835E1,2.066040039E-2,-2.365112305E-2,-7.781982422E-3
5.091191704E1,-4.431152344E-2,-3.417968750E-3,6.039428711E-2
5.101210625E1,-4.898071289E-3,-2.897644043E-2,8.193969727E-3
5.111223442E1,-2.777099609E-3,-2.151489258E-2,1.565551758E-2
5.121242363E1,1.000976562E-2,-2.258300781E-2,7.324218750E-4
5.131261284E1,1.533508301E-2,9.368896484E-3,-9.918212891E-3
5.141277153E1,1.853942871E-2,2.429199219E-2,-2.482604980E-2
5.151296074E1,1.107788086E-2,-1.281738281E-3,-3.356933594E-4
5.161311943E1,7.873535156E-3,1.896667480E-2,-2.377319336E-2
5.171330864E1,4.684448242E-3,-1.618957520E-2,-1.310729980E-2
5.181346733E1,-1.022338867E-2,-2.897644043E-2,-2.482604980E-2
5.191368706E1,-8.102416992E-3,-1.725769043E-2,-1.205444336E-2
5.201387627E1,-9.170532227E-3,-1.832580566E-2,-8.850097656E-3
5.211403496E1,-5.966186523E-3,-1.618957520E-2,-3.228759766E-2
5.221419365E1,1.640319824E-2,-4.708862305E-2,-4.592895508E-3
5.231435234E1,4.684448242E-3,-1.512145996E-2,-1.098632812E-2
5.241454155E1,6.820678711E-3,-4.470825195E-3,-1.417541504E-2
5.251470024E1,2.919006348E-2,-2.046203613E-2,-8.850097656E-3
5.261488945E1,-1.982116699E-2,6.050109863E-2,9.262084961E-3
5.271507866E1,-1.982116699E-2,1.789855957E-2,7.125854492E-3
5.281523735E1,-2.777099609E-3,-3.004455566E-2,-2.163696289E-2
5.291539604E1,-1.661682129E-2,2.534484863E-2,1.138305664E-2
5.301558525E1,-1.768493652E-2,9.368896484E-3,-7.781982422E-3
5.311577446E1,2.172851562E-2,-9.796142578E-3,-1.524353027E-2
5.321593315E1,3.616333008E-3,-2.136230469E-4,-3.524780273E-3
5.331612236E1,3.451538086E-2,4.878234863E-2,-1.950073242E-2
5.341628105E1,-7.034301758E-3,5.305480957E-2,3.163146973E-2
5.351647026E1,-9.170532227E-3,-5.134582520E-2,1.800537109E-3
5.361662895E1,7.873535156E-3,5.838012695E-2,6.057739258E-3
5.371681816E1,7.873535156E-3,-3.216552734E-2,3.588867188E-2
5.381697685E1,-4.898071289E-3,8.300781250E-3,1.458740234E-2
5.391716606E1,-2.514648438E-2,4.026794434E-2,1.565551758E-2
5.401732475E1,-3.047180176E-2,9.368896484E-3,3.056335449E-2
5.411751396E1,1.426696777E-2,-6.838989258E-2,1.351928711E-2
5.421770317E1,3.663635254E-2,-5.987548828E-2,4.989624023E-3
5.431786186E1,-1.342773438E-2,-1.056823730E-1,-3.524780273E-3
5.441805107E1,-2.940368652E-2,7.542419434E-2,-5.661010742E-3
5.451824028E1,2.279663086E-2,2.215576172E-2,-4.826354980E-2
5.461839897E1,2.548217773E-3,5.943298340E-2,7.125854492E-3
5.471858818E1,2.598571777E-2,-2.578735352E-2,2.098083496E-2
5.481874687E1,3.024291992E-2,-2.349853516E-3,2.098083496E-2
5.491893608E1,-1.449584961E-2,-1.512145996E-2,1.245117188E-2
5.501912529E1,-1.449584961E-2,9.368896484E-3,1.565551758E-2
5.511928398E1,3.131103516E-2,-3.855895996E-2,4.228210449E-2
5.521947319E1,-6.669616699E-2,2.854919434E-2,5.506896973E-2
5.531963188E1,-3.579711914E-2,2.429199219E-2,-3.335571289E-2
5.541982109E1,-9.170532227E-3,-1.406860352E-2,1.884460449E-2
5.551997978E1,5.262756348E-2,8.181762695E-2,4.867553711E-2
5.562016899E1,-1.556396484E-2,6.582641602E-2,3.269958496E-2
5.572032768E1,1.426696777E-2,3.813171387E-2,7.125854492E-3
5.582051689E1,6.007385254E-2,-4.920959473E-2,1.138305664E-2
5.592070610E1,-2.194213867E-2,-1.281738281E-3,2.098083496E-2
5.602086479E1,-2.621459961E-2,1.364135742E-2,-1.098632812E-2
5.612105400E1,1.426696777E-2,-1.939392090E-2,3.936767578E-3
5.622121269E1,1.426696777E-2,-1.512145996E-2,4.228210449E-2
5.632140190E1,2.598571777E-2,-5.538940430E-3,1.884460449E-2
5.642156059E1,-2.301025391E-2,-7.675170898E-3,3.907775879E-2
5.652174980E1,-1.982116699E-2,-2.684020996E-2,4.440307617E-2
5.662193901E1,3.558349609E-2,-3.111267090E-2,-1.524353027E-2
5.672209770E1,-1.342773438E-2,-6.607055664E-3,1.991271973E-2
5.682228691E1,-2.194213867E-2,-7.675170898E-3,1.800537109E-3
5.692247612E1,-9.170532227E-3,-1.300048828E-2,-8.850097656E-3
5.702266533E1,3.770446777E-2,-3.323364258E-2,1.777648926E-2
5.712282402E1,-3.472900391E-2,4.026794434E-2,1.800537109E-3
5.722301323E1,1.533508301E-2,-3.323364258E-2,-1.524353027E-2
5.732317192E1,-3.686523438E-2,1.020507812E-1,-1.310729980E-2
5.742333061E1,-3.686523438E-2,8.607482910E-2,4.760742188E-2
5.752351982E1,3.237915039E-2,2.108764648E-2,2.735900879E-2
5.762376424E1,-7.034301758E-3,2.748107910E-2,2.416992188E-2
5.772392293E1,1.747131348E-2,-1.086425781E-2,4.989624023E-3
5.782411214E1,-4.005432129E-2,-2.684020996E-2,2.416992188E-2
5.792427083E1,2.598571777E-2,-6.607055664E-3,2.523803711E-2
5.802446004E1,1.747131348E-2,-2.471923828E-2,1.031494141E-2
5.812461873E1,4.684448242E-3,1.789855957E-2,3.482055664E-2
5.822480794E1,5.752563477E-3,-9.796142578E-3,4.014587402E-2
5.832496664E1,2.548217773E-3,8.544921875E-4,2.949523926E-2
5.842515584E1,3.616333008E-3,-1.086425781E-2,2.949523926E-2
5.852534505E1,4.684448242E-3,1.469421387E-2,1.800537109E-3
5.862550374E1,-2.514648438E-2,-4.283142090E-2,3.802490234E-2
5.872569295E1,4.684448242E-3,2.748107910E-2,-5.661010742E-3
5.882588216E1,8.941650391E-3,1.043701172E-2,2.203369141E-2
5.892604085E1,-8.102416992E-3,2.322387695E-2,7.324218750E-4
5.902623006E1,3.131103516E-2,-1.193237305E-2,1.245117188E-2
5.912638875E1,-1.708984375E-3,-1.086425781E-2,2.098083496E-2
5.922654744E1,1.107788086E-2,-1.618957520E-2,2.416992188E-2
5.932673665E1,-2.194213867E-2,8.544921875E-4,2.735900879E-2
5.942692586E1,5.752563477E-3,-2.471923828E-2,3.936767578E-3
5.952711507E1,4.272460938E-4,-5.538940430E-3,1.138305664E-2
5.962727376E1,4.684448242E-3,-7.675170898E-3,2.868652344E-3
5.972746297E1,-8.102416992E-3,-1.300048828E-2,1.138305664E-2
5.982762166E1,2.705383301E-2,-9.796142578E-3,-3.356933594E-4
5.992781087E1,1.000976562E-2,5.111694336E-3,1.458740234E-2
6.002796956E1,-5.966186523E-3,-4.470825195E-3,-5.661010742E-3
6.012815877E1,-7.034301758E-3,-1.406860352E-2,4.335021973E-2
6.022834798E1,-5.966186523E-3,-1.086425781E-2,3.056335449E-2
6.032850667E1,-3.153991699E-2,1.922607422E-3,4.440307617E-2
6.042869588E1,-5.966186523E-3,4.666137695E-2,2.523803711E-2
6.052885457E1,-3.579711914E-2,3.068542480E-2,3.056335449E-2
6.062904378E1,2.066040039E-2,-7.675170898E-3,1.670837402E-2
6.072923299E1,2.919006348E-2,-8.743286133E-3,2.630615234E-2
6.082942220E1,-1.022338867E-2,2.215576172E-2,3.269958496E-2
6.092958089E1,-4.898071289E-3,-1.193237305E-2,3.695678711E-2
6.102973958E1,2.705383301E-2,-4.602050781E-2,3.482055664E-2
6.112992879E1,2.919006348E-2,-4.470825195E-3,3.163146973E-2
6.123011800E1,-6.408691406E-4,-4.495239258E-2,4.335021973E-2
6.133027669E1,2.548217773E-3,2.322387695E-2,1.351928711E-2
6.143043538E1,7.873535156E-3,-2.349853516E-3,2.416992188E-2
6.153062459E1,7.873535156E-3,-3.417968750E-3,4.547119141E-2
6.163078329E1,3.344726562E-2,3.601074219E-2,2.630615234E-2
6.173097249E1,-2.833557129E-2,-3.417968750E-3,4.335021973E-2
6.183116170E1,-6.408691406E-4,1.789855957E-2,7.324218750E-4
6.193132039E1,5.474853516E-2,-4.176330566E-2,3.375244141E-2
6.203150960E1,-1.129150391E-2,7.247924805E-3,4.760742188E-2
6.213169881E1,7.873535156E-3,3.068542480E-2,1.777648926E-2
6.223185750E1,-1.449584961E-2,-7.675170898E-3,4.228210449E-2
6.233201620E1,-1.022338867E-2,6.689453125E-2,3.375244141E-2
6.243220540E1,4.272460938E-4,-4.470825195E-3,3.056335449E-2
6.253239461E1,-1.768493652E-2,-6.092834473E-2,3.695678711E-2
6.263258382E1,1.000976562E-2,-1.193237305E-2,4.653930664E-2
6.273277303E1,3.616333008E-3,-8.743286133E-3,7.324218750E-4
6.283293172E1,1.495361328E-3,-4.388427734E-2,2.868652344E-3
6.293309041E1,-5.390930176E-2,-2.578735352E-2,2.523803711E-2
6.303327962E1,-9.170532227E-3,-2.136230469E-4,6.571960449E-2
6.313343831E1,-1.156921387E-1,8.544921875E-4,-2.589416504E-2
6.323362752E1,-6.562805176E-2,8.300781250E-3,-2.056884766E-2
6.333378622E1,-6.774902344E-2,-2.136230469E-4,4.760742188E-2
6.343397542E1,-8.102416992E-3,-6.945800781E-2,1.200408936E-1
6.353416463E1,1.000976562E-2,-1.618957520E-2,-2.909851074E-2
6.363432332E1,8.941650391E-3,2.108764648E-2,1.245117188E-2
6.373451253E1,4.302978516E-2,-8.743286133E-3,-6.729125977E-3
6.383467122E1,4.684448242E-3,1.469421387E-2,2.949523926E-2
6.393486043E1,-6.408691406E-4,1.896667480E-2,2.310180664E-2
6.403501912E1,-1.342773438E-2,7.247924805E-3,5.400085449E-2
6.413520833E1,-6.408691406E-4,3.494262695E-2,1.351928711E-2
6.423539754E1,-1.556396484E-2,-1.832580566E-2,4.228210449E-2
6.433555623E1,2.172851562E-2,1.469421387E-2,8.193969727E-3
6.443574544E1,-8.102416992E-3,-1.725769043E-2,2.523803711E-2
6.453593465E1,6.820678711E-3,1.683044434E-2,2.310180664E-2
6.463612386E1,-1.556396484E-2,-3.643798828E-2,1.031494141E-2
6.473628255E1,7.873535156E-3,-1.406860352E-2,3.056335449E-2
6.483647176E1,4.623413086E-2,3.706359863E-2,3.056335449E-2
6.493663045E1,3.024291992E-2,2.215576172E-2,2.310180664E-2
6.503678914E1,2.705383301E-2,1.576232910E-2,-2.056884766E-2
6.513697835E1,6.860351562E-2,8.300781250E-3,7.637023926E-2
6.523713704E1,3.877258301E-2,2.641296387E-2,3.588867188E-2
6.533732625E1,-1.708984375E-3,1.922607422E-3,6.358337402E-2
6.543751546E1,-3.793334961E-2,2.001953125E-2,5.506896973E-2
6.553767415E1,-2.940368652E-2,-2.790832520E-2,3.588867188E-2
6.563789388E1,-1.022338867E-2,-2.684020996E-2,2.203369141E-2
6.573805257E1,1.959228516E-2,5.111694336E-3,2.842712402E-2
6.583821126E1,4.516601562E-2,-3.417968750E-3,3.056335449E-2
6.593840047E1,2.386474609E-2,2.108764648E-2,2.949523926E-2
6.603855916E1,1.959228516E-2,1.922607422E-3,4.974365234E-2
6.613874837E1,3.616333008E-3,-7.675170898E-3,7.849121094E-2
6.623893758E1,6.820678711E-3,-3.750610352E-2,3.482055664E-2
6.633909627E1,-2.777099609E-3,-3.536987305E-2,5.506896973E-2
6.643928548E1,8.941650391E-3,-6.732177734E-2,-2.803039551E-2
6.653947469E1,2.172851562E-2,-4.283142090E-2,-4.187011719E-2
6.663963338E1,1.319885254E-2,-1.281738281E-3,-4.081726074E-2
6.673982259E1,8.941650391E-3,2.322387695E-2,-3.654479980E-2
6.683998128E1,2.812194824E-2,-4.470825195E-3,-1.417541504E-2
6.694017049E1,-5.966186523E-3,8.544921875E-4,3.936767578E-3
6.704032918E1,-5.709838867E-2,-2.258300781E-2,-2.056884766E-2
6.714054891E1,1.214599609E-2,9.368896484E-3,-2.456665039E-3
6.724067708E1,1.747131348E-2,1.469421387E-2,-1.417541504E-2
6.734086629E1,3.663635254E-2,2.534484863E-2,-3.761291504E-2
6.744102498E1,3.131103516E-2,-1.512145996E-2,-3.524780273E-3
6.754121206E1,1.426696777E-2,1.576232910E-2,-5.661010742E-3
6.764137075E1,1.107788086E-2,-1.618957520E-2,3.936767578E-3
6.774155996E1,-1.449584961E-2,-1.939392090E-2,1.245117188E-2
6.784171866E1,-1.708984375E-3,1.150512695E-2,2.098083496E-2
6.794190786E1,1.853942871E-2,-3.417968750E-3,2.868652344E-3
6.804206656E1,1.495361328E-3,2.748107910E-2,-4.592895508E-3
6.814225576E1,-1.875305176E-2,-3.111267090E-2,1.565551758E-2
6.824244497E1,6.820678711E-3,-2.684020996E-2,4.989624023E-3
6.834260366E1,-1.708984375E-3,7.247924805E-3,7.125854492E-3
6.844279287E1,1.000976562E-2,2.108764648E-2,7.125854492E-3
6.854295157E1,-2.088928223E-2,4.238891602E-2,-3.442382812E-2
6.864314077E1,-5.966186523E-3,-4.470825195E-3,-1.310729980E-2
6.874332998E1,3.770446777E-2,2.322387695E-2,2.098083496E-2
6.884348867E1,4.409790039E-2,3.706359863E-2,3.695678711E-2
6.894367788E1,-3.366088867E-2,4.043579102E-3,3.588867188E-2
6.904383658E1,-1.661682129E-2,-5.538940430E-3,1.458740234E-2
6.914402578E1,2.705383301E-2,8.544921875E-4,2.203369141E-2
6.924421499E1,-9.170532227E-3,-1.281738281E-3,2.098083496E-2
6.934437368E1,2.279663086E-2,1.257324219E-2,4.989624023E-3
6.944456289E1,-1.449584961E-2,4.026794434E-2,8.193969727E-3
6.954472158E1,-1.235961914E-2,4.043579102E-3,2.842712402E-2
6.964491079E1,1.214599609E-2,5.111694336E-3,3.907775879E-2
6.974506948E1,-2.194213867E-2,-1.300048828E-2,2.842712402E-2
6.984525869E1,4.684448242E-3,-4.470825195E-3,3.802490234E-2
6.994541738E1,1.319885254E-2,-1.193237305E-2,3.269958496E-2
7.004560659E1,-1.875305176E-2,1.576232910E-2,3.695678711E-2
7.014576529E1,-1.768493652E-2,1.922607422E-3,-3.356933594E-4
7.024595450E1,1.747131348E-2,-6.607055664E-3,2.949523926E-2
7.034614370E1,-4.898071289E-3,8.544921875E-4,3.163146973E-2
7.044630240E1,-6.408691406E-4,-8.743286133E-3,1.884460449E-2
7.054649160E1,1.426696777E-2,1.896667480E-2,1.884460449E-2
7.064665030E1,4.272460938E-4,1.364135742E-2,1.138305664E-2
7.074683950E1,1.214599609E-2,-4.470825195E-3,1.351928711E-2
7.084702871E1,-7.034301758E-3,5.111694336E-3,2.203369141E-2
7.094718741E1,-1.708984375E-3,7.247924805E-3,7.324218750E-4
7.104737661E1,-8.102416992E-3,4.043579102E-3,2.842712402E-2
7.114756582E1,-2.777099609E-3,-1.086425781E-2,4.121398926E-2
7.124772451E1,1.747131348E-2,-1.406860352E-2,1.670837402E-2
7.134791372E1,1.000976562E-2,6.179809570E-3,1.670837402E-2
7.144807241E1,-3.845214844E-3,2.001953125E-2,2.203369141E-2
7.154826162E1,-2.194213867E-2,8.544921875E-4,2.949523926E-2
7.164842032E1,1.495361328E-3,-2.349853516E-3,1.138305664E-2
7.174864004E1,2.548217773E-3,-1.086425781E-2,2.735900879E-2
7.184876822E1,8.941650391E-3,6.179809570E-3,2.203369141E-2
7.194895742E1,-2.777099609E-3,-8.743286133E-3,2.842712402E-2
7.204914663E1,1.000976562E-2,6.179809570E-3,1.991271973E-2
7.214933584E1,4.272460938E-4,4.043579102E-3,1.884460449E-2
7.224952505E1,5.752563477E-3,1.896667480E-2,2.310180664E-2
7.234965323E1,-2.777099609E-3,-6.607055664E-3,2.203369141E-2
7.244984243E1,-2.777099609E-3,1.150512695E-2,3.936767578E-3
7.255003164E1,2.548217773E-3,-2.258300781E-2,1.884460449E-2
7.265019033E1,-3.047180176E-2,2.975463867E-3,4.989624023E-3
7.275037954E1,3.024291992E-2,-2.790832520E-2,4.014587402E-2
7.285053824E1,2.172851562E-2,3.387451172E-2,3.936767578E-3
7.295072744E1,3.616333008E-3,4.133605957E-2,-2.482604980E-2
7.305091665E1,-1.875305176E-2,-1.086425781E-2,1.138305664E-2
7.315107534E1,1.214599609E-2,8.544921875E-4,1.565551758E-2
7.325126455E1,1.319885254E-2,1.150512695E-2,2.630615234E-2
7.335145376E1,-2.301025391E-2,-3.216552734E-2,6.571960449E-2
7.345161245E1,1.747131348E-2,-1.406860352E-2,3.802490234E-2
7.355177114E1,4.302978516E-2,3.494262695E-2,1.884460449E-2
7.365196035E1,-9.170532227E-3,-3.855895996E-2,-9.620666504E-2
7.375211904E1,-2.833557129E-2,-3.417968750E-3,-1.524353027E-2
7.385230825E1,-3.047180176E-2,-1.193237305E-2,2.949523926E-2
7.395249746E1,-2.777099609E-3,-2.151489258E-2,1.245117188E-2
7.405265616E1,1.107788086E-2,3.919982910E-2,9.262084961E-3
7.415287588E1,1.853942871E-2,1.043701172E-2,2.310180664E-2
7.425300406E1,4.272460938E-4,3.387451172E-2,-8.850097656E-3
7.435319326E1,1.495361328E-3,1.789855957E-2,4.989624023E-3
7.445338247E1,3.344726562E-2,-6.607055664E-3,1.458740234E-2
7.455354116E1,1.319885254E-2,3.280639648E-2,1.351928711E-2
7.465373037E1,-2.407836914E-2,7.247924805E-3,1.138305664E-2
7.475388907E1,4.272460938E-4,-1.618957520E-2,1.565551758E-2
7.485407827E1,-5.966186523E-3,1.922607422E-3,9.262084961E-3
7.495426748E1,2.598571777E-2,2.854919434E-2,-3.524780273E-3
7.505442617E1,-4.898071289E-3,2.961730957E-2,1.777648926E-2
7.515461538E1,4.272460938E-4,1.922607422E-3,2.523803711E-2
7.525477408E1,2.548217773E-3,-1.406860352E-2,1.991271973E-2
7.535496328E1,-5.966186523E-3,-2.136230469E-4,8.193969727E-3
7.545512198E1,1.214599609E-2,1.257324219E-2,2.416992188E-2
7.555531118E1,3.770446777E-2,6.179809570E-3,7.324218750E-4
7.565550039E1,-1.129150391E-2,4.026794434E-2,1.458740234E-2
7.575565908E1,-2.621459961E-2,-6.607055664E-3,3.056335449E-2
7.585584829E1,-1.768493652E-2,-6.607055664E-3,4.989624023E-3
7.595600698E1,-1.556396484E-2,-1.725769043E-2,7.125854492E-3
7.605622671E1,1.853942871E-2,2.108764648E-2,2.949523926E-2
