"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.731439922E1,1.552276611E-1,-3.446960449E-2,3.500366211E-2
3.741461895E1,1.616058350E-1,-3.234863281E-2,2.754211426E-2
3.751483867E1,1.754608154E-1,5.075073242E-2,2.967834473E-2
3.761505840E1,1.967620850E-1,4.328918457E-2,4.779052734E-2
3.771527813E1,2.020874023E-1,9.442138672E-2,2.009582520E-2
3.781549785E1,1.893157959E-1,-1.210021973E-2,2.009582520E-2
3.791574810E1,1.594848633E-1,-4.618835449E-2,-1.506042480E-2
3.801596782E1,1.552276611E-1,-3.874206543E-2,2.328491211E-2
3.811618755E1,9.130859375E-2,1.559448242E-2,1.795959473E-2
3.821640728E1,1.248168945E-2,1.008148193E-1,4.458618164E-2
3.831662700E1,2.738952637E-2,5.075073242E-2,1.049804688E-2
3.841681621E1,5.934143066E-2,-3.874206543E-2,-2.145385742E-2
3.851706646E1,1.141357422E-2,1.985168457E-2,-2.359008789E-2
3.861725567E1,1.460266113E-2,-1.175689697E-1,-2.784729004E-2
3.871747539E1,-3.227233887E-2,3.157043457E-2,-2.891540527E-2
3.881769512E1,-4.185485840E-2,-1.484527588E-1,-4.409790039E-3
3.891791484E1,-1.004486084E-1,-3.585815430E-3,-1.506042480E-2
3.901813457E1,-8.445739746E-2,-1.037139893E-1,-5.873107910E-2
3.911838482E1,-6.741333008E-2,-1.637268066E-2,-6.619262695E-2
3.921860454E1,-9.298706055E-2,-3.767395020E-2,-1.612854004E-2
3.931882427E1,-8.659362793E-2,-1.356811523E-1,-5.477905273E-3
3.941901348E1,-1.334686279E-1,6.565856934E-2,1.983642578E-3
3.951923321E1,-1.228179932E-1,-7.708740234E-2,-8.323669434E-2
3.961948345E1,-9.938049316E-2,-9.838867188E-2,-3.849792480E-2
3.971967266E1,-1.419830322E-1,8.589172363E-2,-3.317260742E-2
3.981989238E1,-1.366577148E-1,5.607604980E-2,-6.300354004E-2
3.992011211E1,-1.643524170E-1,4.115295410E-2,-3.849792480E-2
4.002033184E1,-1.579589844E-1,-4.832458496E-2,-2.359008789E-2
4.012058208E1,-1.941833496E-1,7.064819336E-3,-3.424072266E-2
4.022077129E1,-1.675567627E-1,-5.790710449E-2,-4.808044434E-2
4.032102154E1,-1.270751953E-1,-1.239624023E-1,-4.168701172E-2
4.042121074E1,-2.048339844E-1,-9.945678711E-2,1.049804688E-2
4.052145768E1,-1.803436279E-1,2.943420410E-2,-1.292419434E-2
4.062167740E1,-1.419830322E-1,6.565856934E-2,-2.359008789E-2
4.072192765E1,-1.792755127E-1,2.091979980E-2,-5.128479004E-2
4.082214737E1,-1.419830322E-1,-2.315521240E-1,-8.749389648E-2
4.092236710E1,-2.325286865E-1,-7.843017578E-3,-1.399230957E-2
4.102258683E1,-1.515808105E-1,-1.104736328E-2,-1.506042480E-2
4.112277604E1,-1.952514648E-1,-2.488708496E-2,-5.661010742E-2
4.122302628E1,-1.185455322E-1,-1.026611328E-1,-7.151794434E-2
4.132324601E1,-1.430511475E-1,-6.962585449E-2,-3.742980957E-2
4.142343522E1,-1.313323975E-1,7.417297363E-2,-4.409790039E-3
4.152368546E1,-8.340454102E-2,2.198791504E-2,-1.931762695E-2
4.162390519E1,-1.153564453E-1,8.589172363E-2,3.393554688E-2
4.172412491E1,-1.068267822E-1,7.951354980E-2,3.181457520E-2
4.182434464E1,-6.315612793E-2,-3.553771973E-2,5.204772949E-2
4.192456437E1,-3.546142578E-2,-3.660583496E-2,6.269836426E-2
4.202478409E1,-4.718017578E-2,-4.406738281E-2,3.393554688E-2
4.212500382E1,-1.416015625E-2,-6.004333496E-2,8.377075195E-3
4.222522355E1,-4.504394531E-2,1.476898193E-1,2.542114258E-2
4.232544327E1,3.164672852E-2,-5.790710449E-2,-4.489135742E-2
4.242566300E1,2.206420898E-2,-5.790710449E-2,-4.382324219E-2
4.252588272E1,-3.051757812E-4,-1.133117676E-1,-5.767822266E-2
4.262610245E1,9.982299805E-2,-2.283477783E-1,-6.300354004E-2
4.272635270E1,7.156372070E-3,3.875732422E-3,-5.554199219E-2
4.282657242E1,5.722045898E-2,-1.282196045E-1,-8.110046387E-2
4.292676163E1,8.209228516E-3,-1.101074219E-1,-7.044982910E-2
4.302701188E1,-3.546142578E-2,1.082763672E-1,-2.359008789E-2
4.312723160E1,1.567077637E-2,5.500793457E-2,-4.275512695E-2
4.322745133E1,1.248168945E-2,-8.666992188E-2,-2.273559570E-3
4.332764054E1,-4.611206055E-2,6.033325195E-2,7.308959961E-3
4.342786026E1,-4.718017578E-2,5.500793457E-2,1.370239258E-2
4.352807999E1,3.164672852E-2,-1.058502197E-1,-3.530883789E-2
4.362829972E1,-3.971862793E-2,6.884765625E-2,1.049804688E-2
4.372851944E1,-2.481079102E-2,-4.086303711E-2,-2.996826172E-2
4.382873917E1,2.883911133E-3,-5.897521973E-2,-5.873107910E-2
4.392895890E1,-3.227233887E-2,2.807617188E-3,6.240844727E-3
4.402917862E1,7.629394531E-4,-1.814880371E-1,9.155273438E-4
4.412939835E1,-4.824829102E-2,6.672668457E-2,4.353332520E-2
4.422961808E1,-9.831237793E-2,8.589172363E-2,2.648925781E-2
4.432983780E1,-1.345367432E-1,2.307739258E-1,1.049804688E-2
4.443005753E1,-7.168579102E-2,-1.335449219E-1,-9.069824219E-2
4.453027726E1,-8.978271484E-2,-1.090393066E-1,1.983642578E-3
4.463049698E1,-1.377258301E-1,1.146545410E-1,9.678649902E-2
4.473071671E1,-2.112274170E-1,9.228515625E-2,-1.220703125E-3
4.483093644E1,-1.622314453E-1,3.157043457E-2,-2.677917480E-2
4.493115616E1,-1.899261475E-1,-1.165008545E-1,-6.300354004E-2
4.503137589E1,-1.132202148E-1,-3.497924805E-1,-4.275512695E-2
4.513159562E1,-2.953796387E-1,3.937530518E-1,6.483459473E-2
4.523181534E1,-2.783355713E-1,6.033325195E-2,9.445190430E-3
4.533203507E1,-2.250823975E-1,-1.441955566E-1,7.122802734E-2
4.543225480E1,-2.762145996E-1,-8.348083496E-2,-9.735107422E-3
4.553250504E1,-3.060455322E-1,7.098388672E-2,-1.931762695E-2
4.563269425E1,-3.092346191E-1,-9.306335449E-2,-9.281921387E-2
4.573291398E1,-3.337402344E-1,-5.046081543E-2,-7.684326172E-2
4.583313370E1,-3.507843018E-1,-9.626770020E-2,-1.119995117E-1
4.593335343E1,-3.475799561E-1,1.508789062E-1,-1.641998291E-1
4.603357316E1,-2.996520996E-1,-2.488708496E-2,-1.119995117E-1
4.613382340E1,-3.262786865E-1,4.943847656E-3,-6.300354004E-2
4.623401261E1,-3.326721191E-1,4.943847656E-3,-1.066741943E-1
4.633426285E1,-3.252105713E-1,-5.685424805E-2,-9.281921387E-2
4.643445206E1,-3.614349365E-1,8.163452148E-2,-8.216857910E-2
4.653470230E1,-3.688812256E-1,8.132934570E-3,-3.956604004E-2
4.663489151E1,-3.625030518E-1,-8.911132812E-3,-8.856201172E-2
4.673511124E1,-3.603668213E-1,1.345825195E-2,-3.424072266E-2
4.683536149E1,-3.688812256E-1,-3.553771973E-2,-1.183929443E-1
4.693558121E1,-4.157562256E-1,6.033325195E-2,-6.512451172E-2
4.703577042E1,-4.466552734E-1,-1.849365234E-2,-8.644104004E-2
4.713599015E1,-4.232177734E-1,-1.303558350E-1,-7.044982910E-2
4.723620987E1,-4.903259277E-1,9.761047363E-2,-4.275512695E-2
4.733642960E1,-4.626312256E-1,4.542541504E-2,-2.996826172E-2
4.743667984E1,-4.221496582E-1,-7.495117188E-2,-6.086730957E-2
4.753689957E1,-4.264068604E-1,-1.101074219E-1,-6.086730957E-2
4.763711930E1,-4.679565430E-1,7.098388672E-2,-5.128479004E-2
4.773733902E1,-3.656921387E-1,-3.902740479E-1,-8.963012695E-2
4.783755875E1,-4.775390625E-1,1.306457520E-1,-1.492919922E-1
4.793777848E1,-4.722137451E-1,7.205200195E-2,-7.577514648E-2
4.803799820E1,-4.328002930E-1,3.689575195E-2,-4.595947266E-2
4.813824845E1,-4.871368408E-1,7.524108887E-2,-8.644104004E-2
4.823846817E1,-4.530487061E-1,-6.111145020E-2,-1.130676270E-1
4.833865738E1,-4.455871582E-1,-2.595520020E-2,-7.577514648E-2
4.843887711E1,-4.413299561E-1,-2.169799805E-2,-3.636169434E-2
4.853909684E1,-3.784790039E-1,-1.069183350E-1,-8.323669434E-2
4.863931656E1,-4.168243408E-1,-1.037139893E-1,-9.388732910E-2
4.873953629E1,-3.901977539E-1,-9.979248047E-3,-1.719665527E-2
4.883975602E1,-4.509124756E-1,1.551361084E-1,-2.359008789E-2
4.893997574E1,-3.358612061E-1,-9.945678711E-2,-8.430480957E-2
4.904019547E1,-3.582305908E-1,-2.914428711E-2,-9.602355957E-2
4.914041520E1,-3.358612061E-1,-1.346130371E-1,-3.956604004E-2
4.924063492E1,-3.901977539E-1,4.968261719E-2,-1.506042480E-2
4.934085465E1,-3.220214844E-1,5.500793457E-2,-2.038574219E-2
4.944107438E1,-3.124237061E-1,6.033325195E-2,-5.979919434E-2
4.954129410E1,-2.634277344E-1,-2.315521240E-1,3.288269043E-2
4.964154435E1,-3.497161865E-1,-1.260833740E-1,-7.684326172E-2
4.974173355E1,-2.708892822E-1,-2.368774414E-1,-1.205291748E-1
4.984195328E1,-2.975158691E-1,-1.143646240E-1,-3.530883789E-2
4.994217301E1,-2.730102539E-1,3.875732422E-3,-4.382324219E-2
5.004239274E1,-2.314758301E-1,6.565856934E-2,-7.791137695E-2
5.014261246E1,-3.550415039E-1,7.559509277E-1,-8.216857910E-2
5.024283219E1,-3.273468018E-1,2.797698975E-1,1.983642578E-3
5.034305192E1,-1.888580322E-1,3.032073975E-1,-3.636169434E-2
5.044330583E1,-1.728820801E-1,-1.356811523E-1,-8.323669434E-2
5.054349504E1,-9.085083008E-2,2.304077148E-2,-4.382324219E-2
5.064371477E1,-1.888580322E-1,-2.517700195E-3,9.155273438E-4
5.074393450E1,-1.355895996E-1,-1.104736328E-2,-5.021667480E-2
5.084415422E1,-7.380676270E-2,-8.773803711E-2,-4.275512695E-2
5.094440447E1,-1.941833496E-1,2.691192627E-1,-5.340576172E-2
5.104462419E1,8.209228516E-3,-4.328918457E-1,-1.780395508E-1
5.114481340E1,-1.494445801E-1,1.998748779E-1,-1.098632812E-1
5.124506365E1,-1.121673584E-1,8.270263672E-2,2.648925781E-2
5.134528337E1,-1.015014648E-1,-3.981018066E-2,4.779052734E-2
5.144547258E1,-9.191894531E-2,7.064819336E-3,-7.258605957E-2
5.154572283E1,-1.750030518E-1,1.828308105E-1,-8.004760742E-2
5.164594255E1,-1.803436279E-1,5.993499756E-1,-9.388732910E-2
5.174616228E1,-3.039093018E-1,2.126617432E-1,-4.808044434E-2
5.184635149E1,2.206420898E-2,-2.517852783E-1,6.697082520E-2
5.194660173E1,-9.298706055E-2,4.008483887E-2,-5.767822266E-2
5.204682146E1,-5.569458008E-2,-7.601928711E-2,-3.103637695E-2
5.214704119E1,-6.698608398E-3,1.050720215E-1,2.221679688E-2
5.224726091E1,2.393798828E-1,-1.761627197E-1,-7.151794434E-2
5.234748064E1,-5.630493164E-3,6.991577148E-2,9.155273438E-4
5.244770036E1,-3.971862793E-2,7.205200195E-2,5.630493164E-2
5.254792009E1,-5.889892578E-2,1.402282715E-1,-2.891540527E-2
5.264813982E1,-5.630493164E-3,-1.175689697E-1,-3.636169434E-2
5.274839006E1,-3.759765625E-2,-2.488708496E-2,-2.996826172E-2
5.284857927E1,-3.051757812E-4,-1.133117676E-1,-3.341674805E-3
5.294879900E1,-3.013610840E-2,8.483886719E-2,-2.571105957E-2
5.304901872E1,-3.332519531E-2,-2.517700195E-3,-6.512451172E-2
5.314926897E1,-1.628112793E-2,1.050720215E-1,-4.489135742E-2
5.324945818E1,1.567077637E-2,-1.218261719E-1,-4.409790039E-3
5.334967790E1,1.248168945E-2,-5.151367188E-2,-3.530883789E-2
5.344989763E1,1.034545898E-2,-1.175689697E-1,-1.719665527E-2
5.355011736E1,-3.051757812E-4,-8.134460449E-2,-1.525878906E-4
5.365033708E1,-3.051757812E-4,-4.618835449E-2,1.049804688E-2
5.375055681E1,9.277343750E-3,-1.005249023E-1,1.983642578E-3
5.385080705E1,-1.373291016E-3,-8.134460449E-2,1.263427734E-2
5.395099626E1,-6.101989746E-2,1.306457520E-1,2.328491211E-2
5.405121599E1,-1.948547363E-2,7.524108887E-2,1.049804688E-2
5.415143572E1,1.673889160E-2,-1.601715088E-1,-1.080322266E-2
5.425165544E1,1.831054688E-3,-9.732055664E-2,-1.719665527E-2
5.435187517E1,-4.611206055E-2,1.519470215E-1,5.172729492E-3
5.445209490E1,-2.055358887E-2,1.178588867E-1,-1.220703125E-3
5.455231462E1,3.952026367E-3,-5.790710449E-2,-9.735107422E-3
5.465253435E1,6.088256836E-3,-1.015930176E-1,-1.931762695E-2
5.475278459E1,-1.628112793E-2,4.943847656E-3,-1.187133789E-2
5.485300432E1,-3.227233887E-2,9.442138672E-2,7.308959961E-3
5.495319353E1,1.460266113E-2,-1.335449219E-1,5.172729492E-3
5.505344377E1,-1.373291016E-3,-7.389831543E-2,-3.341674805E-3
5.515363298E1,-4.931640625E-2,1.476898193E-1,1.370239258E-2
5.525385271E1,-3.051757812E-4,-1.849365234E-2,-3.341674805E-3
5.535410295E1,2.420043945E-2,-1.559143066E-1,-1.826477051E-2
5.545429216E1,-5.357360840E-2,1.210479736E-1,2.542114258E-2
5.555454241E1,-3.120422363E-2,1.476898193E-1,4.119873047E-3
5.565476213E1,4.336547852E-2,-1.900024414E-1,-1.292419434E-2
5.575498186E1,-4.078674316E-2,1.093292236E-1,-1.220703125E-3
5.585520159E1,-1.309204102E-2,9.442138672E-2,9.155273438E-4
5.595542131E1,3.164672852E-2,-1.335449219E-1,-2.891540527E-2
5.605564104E1,2.525329590E-2,-9.945678711E-2,-2.891540527E-2
5.615586076E1,-4.397583008E-2,1.604614258E-1,5.172729492E-3
5.625608049E1,6.088256836E-3,4.008483887E-2,-7.598876953E-3
5.635630022E1,3.804016113E-2,-1.740264893E-1,-2.145385742E-2
5.645651994E1,-3.509521484E-3,-6.774902344E-3,-1.220703125E-3
5.655673967E1,-9.887695312E-3,9.655761719E-2,4.119873047E-3
5.665695940E1,2.420043945E-2,-1.175689697E-1,-1.931762695E-2
5.675717913E1,2.883911133E-3,-1.015930176E-1,-8.666992188E-3
5.685739885E1,-3.546142578E-2,1.945495605E-1,2.648925781E-2
5.695764910E1,1.673889160E-2,-8.134460449E-2,-1.826477051E-2
5.705783830E1,8.209228516E-3,-6.217956543E-2,-1.220703125E-3
5.715805803E1,-2.481079102E-2,7.844543457E-2,-1.399230957E-2
5.725827776E1,-6.698608398E-3,3.875732422E-3,-2.677917480E-2
5.735849748E1,1.992797852E-2,-9.306335449E-2,-2.252197266E-2
5.745871721E1,-2.441406250E-3,4.968261719E-2,9.445190430E-3
5.755893694E1,1.353454590E-2,5.287170410E-2,1.583862305E-2
5.765915666E1,2.313232422E-2,-8.241271973E-2,1.795959473E-2
5.775937639E1,-3.227233887E-2,2.304077148E-2,1.156616211E-2
5.785959612E1,1.780700684E-2,-1.423645020E-2,2.221679688E-2
5.795981584E1,-3.509521484E-3,4.008483887E-2,1.263427734E-2
5.806006609E1,1.248168945E-2,-5.471801758E-2,-1.525878906E-4
5.816028581E1,1.887512207E-2,-5.364990234E-2,8.377075195E-3
5.826047502E1,1.673889160E-2,-1.047821045E-1,-1.220703125E-3
5.836069475E1,1.248168945E-2,-3.814697266E-4,-1.220703125E-3
5.846091448E1,-1.628112793E-2,8.589172363E-2,-3.103637695E-2
5.856116472E1,3.952026367E-3,4.222106934E-2,3.607177734E-2
5.866138445E1,-3.120422363E-2,-4.939270020E-2,3.926086426E-2
5.876160417E1,6.088256836E-3,-8.666992188E-2,-6.546020508E-3
5.886182390E1,7.156372070E-3,9.121704102E-2,9.155273438E-4
5.896204363E1,-4.718017578E-2,1.316986084E-1,1.902770996E-2
5.906226335E1,3.164672852E-2,2.410888672E-2,-7.598876953E-3
5.916248308E1,-1.015014648E-1,2.424926758E-1,-6.405639648E-2
5.926270281E1,3.271484375E-2,-9.626770020E-2,1.049804688E-2
5.936292253E1,1.673889160E-2,-1.058502197E-1,-2.891540527E-2
5.946314226E1,-2.055358887E-2,6.246948242E-2,-2.273559570E-3
5.956336199E1,7.426452637E-2,-8.987426758E-2,-1.220703125E-3
5.966358171E1,-1.628112793E-2,1.359710693E-1,-1.080322266E-2
5.976380144E1,8.810424805E-2,-3.178405762E-1,3.288269043E-2
5.986402117E1,-4.611206055E-2,2.478179932E-1,2.116394043E-2
5.996424089E1,5.401611328E-2,-1.239624023E-1,-5.661010742E-2
6.006449114E1,-2.267456055E-2,2.520751953E-1,-3.317260742E-2
6.016468035E1,2.952575684E-2,-8.134460449E-2,-1.399230957E-2
6.026490007E1,9.449768066E-2,-3.767395020E-2,-3.849792480E-2
6.036511980E1,4.124450684E-2,1.771545410E-2,-6.512451172E-2
6.046533824E1,9.770202637E-2,-2.038574219E-1,4.565429688E-2
6.056555796E1,1.673889160E-2,4.086761475E-1,1.212921143E-1
6.066577769E1,7.426452637E-2,1.050720215E-1,1.689147949E-2
6.076599742E1,2.420043945E-2,-2.475280762E-1,5.737304688E-2
6.086624766E1,1.296539307E-1,-8.773803711E-2,5.172729492E-3
6.096646738E1,1.179351807E-1,-1.484527588E-1,-3.530883789E-2
6.106668711E1,4.017639160E-2,7.312011719E-2,4.119873047E-3
6.116687632E1,7.156372070E-3,1.966857910E-1,2.861022949E-2
6.126715708E1,2.632141113E-2,8.909606934E-2,1.156616211E-2
6.136734629E1,7.852172852E-2,-4.193115234E-2,-2.571105957E-2
6.146756602E1,1.353454590E-2,8.695983887E-2,3.181457520E-2
6.156778575E1,4.656982422E-2,-1.687011719E-1,9.571838379E-2
6.166800547E1,8.209228516E-3,2.584686279E-1,1.263427734E-2
6.176822520E1,7.212829590E-2,-9.732055664E-2,-3.849792480E-2
6.186844493E1,-5.630493164E-3,1.316986084E-1,4.992675781E-2
6.196866465E1,-5.464172363E-2,2.904357910E-1,9.678649902E-2
6.206888438E1,9.277343750E-3,2.052154541E-1,5.737304688E-2
6.216910410E1,7.533264160E-2,-2.762908936E-1,6.240844727E-3
6.226932383E1,-1.734924316E-2,-6.750488281E-2,-1.080322266E-2
6.236954356E1,-2.587890625E-2,1.263732910E-1,9.445190430E-3
6.246976328E1,2.632141113E-2,-6.536865234E-2,9.678649902E-2
6.256998301E1,1.673889160E-2,-1.530456543E-2,3.288269043E-2
6.267020274E1,-3.120422363E-2,1.380920410E-1,2.967834473E-2
6.277042246E1,-5.630493164E-3,1.316986084E-1,-4.489135742E-2
6.287067271E1,3.697204590E-2,-3.553771973E-2,-4.914855957E-2
6.297089243E1,7.533264160E-2,-3.220977783E-1,-4.409790039E-3
6.307111216E1,5.020141602E-3,-5.364990234E-2,4.458618164E-2
6.317133189E1,-1.373291016E-3,-2.276611328E-2,4.992675781E-2
6.327158213E1,1.780700684E-2,5.393981934E-2,-3.530883789E-2
6.337177134E1,3.271484375E-2,-1.420745850E-1,-3.103637695E-2
6.347202159E1,-6.208801270E-2,2.041473389E-1,4.458618164E-2
6.357221079E1,7.629394531E-4,-1.665649414E-1,2.648925781E-2
6.367243052E1,6.040954590E-2,-1.346130371E-1,-1.719665527E-2
6.377268076E1,-5.464172363E-2,2.211914062E-1,3.926086426E-2
6.387290049E1,-8.872985840E-2,3.500823975E-1,5.630493164E-2
6.397308970E1,-1.095581055E-2,1.125335693E-1,1.583862305E-2
6.407330943E1,8.209228516E-3,-1.495208740E-1,-1.506042480E-2
6.417352915E1,-9.887695312E-3,1.743164062E-1,-6.405639648E-2
6.427374888E1,-1.025695801E-1,5.556793213E-1,-2.038574219E-2
6.437396861E1,-4.292297363E-2,1.018829346E-1,3.607177734E-2
6.447418833E1,-1.734924316E-2,6.565856934E-2,6.802368164E-2
6.457440806E1,3.164672852E-2,-1.665649414E-1,6.240844727E-3
6.467462779E1,3.485107422E-2,-2.219696045E-1,-1.931762695E-2
6.477484751E1,-5.630493164E-3,8.270263672E-2,-1.080322266E-2
6.487506724E1,2.632141113E-2,-2.731018066E-1,-1.719665527E-2
6.497528697E1,-6.529235840E-2,1.345825195E-2,4.779052734E-2
6.507550669E1,-4.504394531E-2,-6.643676758E-2,3.713989258E-2
6.517575694E1,2.845764160E-2,-2.006530762E-1,-7.365417480E-2
6.527594614E1,-1.628112793E-2,-3.668365479E-1,-4.275512695E-2
6.537616587E1,-6.315612793E-2,-4.243621826E-1,-2.891540527E-2
6.547638560E1,-1.675567627E-1,2.115936279E-1,4.992675781E-2
6.557660532E1,-1.558380127E-1,1.072082520E-1,-4.409790039E-3
6.567685557E1,-4.397583008E-2,-4.193115234E-2,1.477050781E-2
6.577707530E1,-8.445739746E-2,-1.228942871E-1,4.119873047E-3
6.587729502E1,-8.872985840E-2,-1.410064697E-1,6.240844727E-3
6.597751475E1,-9.938049316E-2,-1.101074219E-1,-3.317260742E-2
6.607773448E1,-1.505126953E-1,1.444854736E-1,-1.506042480E-2
6.617795420E1,-6.741333008E-2,-6.323242188E-2,5.172729492E-3
6.627820445E1,-1.004486084E-1,7.098388672E-2,4.672241211E-2
6.637839366E1,-9.831237793E-2,1.239013672E-2,-3.636169434E-2
6.647861338E1,-7.701110840E-2,-3.814697266E-4,-2.359008789E-2
6.657883311E1,-8.233642578E-2,1.771545410E-2,-2.038574219E-2
6.667905284E1,-1.398620605E-1,9.974670410E-2,-1.931762695E-2
6.677927256E1,-1.174926758E-1,1.082763672E-1,5.737304688E-2
6.687949229E1,-8.233642578E-2,2.091979980E-2,1.983642578E-3
6.697974253E1,-9.617614746E-2,1.452636719E-2,-5.767822266E-2
6.707993174E1,-6.954956055E-2,-6.430053711E-2,-3.849792480E-2
6.718015147E1,-1.110992432E-1,1.359710693E-1,-3.424072266E-2
6.728037119E1,-1.185455322E-1,1.487426758E-1,-7.151794434E-2
6.738059092E1,-9.085083008E-2,-2.169799805E-2,-5.021667480E-2
6.748081065E1,-8.766174316E-2,-5.151367188E-2,8.377075195E-3
6.758103037E1,-1.164245605E-1,3.050231934E-2,7.229614258E-2
6.768128062E1,-1.089630127E-1,2.198791504E-2,1.983642578E-3
6.778150034E1,-5.464172363E-2,6.246948242E-2,-9.069824219E-2
6.788168955E1,-4.504394531E-2,-1.825408936E-1,-1.088104248E-1
6.798193980E1,-9.191894531E-2,1.146545410E-1,1.263427734E-2
6.808215952E1,-5.464172363E-2,2.943420410E-2,1.583862305E-2
6.818237925E1,-8.445739746E-2,1.093292236E-1,8.081054688E-2
6.828262950E1,-1.206817627E-1,1.345825195E-2,1.042480469E-1
6.838281870E1,-7.701110840E-2,8.909606934E-2,-2.996826172E-2
6.848303843E1,-9.831237793E-2,1.540679932E-1,-3.210449219E-2
6.858325816E1,-7.487487793E-2,5.500793457E-2,1.983642578E-3
6.868347788E1,-6.636047363E-2,9.121704102E-2,3.820800781E-2
6.878369761E1,-5.889892578E-2,-6.536865234E-2,6.483459473E-2
6.888391734E1,-8.233642578E-2,6.779479980E-2,1.159667969E-1
6.898413706E1,-5.783081055E-2,5.393981934E-2,7.867431641E-2
6.908435679E1,-1.202392578E-2,-1.580505371E-1,-2.996826172E-2
6.918457652E1,-6.848144531E-2,2.531433105E-1,3.820800781E-2
6.928479624E1,6.088256836E-3,-2.496643066E-1,-5.128479004E-2
6.938504649E1,-3.759765625E-2,7.630920410E-2,-6.300354004E-2
6.948523570E1,-1.948547363E-2,6.033325195E-2,5.172729492E-3
6.958548594E1,9.277343750E-3,-2.283477783E-1,2.435302734E-2
6.968570567E1,-5.569458008E-2,9.335327148E-2,-4.063415527E-2
6.978592539E1,-2.441406250E-3,-1.314086914E-1,-1.506042480E-2
6.988614512E1,-4.292297363E-2,1.785736084E-1,6.269836426E-2
6.998636485E1,-5.630493164E-3,5.393981934E-2,-1.220703125E-3
7.008658457E1,-5.036926270E-2,2.350311279E-1,1.795959473E-2
7.018680430E1,-4.562377930E-3,-6.536865234E-2,5.172729492E-3
7.028702403E1,4.869079590E-2,-2.581787109E-1,-9.735107422E-3
7.038724375E1,5.020141602E-3,4.435729980E-2,-1.292419434E-2
7.048744716E1,5.020141602E-3,5.075073242E-2,-7.598876953E-3
7.058766688E1,2.206420898E-2,-5.722045898E-3,-5.340576172E-2
7.068788661E1,4.229736328E-2,-1.090393066E-1,-2.464294434E-2
7.078810634E1,5.020141602E-3,-1.849365234E-2,2.861022949E-2
7.088832606E1,2.883911133E-3,1.263732910E-1,3.500366211E-2
7.098854579E1,1.673889160E-2,6.565856934E-2,5.172729492E-3
7.108876552E1,-9.887695312E-3,1.732482910E-1,5.418395996E-2
7.118898524E1,2.099609375E-2,-1.210021973E-2,5.950927734E-2
7.128923548E1,4.229736328E-2,-6.750488281E-2,1.583862305E-2
7.138945521E1,3.164672852E-2,-5.046081543E-2,-2.145385742E-2
7.148967494E1,7.106018066E-2,-1.527252197E-1,-4.595947266E-2
7.158989466E1,-5.630493164E-3,3.875732422E-3,-7.598876953E-3
7.169011439E1,-6.315612793E-2,4.542541504E-2,7.308959961E-3
7.179033412E1,-1.206817627E-1,-3.446960449E-2,-2.038574219E-2
7.189055384E1,-1.846008301E-1,7.951354980E-2,-6.300354004E-2
7.199077357E1,-1.984405518E-1,2.624511719E-2,-4.808044434E-2
7.209099330E1,-2.474517822E-1,3.796386719E-2,-3.210449219E-2
7.219121302E1,-3.103027344E-1,1.860351562E-1,-2.784729004E-2
7.229143275E1,-3.305358887E-1,5.500793457E-2,-6.300354004E-2
7.239165248E1,-3.699493408E-1,-2.517700195E-3,-7.791137695E-2
7.249190272E1,-4.253540039E-1,-2.517700195E-3,-6.300354004E-2
7.259209193E1,-4.487762451E-1,-2.276611328E-2,-6.086730957E-2
7.269231166E1,-4.732818604E-1,-5.471801758E-2,-6.726074219E-2
7.279256190E1,-4.988555908E-1,-1.956176758E-2,-7.365417480E-2
7.289275111E1,-5.190887451E-1,-8.880615234E-2,-1.141357422E-1
7.299300135E1,-5.414581299E-1,-6.004333496E-2,-9.921264648E-2
7.309322108E1,-5.254821777E-1,-1.260833740E-1,-9.281921387E-2
7.319344081E1,-5.382690430E-1,-1.101074219E-1,-7.577514648E-2
7.329366053E1,-5.819396973E-1,-1.079864502E-1,-6.939697266E-2
7.339388026E1,-5.936584473E-1,-3.021240234E-2,-8.110046387E-2
7.349413050E1,-5.968475342E-1,2.807617188E-3,-3.424072266E-2
7.359431971E1,-5.766143799E-1,1.050720215E-1,-7.472229004E-2
7.369453944E1,-5.840759277E-1,9.201049805E-3,-9.602355957E-2
7.379475917E1,-5.883331299E-1,6.884765625E-2,-1.024169922E-1
7.389497889E1,-5.819396973E-1,1.199798584E-1,-8.004760742E-2
7.399519862E1,-5.585021973E-1,1.530151367E-1,-8.749389648E-2
7.409544886E1,-5.340118408E-1,9.016418457E-2,-9.815979004E-2
7.419563807E1,-5.478515625E-1,3.582763672E-2,-9.602355957E-2
7.429585780E1,-5.883331299E-1,1.434173584E-1,-6.939697266E-2
7.439610804E1,-4.700927734E-1,-6.750488281E-2,-1.002807617E-1
7.449632777E1,-4.850006104E-1,-7.815551758E-2,-8.004760742E-2
7.459651698E1,-4.519805908E-1,-1.612396240E-1,-7.151794434E-2
7.469676722E1,-4.232177734E-1,-2.145080566E-1,-8.749389648E-2
7.479698695E1,-4.040374756E-1,-1.569824219E-1,-6.939697266E-2
7.489720668E1,-4.168243408E-1,4.115295410E-2,-1.719665527E-2
7.499742640E1,-4.285430908E-1,1.136016846E-1,-1.931762695E-2
7.509764613E1,-3.848724365E-1,9.867858887E-2,-4.382324219E-2
