"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.033313701E1,-8.694976807E0,2.674560547E-1,-1.903274536E0
4.043338395E1,-8.493865967E0,3.273010254E-1,-3.416412354E0
4.053360367E1,-8.757232666E0,5.212402344E-1,-1.860183716E0
4.063382340E1,-9.118743896E0,2.818145752E-1,-2.097213745E0
4.073404312E1,-8.754837036E0,4.805297852E-1,-3.512191772E0
4.083426285E1,-9.434783936E0,-3.097534180E-3,-3.457122803E0
4.093448258E1,-8.910461426E0,3.296966553E-1,-3.421203613E0
4.103470230E1,-8.419647217E0,2.028045654E-1,-2.252838135E0
4.113492203E1,-9.180999756E0,1.094360352E-1,-3.272766113E0
4.123514176E1,-9.477874756E0,-3.837738037E-1,-2.480285645E0
4.133536149E1,-8.381332397E0,4.422302246E-1,-2.995040894E0
4.143558121E1,-8.647094727E0,-1.874542236E-1,-2.281570435E0
4.153580094E1,-9.497039795E0,-9.631652832E-1,-2.149887085E0
4.163602067E1,-7.476333618E0,9.985351562E-2,-1.386138916E0
4.173624039E1,-8.759628296E0,-5.034790039E-1,-2.173828125E0
4.183646012E1,-8.898483276E0,-7.019042969E-4,-1.711746216E0
4.193667984E1,-9.559280396E0,-2.018127441E-1,-1.860183716E0
4.203689957E1,-9.791519165E0,-1.658935547E-1,-2.532958984E0
4.213711930E1,-9.623931885E0,-3.765869141E-1,-2.102005005E0
4.223733902E1,-9.437179565E0,2.674560547E-1,-1.659072876E0
4.233755875E1,-9.166641235E0,-3.646240234E-1,-1.472320557E0
4.243780900E1,-9.985458374E0,-7.141723633E-1,-2.391693115E0
4.253799820E1,-1.028472900E1,-6.854400635E-1,-4.467468262E0
4.263821793E1,-9.178604126E0,-2.808227539E-1,-1.606399536E0
4.273846817E1,-9.135513306E0,-3.287048340E-1,-2.829833984E0
4.283868790E1,-9.403656006E0,-8.410644531E-1,-1.189804077E0
4.293887711E1,-9.441970825E0,-5.968627930E-1,-2.820266724E0
4.303912735E1,-8.431610107E0,-4.077148438E-1,-1.991867065E0
4.313934708E1,-9.784332275E0,-9.248657227E-1,-2.011016846E0
4.323956681E1,-7.749267578E0,-1.802673340E-1,-2.082839966E0
4.333975602E1,-9.374923706E0,-1.027816772E0,-2.918426514E0
4.344000626E1,-8.297546387E0,-8.985290527E-1,-1.649490356E0
4.354019547E1,-8.572875977E0,-1.030212402E0,-2.396484375E0
4.364041520E1,-9.240859985E0,-1.286392212E0,-1.819488525E0
4.374063492E1,-9.485061646E0,-1.336669922E0,-2.104400635E0
4.384085465E1,-1.090960693E1,-2.016616821E0,-2.434799194E0
4.394110489E1,-9.087631226E0,-8.482513428E-1,-1.924835205E0
4.404129410E1,-9.561676025E0,-1.063720703E0,-2.408462524E0
4.414151383E1,-8.838623047E0,-1.003875732E0,-1.398101807E0
4.424176407E1,-9.552108765E0,-1.030212402E0,-2.765197754E0
4.434198380E1,-8.994247437E0,-5.178527832E-1,1.118194580E0
4.444220353E1,-1.103649902E1,-1.518630981E0,-2.669433594E0
4.454242325E1,-9.971084595E0,-1.118789673E0,-3.076446533E0
4.464264298E1,-6.154724121E0,8.789062500E-2,-1.963134766E0
4.474283219E1,-8.908065796E0,-1.090057373E0,-2.820266724E0
4.484305192E1,-9.942352295E0,-8.003692627E-1,-2.453948975E0
4.494330216E1,-1.034696960E1,-6.734771729E-1,-3.564865112E0
4.504352189E1,-8.113189697E0,-8.003692627E-1,-2.401275635E0
4.514374161E1,-7.552947998E0,-4.460296631E-1,-1.556121826E0
4.524393082E1,-9.650268555E0,-2.784271240E-1,-2.851379395E0
4.534418106E1,-8.639907837E0,-2.185668945E-1,-2.525772095E0
4.544440079E1,-8.062911987E0,-5.657348633E-1,-3.449935913E0
4.554462052E1,-7.433227539E0,-2.018127441E-1,-2.925598145E0
4.564484024E1,-9.372543335E0,-2.760314941E-1,-3.610351562E0
4.574505997E1,-8.259231567E0,8.070373535E-2,-3.198547363E0
4.584527970E1,-9.638290405E0,-6.758728027E-1,-3.667800903E0
4.594549942E1,-7.785186768E0,-8.210754395E-2,-1.687805176E0
4.604571915E1,-8.551330566E0,-5.800933838E-1,-1.601608276E0
4.614593888E1,-8.383728027E0,-2.209625244E-1,-3.663024902E0
4.624615860E1,-9.058898926E0,-7.500915527E-1,-2.798706055E0
4.634637833E1,-8.958343506E0,-3.358917236E-1,-1.649490356E0
4.644659806E1,-8.939178467E0,-4.771423340E-1,-2.657455444E0
4.654681778E1,-8.208953857E0,-1.443481445E-1,-2.801101685E0
4.664703751E1,-9.097198486E0,-6.662902832E-1,-3.375717163E0
4.674725724E1,-8.647094727E0,2.171783447E-1,-2.669433594E0
4.684747696E1,-9.597595215E0,-1.011047363E0,-2.906448364E0
4.694769669E1,-8.412460327E0,-8.450317383E-2,-2.224105835E0
4.704791642E1,-9.032562256E0,-4.412384033E-1,-3.627105713E0
4.714813614E1,-9.403656006E0,-3.550415039E-1,-3.813858032E0
4.724835587E1,-8.230499268E0,-2.784271240E-1,-3.809066772E0
4.734857560E1,-9.305496216E0,3.521728516E-2,-2.707733154E0
4.744879532E1,-8.742858887E0,-5.010833740E-1,-2.599990845E0
4.754901505E1,-8.671035767E0,-4.029235840E-1,-3.816253662E0
4.764923478E1,-8.544143677E0,-4.316558838E-1,-2.808288574E0
4.774945450E1,-1.057681274E1,-6.773376465E-2,-5.609512329E0
4.784967423E1,-1.081144714E1,-3.023681641E-1,-4.026931763E0
4.794989396E1,-8.893692017E0,-3.765869141E-1,-1.850616455E0
4.805011368E1,-7.931228638E0,9.985351562E-2,-2.839416504E0
4.815036393E1,-9.511398315E0,-1.371765137E-1,-3.505004883E0
4.825058365E1,-1.050978088E1,-8.051452637E-1,-3.689361572E0
4.835077286E1,-8.563293457E0,-1.012573242E-1,-3.785125732E0
4.845099259E1,-8.328659058E0,2.123870850E-1,-2.542526245E0
4.855121232E1,-9.418029785E0,-3.741912842E-1,-2.441970825E0
4.865146256E1,-8.845809937E0,-3.311004639E-1,-2.901657104E0
4.875165177E1,-7.895309448E0,-9.407043457E-2,-2.932785034E0
4.885187150E1,-8.228103638E0,-1.985168457E-2,-3.531341553E0
4.895209122E1,-9.147476196E0,-4.139709473E-2,-2.221710205E0
4.905231095E1,-1.014585876E1,-4.675750732E-1,-3.284729004E0
4.915253067E1,-8.249649048E0,-1.635131836E-1,-3.792312622E0
4.925275040E1,-8.185012817E0,-1.132354736E-1,-2.844207764E0
4.935300065E1,-9.731674194E0,-4.858398438E-2,-2.322265625E0
4.945318985E1,-8.220932007E0,-5.824890137E-1,-3.615142822E0
4.955344010E1,-8.333450317E0,4.446258545E-1,-5.592742920E0
4.965365983E1,-9.528152466E0,-2.760314941E-1,-3.828216553E0
4.975387955E1,-9.147476196E0,-4.699707031E-1,-3.179397583E0
4.985406876E1,-9.576049805E0,3.761291504E-2,-2.743652344E0
4.995431900E1,-8.984680176E0,-1.132354736E-1,-1.905670166E0
5.005453873E1,-1.081863403E1,4.805297852E-1,-4.499969482E-1
5.015475846E1,-6.346267700E0,-9.407043457E-2,-3.231048584E-1
5.025497818E1,-8.431610107E0,1.333770752E-1,-3.720474243E0
5.035519791E1,-6.729339600E0,2.890014648E-1,-3.155456543E0
5.045542131E1,-1.074201965E1,-5.705261230E-1,-4.730834961E0
5.055564104E1,-6.762863159E0,-1.491394043E-1,2.644348145E-2
5.065586076E1,-6.583297729E0,2.722320557E-1,-1.972717285E0
5.075608049E1,-8.577667236E0,-1.180114746E-1,-2.415634155E0
5.085630022E1,-8.417251587E0,-1.611175537E-1,-2.018203735E0
5.095651994E1,-9.322265625E0,-6.830444336E-1,-2.118759155E0
5.105673967E1,-1.191278076E1,-8.075408936E-1,-3.871322632E0
5.115695940E1,-8.639907837E0,-9.871063232E-1,-1.685409546E0
5.125717913E1,-7.208175659E0,-2.616729736E-1,-1.740478516E0
5.135739885E1,-7.847427368E0,4.134979248E-1,-2.497039795E0
5.145761858E1,-9.623931885E0,1.645050049E-1,-4.715423584E-1
5.155783830E1,-8.745254517E0,-3.526458740E-1,-1.793151855E0
5.165805803E1,-1.171406555E1,-9.895019531E-1,-4.840972900E0
5.175827776E1,-9.396484375E0,-1.130767822E0,-4.069061279E-1
5.185849748E1,-6.645538330E0,1.844787598E-2,-2.331848145E0
5.195871721E1,-9.439575195E0,-2.291946411E0,-4.715423584E-1
5.205893694E1,-8.275985718E0,-2.639114380E0,-1.285583496E0
5.215915666E1,-7.263244629E0,-3.086822510E0,1.671264648E0
5.225937639E1,-9.798706055E0,-3.331039429E0,-1.256851196E0
5.235959612E1,-8.048538208E0,-3.316665649E0,-1.955947876E0
5.245981584E1,-7.572097778E0,-2.648681641E0,-1.230514526E0
5.256003557E1,-8.441192627E0,-3.139495850E0,-2.171432495E0
5.266025530E1,-1.025120544E1,-3.524963379E0,-1.364593506E0
5.276050554E1,-9.291137695E0,-3.122741699E0,-2.195373535E0
5.286069475E1,-8.560897827E0,-2.943176270E0,-1.833847046E0
5.296091448E1,-1.028472900E1,-2.658264160E0,-1.371765137E0
5.306113420E1,-1.001896667E1,-2.667846680E0,-1.714141846E0
5.316138445E1,-9.049316406E0,-2.792343140E0,-1.477111816E0
5.326157366E1,-8.750045776E0,-2.624740601E0,-1.836242676E0
5.336179338E1,-9.279159546E0,-2.892898560E0,-2.039749146E0
5.346204363E1,-9.161849976E0,-2.873748779E0,-2.133117676E0
5.356226335E1,-8.704559326E0,-2.703750610E0,-1.848220825E0
5.366248308E1,-8.651885986E0,-2.313507080E0,-1.534576416E0
5.376270281E1,-9.520980835E0,-1.978317261E0,-2.202560425E0
5.386292253E1,-9.604766846E0,-1.535385132E0,-1.900894165E0
5.396314226E1,-8.663848877E0,-1.391738892E0,-1.563308716E0
5.406333147E1,-8.544143677E0,-1.116394043E0,-1.671051025E0
5.416358171E1,-9.245651245E0,-1.015838623E0,-2.147491455E0
5.426380144E1,-9.815460205E0,-1.075698853E0,-1.723709106E0
5.436402117E1,-9.037353516E0,-8.314819336E-1,-1.328674316E0
5.446424089E1,-8.668640137E0,-1.061325073E0,-1.936798096E0
5.456446062E1,-8.915237427E0,-9.488067627E-1,-1.982284546E0
5.466468035E1,-9.396484375E0,-8.841552734E-1,-1.812301636E0
5.476490007E1,-9.125930786E0,-1.068511963E0,-1.723709106E0
5.486515032E1,-8.668640137E0,-1.154708862E0,-1.795547485E0
5.496533953E1,-8.903274536E0,-1.113998413E0,-2.233688354E0
5.506555925E1,-9.418029785E0,-1.226531982E0,-1.608795166E0
5.516577898E1,-8.702163696E0,-1.025421143E0,-1.479507446E0
5.526599870E1,-8.936798096E0,-9.607696533E-1,-2.034957886E0
5.536621843E1,-9.607162476E0,-1.248077393E0,-1.802719116E0
5.546643816E1,-8.728500366E0,-1.013442993E0,-1.565704346E0
5.556665788E1,-8.941574097E0,-1.121185303E0,-2.228897095E0
5.566687761E1,-9.595199585E0,-1.169067383E0,-1.874557495E0
5.576709734E1,-9.078048706E0,-1.092453003E0,-1.599212646E0
5.586731706E1,-8.594421387E0,-1.123580933E0,-2.011016846E0
5.596753679E1,-9.413238525E0,-1.257659912E0,-2.118759155E0
5.606775652E1,-9.458724976E0,-1.173858643E0,-1.711746216E0
5.616797624E1,-8.551330566E0,-1.169067383E0,-1.594436646E0
5.626819597E1,-8.565689087E0,-9.272613525E-1,-1.939193726E0
5.636841570E1,-9.413238525E0,-1.121185303E0,-1.855392456E0
5.646863542E1,-9.051712036E0,-1.090057373E0,-1.709350586E0
5.656885515E1,-8.841018677E0,-1.054153442E0,-1.874557495E0
5.666910539E1,-9.056503296E0,-9.703521729E-1,-1.958343506E0
5.676929460E1,-9.336624146E0,-8.027648926E-1,-1.654281616E0
5.686951433E1,-8.776382446E0,-6.878356934E-1,-1.127563477E0
5.696976457E1,-9.307891846E0,-5.346069336E-1,-1.726104736E0
5.706998430E1,-8.912857056E0,-3.502502441E-1,-1.941589355E0
5.717020403E1,-9.037353516E0,-4.316558838E-1,-1.501052856E0
5.727042375E1,-8.996643066E0,-2.999725342E-1,-2.317474365E0
5.737064348E1,-9.623931885E0,-6.998138428E-1,-2.164245605E0
5.747086321E1,-8.627944946E0,-5.657348633E-1,-1.659072876E0
5.757108293E1,-8.410064697E0,-2.472991943E-1,-1.395706177E0
5.767130266E1,-8.697372437E0,-1.299896240E-1,-2.264801025E0
5.777152239E1,-9.312683105E0,-2.224731445E-2,-2.046936035E0
5.787174211E1,-9.061294556E0,1.884460449E-1,-1.575271606E0
5.797196184E1,-8.896087646E0,6.026306152E-1,-1.819488525E0
5.807218157E1,-8.606384277E0,8.253021240E-1,-2.039749146E0
5.817240129E1,-8.072479248E0,1.282592773E0,-1.438812256E0
5.827262102E1,-1.014585876E1,9.114837646E-1,-2.192977905E0
5.837284075E1,-9.954330444E0,9.497985840E-1,-1.388534546E0
5.847306047E1,-9.453933716E0,1.038375854E0,-1.505844116E0
5.857328020E1,-7.842636108E0,1.454971313E0,-2.753219604E0
5.867349992E1,-1.023205566E1,1.476516724E0,-1.604003906E0
5.877371965E1,-9.161849976E0,1.055145264E0,-1.838638306E0
5.887393938E1,-7.727722168E0,2.178024292E0,-1.929611206E0
5.897418962E1,-8.448379517E0,1.555526733E0,-4.476013184E-1
5.907437883E1,-9.125930786E0,1.883529663E0,7.293701172E-3
5.917459856E1,-1.155364990E1,7.917785645E-1,-3.566284180E-1
5.927481829E1,-7.682235718E0,1.737487793E0,-2.657455444E0
5.937503801E1,-8.620758057E0,1.605804443E0,-1.876937866E0
5.947525774E1,-8.757232666E0,2.273788452E0,-2.324661255E0
5.957547747E1,-8.872146606E0,1.768615723E0,-1.220932007E0
5.967569719E1,-8.960739136E0,1.771011353E0,-1.740478516E0
5.977591692E1,-7.651107788E0,2.427017212E0,-8.354644775E-1
5.987613664E1,-8.584838867E0,1.883529663E0,-6.990051270E-1
5.997638689E1,-9.700546265E0,1.241882324E0,-2.793930054E0
6.007660662E1,-1.004769897E1,1.134155273E0,-1.649490356E0
6.017682634E1,-7.833068848E0,1.033599854E0,-1.833847046E0
6.027704607E1,-9.645477295E0,9.833221436E-1,-2.006225586E0
6.037726580E1,-1.118734741E1,5.786895752E-1,2.730407715E-1
6.047748423E1,-8.536956787E0,1.086273193E0,-1.443588257E0
6.057770396E1,-6.580902100E0,1.385543823E0,-5.529479980E-1
6.067792368E1,-8.939178467E0,4.805297852E-1,6.800689697E-1
6.077814341E1,-7.540969849E0,1.134155273E0,-2.413253784E0
6.087836314E1,-8.651885986E0,7.391052246E-1,-6.702728271E-1
6.097858286E1,-1.077075195E1,-5.298156738E-1,-1.366973877E0
6.107883311E1,-1.030148315E1,-1.489898682E0,-9.096832275E-1
6.117902232E1,-9.240859985E0,-4.747467041E-1,-1.886520386E0
6.127927256E1,-8.168258667E0,-1.681427002E0,-2.011016846E0
6.137946177E1,-1.013389587E1,-2.763610840E0,-5.314025879E-1
6.147968150E1,-8.331054688E0,-1.935211182E0,-1.472320557E0
6.157990122E1,-1.016023254E1,-1.456375122E0,-6.846313477E-1
6.168012095E1,-1.010276794E1,-2.813888550E0,-7.971649170E-1
6.178034068E1,-8.790740967E0,-2.102813721E0,-6.870269775E-1
6.188056040E1,-9.140304565E0,-2.919235229E0,-2.619140625E0
6.198078013E1,-8.510620117E0,-3.697341919E0,-7.636413574E-1
6.208099986E1,-8.280776978E0,-3.764389038E0,-1.280792236E0
6.218121958E1,-9.494644165E0,-3.477081299E0,-2.260025024E0
6.228143931E1,-1.059118652E1,-4.061264038E0,-2.676605225E0
6.238168955E1,-9.530548096E0,-3.905639648E0,-6.678771973E-1
6.248187876E1,-8.070083618E0,-2.653472900E0,-1.072494507E0
6.258212901E1,-8.220932007E0,-2.828247070E0,-2.130737305E0
6.268234873E1,-8.757232666E0,-2.797134399E0,-9.096832275E-1
6.278256846E1,-9.813064575E0,-3.311874390E0,-6.798400879E-1
6.288281870E1,-9.420425415E0,-3.280761719E0,-2.468307495E0
6.298303843E1,-9.789123535E0,-2.351806641E0,-1.841033936E0
6.308322764E1,-9.604766846E0,-2.272796631E0,-2.585632324E0
6.318347788E1,-8.151489258E0,-2.212936401E0,-1.326278687E0
6.328369761E1,-9.463516235E0,-2.141113281E0,-2.267196655E0
6.338391734E1,-9.334228516E0,-2.275192261E0,-1.287979126E0
6.348413706E1,-8.196975708E0,-1.094848633E0,-1.568099976E0
6.358435679E1,-9.597595215E0,-1.152313232E0,-9.527893066E-1
6.368454600E1,-9.590408325E0,-1.178649902E0,-1.687805176E0
6.378479624E1,-8.192199707E0,-6.495361328E-1,-5.768890381E-1
6.388501597E1,-7.873764038E0,-1.216949463E0,-4.093017578E-1
6.398520518E1,-7.256057739E0,-1.778717041E-1,4.885253906E-1
6.408542491E1,-9.899261475E0,-3.263092041E-1,-2.882507324E0
6.418564463E1,-9.731674194E0,-7.979736328E-1,1.629180908E-1
6.428586436E1,-8.503448486E0,-1.537780762E0,-1.555175781E-1
6.438608409E1,-7.409286499E0,-5.705261230E-1,-1.635131836E0
6.448633433E1,-7.212966919E0,-2.951812744E-1,-2.738861084E0
6.458652354E1,-9.597595215E0,-1.161895752E0,-2.228897095E0
6.468677378E1,-9.516189575E0,-8.458557129E-1,-1.675827026E0
6.478699351E1,-9.870529175E0,-5.154571533E-1,-9.719390869E-1
6.488721324E1,-1.062709045E1,-8.817596436E-1,-2.640701294E0
6.498743296E1,-9.027770996E0,-7.237548828E-1,-2.528167725E0
6.508762217E1,-8.709335327E0,1.573181152E-1,-2.288742065E0
6.518787242E1,-9.370147705E0,-8.889465332E-1,-2.753219604E0
6.528809214E1,-1.068695068E1,-1.327087402E0,-4.129882812E0
6.538831187E1,-1.027754211E1,-1.044570923E0,-3.912017822E0
6.548853159E1,-7.624771118E0,-3.526458740E-1,-1.141921997E0
6.558875132E1,-8.946365356E0,-8.745880127E-1,-2.509017944E0
6.568897105E1,-8.388519287E0,3.153381348E-1,-1.874557495E0
6.578919077E1,-9.183395386E0,2.123870850E-1,-2.312683105E0
6.588941050E1,-8.505828857E0,2.195587158E-1,-2.944763184E0
6.598963023E1,-1.036613464E1,-2.736358643E-1,-2.157073975E0
6.608984995E1,-8.117980957E0,1.381683350E-1,-2.477890015E0
6.619006968E1,-7.928833008E0,2.147827148E-1,-1.991867065E0
6.629031992E1,-9.224090576E0,-1.028442383E-2,-1.733291626E0
6.639050913E1,-9.487457275E0,1.716766357E-1,-2.805892944E0
6.649072886E1,-8.908065796E0,5.197143555E-2,-2.324661255E0
6.659094859E1,-9.250427246E0,-1.611175537E-1,-1.991867065E0
6.669116831E1,-9.492248535E0,-3.119506836E-1,-2.875320435E0
6.679138804E1,-7.363800049E0,5.140533447E-1,-2.262405396E0
6.689163828E1,-9.106781006E0,-4.139709473E-2,-1.357406616E0
6.699185801E1,-8.946365356E0,-1.266479492E-2,-3.481063843E0
6.709207774E1,-8.929611206E0,-1.228027344E-1,-3.241638184E0
6.719226695E1,-9.360565186E0,-5.250244141E-1,-2.159454346E0
6.729251719E1,-8.965515137E0,-6.926269531E-1,-5.840759277E-1
6.739273692E1,-8.474716187E0,-2.137908936E-1,-2.789138794E0
6.749295664E1,-7.375778198E0,-2.520904541E-1,-2.997436523E0
6.759317637E1,-7.837860107E0,2.803039551E-2,-3.083618164E0
6.769339610E1,-1.049781799E1,-5.370025635E-1,-2.710128784E0
6.779361582E1,-9.813064575E0,-9.799346924E-1,-1.807510376E0
6.789383555E1,-1.001179504E1,-9.248657227E-1,-2.236068726E0
6.799405528E1,-7.967132568E0,-2.832183838E-1,-1.781173706E0
6.809427500E1,-6.889755249E0,-6.040344238E-1,-1.321487427E0
6.819449473E1,-7.787582397E0,-8.219146729E-1,-2.298324585E0
6.829474497E1,-8.187408447E0,-3.311004639E-1,-2.142700195E0
6.839493418E1,-9.781951904E0,-5.441894531E-1,-5.194396973E-1
6.849515391E1,-9.128326416E0,-1.032608032E0,-2.616760254E0
6.859540415E1,-1.008122253E1,-1.207382202E0,-2.461135864E0
6.869562388E1,-6.863418579E0,-1.257659912E0,-2.580841064E0
6.879584361E1,-7.454788208E0,-1.894515991E0,-8.282775879E-1
6.889606333E1,-1.030387878E1,-1.793960571E0,-1.407684326E0
6.899628306E1,-8.939178467E0,-1.233718872E0,-1.785964966E0
6.909650279E1,-9.200149536E0,-1.583267212E0,-3.078842163E0
6.919672251E1,-9.013412476E0,-1.901702881E0,-1.041366577E0
6.929694224E1,-9.997421265E0,-1.825088501E0,-1.443588257E0
6.939716197E1,-9.154663086E0,-1.968734741E0,-5.385894775E-1
6.949738169E1,-7.933624268E0,-1.492294312E0,-3.421203613E0
6.959760142E1,-9.118743896E0,-1.403701782E0,-2.566482544E0
6.969782114E1,-1.001657104E1,-2.117172241E0,-1.967926025E0
6.979804087E1,-9.111572266E0,-1.875366211E0,-1.017425537E0
6.989826060E1,-7.500274658E0,-1.367782593E0,-4.684448242E-3
6.999848032E1,-9.317474365E0,-2.263214111E0,-2.312683105E0
7.009870005E1,-9.169021606E0,-2.548126221E0,-1.817092896E0
7.019891978E1,-9.815460205E0,-2.042953491E0,-2.590423584E0
7.029913950E1,-9.398880005E0,-1.832260132E0,-2.152282715E0
7.039935923E1,-8.156280518E0,-1.722137451E0,-6.295623779E-1
7.049959315E1,-8.750045776E0,-2.009429932E0,-2.037353516E0
7.059981288E1,-9.662231445E0,-2.574462891E0,-2.111572266E0
7.070003260E1,-9.250427246E0,-2.301528931E0,-1.750045776E0
7.080025233E1,-7.873764038E0,-1.758041382E0,-1.465148926E0
7.090047206E1,-8.469924927E0,-1.355819702E0,-1.261642456E0
7.100069178E1,-9.051712036E0,-1.556930542E0,-1.304733276E0
7.110091151E1,-8.905670166E0,-1.099639893E0,-1.508239746E0
7.120113124E1,-8.781173706E0,-6.591033936E-1,-2.475494385E0
7.130138148E1,-1.006924438E1,-8.793792725E-1,-1.256851196E0
7.140160121E1,-9.911224365E0,-9.152832031E-1,-1.620773315E0
7.150179042E1,-9.853775024E0,-1.214553833E0,-1.589645386E0
7.160201014E1,-8.553726196E0,-1.185836792E0,-1.462753296E0
7.170222987E1,-8.381332397E0,-1.113998413E0,-3.105163574E0
7.180244960E1,-8.682998657E0,-1.068511963E0,-2.554504395E0
7.190269984E1,-8.967910767E0,-1.497070312E0,-2.384521484E0
7.200288905E1,-8.501052856E0,-1.590454102E0,-1.735687256E0
7.210310878E1,-8.481887817E0,-1.367782593E0,-2.228897095E0
7.220332850E1,-9.157058716E0,-1.353424072E0,-2.597595215E0
7.230354823E1,-9.207336426E0,-1.571304321E0,-2.916030884E0
7.240379847E1,-8.738067627E0,-1.655090332E0,-3.485855103E0
7.250401820E1,-8.254440308E0,-1.094848633E0,-3.114746094E0
7.260420741E1,-9.018188477E0,-1.173858643E0,-3.107559204E0
7.270445765E1,-9.152267456E0,-1.279205322E0,-3.406845093E0
7.280467738E1,-9.240859985E0,-9.823303223E-1,-2.913635254E0
7.290489711E1,-9.389297485E0,-9.440155029E-1,-3.852157593E0
7.300511683E1,-8.991851807E0,-1.130767822E0,-3.555282593E0
7.310533656E1,-8.570480347E0,-1.272018433E0,-3.792312622E0
7.320555629E1,-8.855392456E0,-1.262451172E0,-3.390075684E0
7.330577601E1,-8.472320557E0,-1.243286133E0,-3.749206543E0
7.340599574E1,-8.017425537E0,-8.985290527E-1,-2.805892944E0
7.350624598E1,-8.177825928E0,-7.357177734E-1,-3.040527344E0
7.360643519E1,-8.953552246E0,-1.202590942E0,-2.736465454E0
7.370665492E1,-9.288742065E0,-9.392242432E-1,-4.539291382E0
7.380687465E1,-8.472320557E0,-1.090057373E0,-3.945541382E0
7.390709437E1,-8.553726196E0,-8.051452637E-1,-2.470703125E0
7.400734462E1,-8.429214478E0,-6.998138428E-1,-2.039749146E0
7.410756434E1,-8.833847046E0,-8.123321533E-1,-3.028549194E0
7.420778407E1,-9.068466187E0,-1.197799683E0,-3.844985962E0
7.430800380E1,-9.377319336E0,-1.272018433E0,-3.299102783E0
7.440822352E1,-9.358169556E0,-1.236114502E0,-2.578445435E0
7.450847377E1,-8.848205566E0,-1.489898682E0,-3.425994873E0
7.460866298E1,-8.357391357E0,-1.260055542E0,-3.361343384E0
7.470888270E1,-8.922424316E0,-1.882537842E0,-3.143478394E0
7.480910243E1,-8.366973877E0,-1.863388062E0,-3.040527344E0
7.490932216E1,-8.103607178E0,-1.652694702E0,-1.402893066E0
7.500954188E1,-8.733291626E0,-1.480316162E0,-3.217697144E0
7.510976161E1,-9.200149536E0,-1.645523071E0,-2.561691284E0
7.520998134E1,-9.145080566E0,-1.509048462E0,-1.886520386E0
7.531020106E1,-8.690185547E0,-1.123580933E0,-2.245651245E0
7.541045131E1,-8.486679077E0,-1.394119263E0,-2.350997925E0
7.551067103E1,-8.589630127E0,-1.312728882E0,-2.018203735E0
7.561089076E1,-9.240859985E0,-1.482711792E0,-2.116363525E0
7.571111048E1,-8.663848877E0,-1.595245361E0,-1.812301636E0
7.581133021E1,-8.908065796E0,-1.889724731E0,-2.116363525E0
7.591154994E1,-9.611953735E0,-1.889724731E0,-1.893707275E0
7.601176966E1,-8.857788086E0,-1.829864502E0,-1.580062866E0
7.611198939E1,-8.718917847E0,-1.803527832E0,-1.836242676E0
7.621223964E1,-9.549713135E0,-1.932815552E0,-2.228897095E0
7.631245936E1,-9.209732056E0,-1.822692871E0,-1.594436646E0
7.641264857E1,-8.467529297E0,-1.789169312E0,-1.515426636E0
7.651286830E1,-8.977493286E0,-1.190612793E0,-2.576049805E0
7.661311854E1,-9.075653076E0,-4.340515137E-1,-1.544143677E0
7.671333827E1,-9.082839966E0,-1.563262939E-1,-1.979888916E0
7.681355800E1,-9.480270386E0,-1.204071045E-1,-2.169036865E0
7.691377772E1,-9.183395386E0,-6.184082031E-1,-1.711746216E0
7.701399745E1,-9.003829956E0,-5.298156738E-1,-2.135513306E0
7.711421718E1,-9.169021606E0,-4.723510742E-1,-1.852996826E0
7.721443690E1,-8.635116577E0,-5.058746338E-1,-1.651885986E0
7.731465663E1,-9.348587036E0,-4.891204834E-1,-2.276779175E0
7.741487635E1,-9.250427246E0,-4.460296631E-1,-1.824279785E0
7.751509608E1,-8.762008667E0,-4.316558838E-1,-1.728500366E0
7.761531581E1,-8.946365356E0,-5.465850830E-1,-1.848220825E0
7.771553553E1,-9.051712036E0,-5.202484131E-1,-1.671051025E0
7.781575526E1,-8.955947876E0,-9.942932129E-1,-1.635131836E0
7.791597499E1,-9.164245605E0,-9.607696533E-1,-1.975112915E0
7.801622523E1,-8.836242676E0,-9.655609131E-1,-9.096832275E-1
7.811644496E1,-8.819473267E0,-1.128372192E0,-1.328674316E0
7.821666468E1,-8.759628296E0,-1.104431152E0,-1.290359497E0
7.831688441E1,-8.424438477E0,-1.066116333E0,-1.287979126E0
7.841710414E1,-8.659057617E0,-1.147521973E0,-1.287979126E0
7.851732386E1,-8.848205566E0,-1.317504883E0,-1.587249756E0
7.861754359E1,-8.984680176E0,-1.394119263E0,-2.276779175E0
7.871776332E1,-9.135513306E0,-1.279205322E0,-2.705337524E0
7.881798304E1,-9.154663086E0,-1.178649902E0,-2.525772095E0
7.891820277E1,-9.379714966E0,-1.248077393E0,-2.080459595E0
7.901845302E1,-9.037353516E0,-8.578186035E-1,-2.006225586E0
7.911864222E1,-9.068466187E0,-6.902313232E-1,-1.694992065E0
7.921886195E1,-9.066085815E0,-6.998138428E-1,-1.196990967E0
7.931911219E1,-9.001434326E0,-4.939117432E-1,-1.070098877E0
7.941933192E1,-8.766799927E0,-4.364471436E-1,-1.307128906E0
7.951955165E1,-8.999038696E0,-4.149017334E-1,-1.824279785E0
7.961977137E1,-9.152267456E0,-3.047637939E-1,-1.601608276E0
