0.0430,-0.0071,0.0128,-0.0035
0.1431,0.0035,-0.0192,-0.0035
0.2433,0.0035,-0.0117,0.0072
0.3435,-0.0061,0.0096,0.0061
0.4437,-0.0093,0.0064,-0.0056
0.5439,0.0035,-0.0064,-0.0078
0.6440,0.0035,-0.0149,0.0072
0.7442,0.0003,0.0074,0.0029
0.8444,-0.0103,0.0128,-0.0088
0.9446,0.0078,-0.0139,-0.0056
1.0448,0.0014,-0.0149,0.0093
1.1449,-0.0040,0.0042,0.0072
1.2451,-0.0050,0.0117,-0.0046
1.3453,0.0003,-0.0075,-0.0046
1.4455,0.0024,-0.0128,0.0082
1.5457,-0.0071,0.0074,0.0093
1.6458,-0.0040,0.0053,-0.0110
1.7460,0.0088,-0.0224,-0.0003
1.8462,0.0003,-0.0096,0.0061
1.9464,-0.0040,0.0042,0.0103
2.0466,-0.0061,0.0074,-0.0067
2.1467,0.0088,-0.0192,-0.0003
2.2469,-0.0040,0.0021,0.0061
2.3471,-0.0071,0.0138,-0.0024
2.4473,-0.0040,0.0032,-0.0078
2.5475,0.0056,-0.0139,-0.0003
2.6477,0.0003,-0.0096,0.0061
2.7478,-0.0029,0.0042,0.0082
2.8480,-0.0050,0.0074,-0.0141
2.9482,0.0078,-0.0213,0.0018
3.0483,-0.0029,0.0000,0.0103
3.1485,-0.0040,0.0096,0.0008
3.2487,-0.0061,0.0042,-0.0056
3.3489,0.0067,-0.0181,0.0018
3.4490,-0.0007,-0.0011,0.0050
3.5492,-0.0061,0.0117,0.0029
3.6494,-0.0007,-0.0064,-0.0120
3.7496,0.0046,-0.0192,0.0018
3.8498,-0.0018,0.0021,0.0103
3.9500,-0.0010,0.0084,-0.0016
4.0502,-0.0010,-0.0012,-0.0079
4.1503,0.0043,-0.0161,0.0048
4.2505,-0.0042,0.0159,0.0016
4.3507,0.0054,-0.0140,-0.0037
4.4508,0.0022,-0.0012,0.0038
4.5510,-0.0084,0.0244,-0.0090
4.6512,0.0033,0.0010,-0.0111
4.7514,0.0076,-0.0054,-0.0047
4.8516,0.0076,-0.0108,-0.0037
4.9518,0.0033,-0.0204,0.0080
5.0520,0.0001,-0.0086,-0.0016
5.1521,0.0001,-0.0033,0.0091
5.2523,0.0012,0.0073,0.0027
5.3525,-0.0084,0.0137,-0.0016
5.4527,0.0022,-0.0054,-0.0122
5.5528,0.0054,-0.0129,0.0016
5.6530,0.0001,0.0063,0.0080
5.7532,-0.0020,0.0105,-0.0005
5.8534,-0.0042,0.0063,-0.0069
5.9536,0.0033,-0.0076,-0.0026
6.0538,0.0022,-0.0118,0.0070
6.1539,-0.0020,0.0052,0.0038
6.2541,-0.0052,0.0095,-0.0101
6.3543,0.0076,-0.0204,0.0006
6.4545,0.0012,0.0020,0.0091
6.5547,-0.0031,0.0105,0.0006
6.6549,-0.0042,0.0084,-0.0047
6.7550,0.0065,-0.0150,-0.0016
6.8552,0.0001,-0.0001,0.0080
6.9554,-0.0042,0.0137,0.0027
7.0556,0.0001,0.0010,-0.0133
7.1557,0.0065,-0.0182,0.0016
7.2559,0.0022,-0.0012,0.0102
7.3561,-0.0020,0.0073,0.0038
7.4563,-0.0042,0.0116,-0.0101
7.5565,0.0033,-0.0161,-0.0026
7.6567,0.0001,-0.0022,0.0155
7.7568,-0.0063,0.0116,0.0038
7.8570,-0.0020,-0.0001,-0.0101
7.9572,0.0076,-0.0182,-0.0005
8.0574,0.0012,-0.0054,0.0080
8.1575,-0.0042,0.0105,0.0006
8.2578,-0.0042,0.0116,-0.0122
8.3579,0.0086,-0.0129,-0.0005
8.4581,0.0022,-0.0012,0.0070
8.5583,-0.0074,0.0137,-0.0016
8.6585,-0.0063,0.0031,-0.0101
8.7586,0.0097,-0.0182,0.0102
8.8588,0.0012,0.0031,0.0070
8.9590,-0.0074,0.0127,-0.0005
9.0592,0.0001,-0.0097,-0.0016
9.1594,0.0054,-0.0140,0.0123
9.2596,0.0001,0.0020,0.0070
9.3598,-0.0031,0.0073,0.0059
9.4599,-0.0052,-0.0022,0.0038
9.5601,0.0065,-0.0182,0.0112
9.6603,0.0001,-0.0001,0.0144
9.7605,-0.0084,0.0073,-0.0058
9.8606,-0.0021,0.0215,-0.0372
9.9608,0.0075,0.0172,-0.0436
10.0610,-0.0010,0.0076,-0.0127
10.1612,-0.0085,0.0002,0.0118
10.2614,0.0043,-0.0168,0.0161
10.3616,-0.0010,0.0055,0.0054
10.4617,-0.0106,0.0098,-0.0084
10.5619,-0.0031,0.0066,-0.0170
10.6621,0.0107,-0.0147,0.0065
10.7623,0.0054,-0.0041,0.0086
10.8625,0.0001,0.0066,0.0043
10.9626,-0.0063,0.0066,-0.0137
11.0628,0.0075,-0.0158,0.0054
11.1630,0.0043,0.0013,0.0086
11.2632,-0.0031,0.0076,0.0022
11.3634,-0.0106,0.0108,-0.0106
